#------------------------------------------------------------------------------------------------------------
#  ~ DateTime: 2021-02-09 00:10:18
#  ~ Dataframe name: "http_error_log"
#  ~ Number of events in the dataframe: 3692
#  ~ Number of unique labels ('label_event_type') in the dataframe: 12
#  ~ Selected features set for the clustering: ['Type', 'Reason_Phrase', 'Message@']
#  ~ The dataframe was scaled using the scaler: MinMaxScaler
#  ~ Parameters:  EPS=0.2667928262068673  MinPts=2 (The EPS parameter was calculated in 0.009709 seconds)
#  ~ The DBSCAN clustering process was performed in 0.192506 seconds
#  ~ Results summary: (24 Clus. | 7 Outl. | Homg.: 99.87% | Comp.: 91.22% | V-measure: 95.35% | AR: 99.22% | AMI: 95.27%)
#
#  ~ Details of clusters:
#       Cluster [0] contains 33 items. MV:["B110"]. Details:{'B11': 33}
#       Cluster [1] contains 695 items. MV:["B021"]. Details:{'B02': 695}
#       Cluster [2] contains 2291 items. MV:["B012"]. Details:{'B01': 2291}
#       Cluster [3] contains 3 items. MV:["B053"]. Details:{'B05': 3}
#       Cluster [4] contains 135 items. MV:["B124"]. Details:{'B12': 135}
#       Cluster [5] contains 161 items. MV:["B105"]. Details:{'B10': 160, 'B12': 1}
#       Cluster [6] contains 132 items. MV:["B036"]. Details:{'B03': 132}
#       Cluster [7] contains 4 items. MV:["B107"]. Details:{'B10': 4}
#       Cluster [8] contains 13 items. MV:["B108"]. Details:{'B10': 13}
#       Cluster [9] contains 4 items. MV:["B109"]. Details:{'B10': 4}
#       Cluster [10] contains 4 items. MV:["B1010"]. Details:{'B10': 4}
#       Cluster [11] contains 36 items. MV:["B0711"]. Details:{'B07': 36}
#       Cluster [12] contains 13 items. MV:["B0712"]. Details:{'B07': 13}
#       Cluster [13] contains 4 items. MV:["B0813"]. Details:{'B08': 4}
#       Cluster [14] contains 20 items. MV:["B1014"]. Details:{'B10': 20}
#       Cluster [15] contains 2 items. MV:["B1015"]. Details:{'B10': 2}
#       Cluster [16] contains 2 items. MV:["B1016"]. Details:{'B10': 2}
#       Cluster [17] contains 2 items. MV:["B1017"]. Details:{'B10': 2}
#       Cluster [18] contains 2 items. MV:["B1018"]. Details:{'B10': 2}
#       Cluster [19] contains 57 items. MV:["B1019"]. Details:{'B10': 57}
#       Cluster [20] contains 23 items. MV:["B0420"]. Details:{'B04': 23}
#       Cluster [21] contains 13 items. MV:["B0921"]. Details:{'B09': 13}
#       Cluster [22] contains 13 items. MV:["B1022"]. Details:{'B10': 13}
#       Cluster [23] contains 23 items. MV:["B0623"]. Details:{'B06': 23}
#
#  ~ Details of outliers: {'B05': 1, 'B07': 1, 'B10': 4, 'B11': 1}
#
#  ~ Confusion matrix:
#     +--------+-----------------------------------------------------------------------------------+
#     | Actual +                                    Predicted                                      |
#     +--------+------+------+------+------+------+------+------+------+------+------+------+------+
#     |        | B01  | B02  | B03  | B04  | B05  | B06  | B07  | B08  | B09  | B10  | B11  | B12  |
#     +--------+------+------+------+------+------+------+------+------+------+------+------+------+
#     |  B01   | 2291 |      |      |      |      |      |      |      |      |      |      |      |
#     |  B02   |      | 695  |      |      |      |      |      |      |      |      |      |      |
#     |  B03   |      |      | 132  |      |      |      |      |      |      |      |      |      |
#     |  B04   |      |      |      |  23  |      |      |      |      |      |      |      |      |
#     |  B05   |      |      |      |      |  3   |      |      |      |      |      |      |      |
#     |  B06   |      |      |      |      |      |  23  |      |      |      |      |      |      |
#     |  B07   |      |      |      |      |      |      |  49  |      |      |      |      |      |
#     |  B08   |      |      |      |      |      |      |      |  4   |      |      |      |      |
#     |  B09   |      |      |      |      |      |      |      |      |  13  |      |      |      |
#     |  B10   |      |      |      |      |      |      |      |      |      | 283  |      |      |
#     |  B11   |      |      |      |      |      |      |      |      |      |      |  33  |      |
#     |  B12   |      |      |      |      |      |      |      |      |      |  1   |      | 135  |
#     +--------+------+------+------+------+------+------+------+------+------+------+------+------+
#
#  ~ Note: to import this file into Python, use: "DF = pandas.read_csv(file_name, sep=',', comment='#')"
#
#------------------------------------------------------------------------------------------------------------
DateTime~,Message@,ClientIP$,Type,Reason_Phrase,label_event_type~,label_IPpair_ID~,phase1_predicted_label~
1108169718,"/var/www/html/_vti_bin",9067162217035,"error","File does not exist","B01","S498","B_2"
1108169718,"/var/www/html/_mem_bin",9067162217035,"error","File does not exist","B01","S498","B_2"
1108169718,"/var/www/html/msadc",9067162217035,"error","File does not exist","B01","S498","B_2"
1108169719,"/var/www/html/scripts",9067162217035,"error","File does not exist","B01","S498","B_2"
1108169719,"/var/www/html/scripts",9067162217035,"error","File does not exist","B01","S498","B_2"
1108169719,"/var/www/html/scripts",9067162217035,"error","File does not exist","B01","S498","B_2"
1108169720,"/var/www/html/scripts",9067162217035,"error","File does not exist","B01","S498","B_2"
1108169720,"/var/www/html/scripts",9067162217035,"error","File does not exist","B01","S498","B_2"
1108179880,"/var/www/html/",9218023173086,"error","Directory index forbidden by rule","B02","S199","B_1"
1108189334,"/var/www/html/",9062254000034,"error","Directory index forbidden by rule","B02","S424","B_1"
1108202986,"/var/www/html/",9222145154065,"error","Directory index forbidden by rule","B02","S288","B_1"
1108206072,"/var/www/html/",9061178079227,"error","Directory index forbidden by rule","B02","S396","B_1"
1108206072,"/var/www/html/",9061178079227,"error","Directory index forbidden by rule","B02","S396","B_1"
1108206072,"/var/www/html/",9061178079227,"error","Directory index forbidden by rule","B02","S396","B_1"
1108206072,"/var/www/html/",9061178079227,"error","Directory index forbidden by rule","B02","S396","B_1"
1108206072,"/var/www/html/",9061178079227,"error","Directory index forbidden by rule","B02","S396","B_1"
1108206072,"/var/www/html/",9061178079227,"error","Directory index forbidden by rule","B02","S396","B_1"
1108206074,"/var/www/html/",9061178079227,"error","Directory index forbidden by rule","B02","S396","B_1"
1108206075,"/var/www/html/",9061178079227,"error","Directory index forbidden by rule","B02","S396","B_1"
1108206076,"/var/www/html/",9061178079227,"error","Directory index forbidden by rule","B02","S396","B_1"
1108206077,"/var/www/html/",9061178079227,"error","Directory index forbidden by rule","B02","S396","B_1"
1108206078,"/var/www/html/",9061178079227,"error","Directory index forbidden by rule","B02","S396","B_1"
1108206078,"/var/www/html/",9061178079227,"error","Directory index forbidden by rule","B02","S396","B_1"
1108206079,"/var/www/html/",9061178079227,"error","Directory index forbidden by rule","B02","S396","B_1"
1108206081,"/var/www/html/",9061178079227,"error","Directory index forbidden by rule","B02","S396","B_1"
1108206083,"/var/www/html/",9061178079227,"error","Directory index forbidden by rule","B02","S396","B_1"
1108206085,"/var/www/html/",9061178079227,"error","Directory index forbidden by rule","B02","S396","B_1"
1108206086,"/var/www/html/",9061178079227,"error","Directory index forbidden by rule","B02","S396","B_1"
1108207939,"/var/www/html/",9222166160061,"error","Directory index forbidden by rule","B02","S309","B_1"
1108213417,"/var/www/html/",9066002146132,"error","Directory index forbidden by rule","B02","S478","B_1"
1108226220,"/var/www/html/NULL.printer",9068073139166,"error","File does not exist","B01","S528","B_2"
1108251092,"/var/www/html/",9218059144132,"error","Directory index forbidden by rule","B02","S211","B_1"
1108264684,"/var/www/html/",9068114252174,"error","Directory index forbidden by rule","B02","S513","B_1"
1108271963,"/var/www/html/scripts",9068255020187,"error","File does not exist","B01","S525","B_2"
1108284618,"SIGHUP received. Attempting to restart",9000,"notice","-","B11","S0","B_0"
1108284621,"Digest: generating secret for digest authentication ...",9000,"notice","-","B11","S0","B_0"
1108284621,"Digest: done",9000,"notice","-","B11","S0","B_0"
1108284622,"Apache/2.0.40 (Red Hat Linux) configured -- resuming normal operations",9000,"notice","-","B11","S0","B_0"
1108292079,"/var/www/html/",9065167236003,"error","Directory index forbidden by rule","B02","S458","B_1"
1108309254,"/var/www/html/",9220180105189,"error","Directory index forbidden by rule","B02","S269","B_1"
1108319355,"/var/www/html/",9210139018172,"error","Directory index forbidden by rule","B02","S127","B_1"
1108337548,"/var/www/html/",9218075106250,"error","Directory index forbidden by rule","B02","S221","B_1"
1108344041,"/var/www/html/",9068082195189,"error","Directory index forbidden by rule","B02","S529","B_1"
1108354777,"/var/www/html/scripts",9069210209141,"error","File does not exist","B01","S542","B_2"
1108354777,"/var/www/html/MSADC",9069210209141,"error","File does not exist","B01","S542","B_2"
1108354777,"/var/www/html/c",9069210209141,"error","File does not exist","B01","S542","B_2"
1108354778,"/var/www/html/d",9069210209141,"error","File does not exist","B01","S542","B_2"
1108354778,"/var/www/html/scripts",9069210209141,"error","File does not exist","B01","S542","B_2"
1108354778,"/var/www/html/_vti_bin",9069210209141,"error","File does not exist","B01","S542","B_2"
1108354778,"/var/www/html/_mem_bin",9069210209141,"error","File does not exist","B01","S542","B_2"
1108354778,"/var/www/html/msadc",9069210209141,"error","File does not exist","B01","S542","B_2"
1108354778,"/var/www/html/scripts",9069210209141,"error","File does not exist","B01","S542","B_2"
1108354779,"/var/www/html/scripts",9069210209141,"error","File does not exist","B01","S542","B_2"
1108354779,"/var/www/html/scripts",9069210209141,"error","File does not exist","B01","S542","B_2"
1108354780,"/var/www/html/scripts",9069210209141,"error","File does not exist","B01","S542","B_2"
1108354780,"/var/www/html/scripts",9069210209141,"error","File does not exist","B01","S542","B_2"
1108357153,"/var/www/html/",9061166155162,"error","Directory index forbidden by rule","B02","S394","B_1"
1108357153,"/var/www/html/",9061166155162,"error","Directory index forbidden by rule","B02","S394","B_1"
1108357153,"/var/www/html/",9061166155162,"error","Directory index forbidden by rule","B02","S394","B_1"
1108357153,"/var/www/html/",9061166155162,"error","Directory index forbidden by rule","B02","S394","B_1"
1108357153,"/var/www/html/",9061166155162,"error","Directory index forbidden by rule","B02","S394","B_1"
1108357153,"/var/www/html/",9061166155162,"error","Directory index forbidden by rule","B02","S394","B_1"
1108357153,"/var/www/html/",9061166155162,"error","Directory index forbidden by rule","B02","S394","B_1"
1108357153,"/var/www/html/",9061166155162,"error","Directory index forbidden by rule","B02","S394","B_1"
1108357154,"/var/www/html/",9061166155162,"error","Directory index forbidden by rule","B02","S394","B_1"
1108357156,"/var/www/html/",9061166155162,"error","Directory index forbidden by rule","B02","S394","B_1"
1108357156,"/var/www/html/",9061166155162,"error","Directory index forbidden by rule","B02","S394","B_1"
1108357156,"/var/www/html/",9061166155162,"error","Directory index forbidden by rule","B02","S394","B_1"
1108357156,"/var/www/html/",9061166155162,"error","Directory index forbidden by rule","B02","S394","B_1"
1108357156,"/var/www/html/",9061166155162,"error","Directory index forbidden by rule","B02","S394","B_1"
1108357156,"/var/www/html/",9061166155162,"error","Directory index forbidden by rule","B02","S394","B_1"
1108357174,"/var/www/html/",9061166155162,"error","Directory index forbidden by rule","B02","S394","B_1"
1108357198,"/var/www/html/",9061166155162,"error","Directory index forbidden by rule","B02","S394","B_1"
1108360972,"/var/www/html/",9067133116245,"error","Directory index forbidden by rule","B02","S494","B_1"
1108362120,"/var/www/html/default.ida",9063226106228,"error","File does not exist","B01","S433","B_2"
1108366284,"/var/www/html/default.ida",9063226106228,"error","File does not exist","B01","S433","B_2"
1108366350,"/var/www/html/",9151204224089,"error","Directory index forbidden by rule","B02","S22","B_1"
1108372902,"/var/www/html/default.ida",9063226106228,"error","File does not exist","B01","S433","B_2"
1108375922,"/var/www/html/scripts",9024005169095,"error","File does not exist","B01","S339","B_2"
1108375923,"/var/www/html/MSADC",9024005169095,"error","File does not exist","B01","S339","B_2"
1108375925,"/var/www/html/c",9024005169095,"error","File does not exist","B01","S339","B_2"
1108375926,"/var/www/html/d",9024005169095,"error","File does not exist","B01","S339","B_2"
1108375928,"/var/www/html/scripts",9024005169095,"error","File does not exist","B01","S339","B_2"
1108375929,"/var/www/html/_vti_bin",9024005169095,"error","File does not exist","B01","S339","B_2"
1108375931,"/var/www/html/_mem_bin",9024005169095,"error","File does not exist","B01","S339","B_2"
1108375932,"/var/www/html/msadc",9024005169095,"error","File does not exist","B01","S339","B_2"
1108375934,"/var/www/html/scripts",9024005169095,"error","File does not exist","B01","S339","B_2"
1108375937,"/var/www/html/scripts",9024005169095,"error","File does not exist","B01","S339","B_2"
1108375938,"/var/www/html/scripts",9024005169095,"error","File does not exist","B01","S339","B_2"
1108375943,"/var/www/html/scripts",9024005169095,"error","File does not exist","B01","S339","B_2"
1108375944,"/var/www/html/scripts",9024005169095,"error","File does not exist","B01","S339","B_2"
1108377147,"/var/www/html/",9222166160136,"error","Directory index forbidden by rule","B02","S292","B_1"
1108391883,"/var/www/html/",9067033135075,"error","Directory index forbidden by rule","B02","S508","B_1"
1108394568,"/var/www/html/scripts",9172155203099,"error","File does not exist","B01","S37","B_2"
1108394568,"/var/www/html/MSADC",9172155203099,"error","File does not exist","B01","S37","B_2"
1108394569,"/var/www/html/c",9172155203099,"error","File does not exist","B01","S37","B_2"
1108394570,"/var/www/html/d",9172155203099,"error","File does not exist","B01","S37","B_2"
1108394570,"/var/www/html/scripts",9172155203099,"error","File does not exist","B01","S37","B_2"
1108394571,"/var/www/html/_vti_bin",9172155203099,"error","File does not exist","B01","S37","B_2"
1108394572,"/var/www/html/_mem_bin",9172155203099,"error","File does not exist","B01","S37","B_2"
1108394572,"/var/www/html/msadc",9172155203099,"error","File does not exist","B01","S37","B_2"
1108394573,"/var/www/html/scripts",9172155203099,"error","File does not exist","B01","S37","B_2"
1108394574,"/var/www/html/scripts",9172155203099,"error","File does not exist","B01","S37","B_2"
1108394575,"/var/www/html/scripts",9172155203099,"error","File does not exist","B01","S37","B_2"
1108394577,"/var/www/html/scripts",9172155203099,"error","File does not exist","B01","S37","B_2"
1108394577,"/var/www/html/scripts",9172155203099,"error","File does not exist","B01","S37","B_2"
1108416689,"/var/www/html/",9061166155162,"error","Directory index forbidden by rule","B02","S394","B_1"
1108416689,"/var/www/html/",9061166155162,"error","Directory index forbidden by rule","B02","S394","B_1"
1108416690,"/var/www/html/",9061166155162,"error","Directory index forbidden by rule","B02","S394","B_1"
1108416690,"/var/www/html/",9061166155162,"error","Directory index forbidden by rule","B02","S394","B_1"
1108416690,"/var/www/html/",9061166155162,"error","Directory index forbidden by rule","B02","S394","B_1"
1108416690,"/var/www/html/",9061166155162,"error","Directory index forbidden by rule","B02","S394","B_1"
1108416690,"/var/www/html/",9061166155162,"error","Directory index forbidden by rule","B02","S394","B_1"
1108416690,"/var/www/html/",9061166155162,"error","Directory index forbidden by rule","B02","S394","B_1"
1108416690,"/var/www/html/",9061166155162,"error","Directory index forbidden by rule","B02","S394","B_1"
1108416690,"/var/www/html/",9061166155162,"error","Directory index forbidden by rule","B02","S394","B_1"
1108416690,"/var/www/html/",9061166155162,"error","Directory index forbidden by rule","B02","S394","B_1"
1108416690,"/var/www/html/",9061166155162,"error","Directory index forbidden by rule","B02","S394","B_1"
1108416690,"/var/www/html/",9061166155162,"error","Directory index forbidden by rule","B02","S394","B_1"
1108416690,"/var/www/html/",9061166155162,"error","Directory index forbidden by rule","B02","S394","B_1"
1108416690,"/var/www/html/",9061166155162,"error","Directory index forbidden by rule","B02","S394","B_1"
1108416690,"/var/www/html/",9061166155162,"error","Directory index forbidden by rule","B02","S394","B_1"
1108416690,"/var/www/html/",9061166155162,"error","Directory index forbidden by rule","B02","S394","B_1"
1108416690,"/var/www/html/",9061166155162,"error","Directory index forbidden by rule","B02","S394","B_1"
1108416690,"/var/www/html/",9061166155162,"error","Directory index forbidden by rule","B02","S394","B_1"
1108416692,"/var/www/html/",9061166155162,"error","Directory index forbidden by rule","B02","S394","B_1"
1108416693,"/var/www/html/",9061166155162,"error","Directory index forbidden by rule","B02","S394","B_1"
1108418141,"/var/www/html/",9069088097162,"error","Directory index forbidden by rule","B02","S554","B_1"
1108427062,"/var/www/html/",9061158118013,"error","Directory index forbidden by rule","B02","S392","B_1"
1108433695,"/var/www/html/",9218088113080,"error","Directory index forbidden by rule","B02","S229","B_1"
1108435501,"/var/www/html/",9221233071039,"error","Directory index forbidden by rule","B02","S283","B_1"
1108439358,"/var/www/html/",9222166160222,"error","Directory index forbidden by rule","B02","S302","B_1"
1108444973,"/var/www/html/",9218027197144,"error","Directory index forbidden by rule","B02","S206","B_1"
1108447243,"/var/www/html/",9218180098017,"error","Directory index forbidden by rule","B02","S190","B_1"
1108460888,"/var/www/html/sumthin",9220095231003,"error","File does not exist","B01","S271","B_2"
1108460888,"/var/www/html/sumthin",9220095231003,"error","File does not exist","B01","S271","B_2"
1108460888,"/var/www/html/sumthin",9220095231003,"error","File does not exist","B01","S271","B_2"
1108460888,"/var/www/html/sumthin",9220095231003,"error","File does not exist","B01","S271","B_2"
1108460888,"/var/www/html/sumthin",9220095231003,"error","File does not exist","B01","S271","B_2"
1108460888,"/var/www/html/sumthin",9220095231003,"error","File does not exist","B01","S271","B_2"
1108460888,"/var/www/html/sumthin",9220095231003,"error","File does not exist","B01","S271","B_2"
1108460888,"/var/www/html/sumthin",9220095231003,"error","File does not exist","B01","S271","B_2"
1108460888,"/var/www/html/sumthin",9220095231003,"error","File does not exist","B01","S271","B_2"
1108460888,"/var/www/html/sumthin",9220095231003,"error","File does not exist","B01","S271","B_2"
1108460888,"/var/www/html/sumthin",9220095231003,"error","File does not exist","B01","S271","B_2"
1108460888,"/var/www/html/sumthin",9220095231003,"error","File does not exist","B01","S271","B_2"
1108460888,"/var/www/html/sumthin",9220095231003,"error","File does not exist","B01","S271","B_2"
1108460888,"/var/www/html/sumthin",9220095231003,"error","File does not exist","B01","S271","B_2"
1108460889,"/var/www/html/sumthin",9220095231003,"error","File does not exist","B01","S271","B_2"
1108460889,"/var/www/html/sumthin",9220095231003,"error","File does not exist","B01","S271","B_2"
1108460889,"/var/www/html/sumthin",9220095231003,"error","File does not exist","B01","S271","B_2"
1108460889,"/var/www/html/sumthin",9220095231003,"error","File does not exist","B01","S271","B_2"
1108460889,"/var/www/html/sumthin",9220095231003,"error","File does not exist","B01","S271","B_2"
1108460889,"/var/www/html/sumthin",9220095231003,"error","File does not exist","B01","S271","B_2"
1108460889,"/var/www/html/sumthin",9220095231003,"error","File does not exist","B01","S271","B_2"
1108460889,"/var/www/html/sumthin",9220095231003,"error","File does not exist","B01","S271","B_2"
1108460889,"/var/www/html/sumthin",9220095231003,"error","File does not exist","B01","S271","B_2"
1108474448,"/var/www/html/",9062173118194,"error","Directory index forbidden by rule","B02","S419","B_1"
1108486123,"/var/www/html/",9218024232055,"error","Directory index forbidden by rule","B02","S202","B_1"
1108493680,"/var/www/html/NULL.printer",9067104084066,"error","File does not exist","B01","S491","B_2"
1108501452,"/var/www/html/intl",9061158118013,"error","File does not exist","B01","S392","B_2"
1108520469,"/var/www/html/intl",9061158118013,"error","File does not exist","B01","S392","B_2"
1108521034,"/var/www/html/",9138089019186,"error","Directory index forbidden by rule","B02","S14","B_1"
1108522222,"/var/www/html/",9219138063210,"error","Directory index forbidden by rule","B02","S242","B_1"
1108527220,"/var/www/html/sumthin",9194225176004,"error","File does not exist","B01","S52","B_2"
1108527220,"/var/www/html/sumthin",9194225176004,"error","File does not exist","B01","S52","B_2"
1108527220,"/var/www/html/sumthin",9194225176004,"error","File does not exist","B01","S52","B_2"
1108527220,"/var/www/html/sumthin",9194225176004,"error","File does not exist","B01","S52","B_2"
1108527220,"/var/www/html/sumthin",9194225176004,"error","File does not exist","B01","S52","B_2"
1108527220,"/var/www/html/sumthin",9194225176004,"error","File does not exist","B01","S52","B_2"
1108527220,"/var/www/html/sumthin",9194225176004,"error","File does not exist","B01","S52","B_2"
1108527223,"/var/www/html/sumthin",9194225176004,"error","File does not exist","B01","S52","B_2"
1108527223,"/var/www/html/sumthin",9194225176004,"error","File does not exist","B01","S52","B_2"
1108527229,"/var/www/html/sumthin",9194225176004,"error","File does not exist","B01","S52","B_2"
1108527230,"/var/www/html/sumthin",9194225176004,"error","File does not exist","B01","S52","B_2"
1108527230,"/var/www/html/sumthin",9194225176004,"error","File does not exist","B01","S52","B_2"
1108531679,"/var/www/html/",9211158046225,"error","Directory index forbidden by rule","B02","S141","B_1"
1108566124,"/var/www/html/",9200050011109,"error","Directory index forbidden by rule","B02","S64","B_1"
1108567236,"/var/www/html/intl",9218007163019,"error","File does not exist","B01","S217","B_2"
1108572723,"/var/www/html/",9024009145131,"error","Directory index forbidden by rule","B02","S342","B_1"
1108582402,"/var/www/html/",9141152185177,"error","Directory index forbidden by rule","B02","S16","B_1"
1108589015,"/var/www/html/",9218232208173,"error","Directory index forbidden by rule","B02","S201","B_1"
1108589273,"/var/www/html/default.ida",9061053032222,"error","File does not exist","B01","S413","B_2"
1108590057,"/var/www/html/intl",9218007163019,"error","File does not exist","B01","S217","B_2"
1108595831,"/var/www/html/",9064180246247,"error","Directory index forbidden by rule","B02","S441","B_1"
1108597649,"/var/www/html/",9080063059010,"error","Directory index forbidden by rule","B02","S568","B_1"
1108600960,"/var/www/html/intl",9218007163019,"error","File does not exist","B01","S217","B_2"
1108603647,"/var/www/html/scripts",9201129065141,"error","File does not exist","B01","S67","B_2"
1108603647,"/var/www/html/MSADC",9201129065141,"error","File does not exist","B01","S67","B_2"
1108603648,"/var/www/html/c",9201129065141,"error","File does not exist","B01","S67","B_2"
1108603648,"/var/www/html/d",9201129065141,"error","File does not exist","B01","S67","B_2"
1108603648,"/var/www/html/scripts",9201129065141,"error","File does not exist","B01","S67","B_2"
1108603648,"/var/www/html/_vti_bin",9201129065141,"error","File does not exist","B01","S67","B_2"
1108603649,"/var/www/html/_mem_bin",9201129065141,"error","File does not exist","B01","S67","B_2"
1108603649,"/var/www/html/msadc",9201129065141,"error","File does not exist","B01","S67","B_2"
1108603649,"/var/www/html/scripts",9201129065141,"error","File does not exist","B01","S67","B_2"
1108603649,"/var/www/html/scripts",9201129065141,"error","File does not exist","B01","S67","B_2"
1108603650,"/var/www/html/scripts",9201129065141,"error","File does not exist","B01","S67","B_2"
1108603650,"/var/www/html/scripts",9201129065141,"error","File does not exist","B01","S67","B_2"
1108603651,"/var/www/html/scripts",9201129065141,"error","File does not exist","B01","S67","B_2"
1108611765,"/var/www/html/intl",9218007163019,"error","File does not exist","B01","S217","B_2"
1108617209,"/var/www/html/scripts",9069153013148,"error","File does not exist","B01","S537","B_2"
1108617209,"/var/www/html/MSADC",9069153013148,"error","File does not exist","B01","S537","B_2"
1108617209,"/var/www/html/c",9069153013148,"error","File does not exist","B01","S537","B_2"
1108617209,"/var/www/html/d",9069153013148,"error","File does not exist","B01","S537","B_2"
1108617210,"/var/www/html/scripts",9069153013148,"error","File does not exist","B01","S537","B_2"
1108617210,"/var/www/html/_vti_bin",9069153013148,"error","File does not exist","B01","S537","B_2"
1108617210,"/var/www/html/_mem_bin",9069153013148,"error","File does not exist","B01","S537","B_2"
1108617210,"/var/www/html/msadc",9069153013148,"error","File does not exist","B01","S537","B_2"
1108617211,"/var/www/html/scripts",9069153013148,"error","File does not exist","B01","S537","B_2"
1108617211,"/var/www/html/scripts",9069153013148,"error","File does not exist","B01","S537","B_2"
1108617211,"/var/www/html/scripts",9069153013148,"error","File does not exist","B01","S537","B_2"
1108617212,"/var/www/html/scripts",9069153013148,"error","File does not exist","B01","S537","B_2"
1108617212,"/var/www/html/scripts",9069153013148,"error","File does not exist","B01","S537","B_2"
1108622026,"/var/www/html/intl",9218007163019,"error","File does not exist","B01","S217","B_2"
1108632767,"/var/www/html/intl",9218007163019,"error","File does not exist","B01","S217","B_2"
1108640676,"/var/www/html/NULL.printer",9081006250202,"error","File does not exist","B01","S575","B_2"
1108642454,"/var/www/html/",9061010007243,"error","Directory index forbidden by rule","B02","S376","B_1"
1108653818,"/var/www/html/intl",9218007163019,"error","File does not exist","B01","S217","B_2"
1108669790,"/var/www/html/NULL.printer",9061088122010,"error","File does not exist","B01","S417","B_2"
1108670227,"/var/www/html/",9061010007119,"error","Directory index forbidden by rule","B02","S361","B_1"
1108677225,"/var/www/html/default.ida",9172134023011,"error","File does not exist","B01","S31","B_2"
1108686830,"/var/www/html/",9209213220227,"error","Directory index forbidden by rule","B02","S120","B_1"
1108708297,"/var/www/html/scripts",9206049194036,"error","File does not exist","B01","S99","B_2"
1108708297,"/var/www/html/scripts",9206049194036,"error","File does not exist","B01","S99","B_2"
1108708299,"/var/www/html/scripts",9206049194036,"error","File does not exist","B01","S99","B_2"
1108708299,"/var/www/html/scripts",9206049194036,"error","File does not exist","B01","S99","B_2"
1108708299,"/var/www/html/scripts",9206049194036,"error","File does not exist","B01","S99","B_2"
1108708301,"/var/www/html/scripts",9206049194036,"error","File does not exist","B01","S99","B_2"
1108889496,"child process 6171 still did not exit, sending a SIGTERM",9000,"warn","-","B12","S0","B_4"
1108889496,"child process 6172 still did not exit, sending a SIGTERM",9000,"warn","-","B12","S0","B_4"
1108889496,"child process 6173 still did not exit, sending a SIGTERM",9000,"warn","-","B12","S0","B_4"
1108889496,"child process 6174 still did not exit, sending a SIGTERM",9000,"warn","-","B12","S0","B_4"
1108889496,"child process 6175 still did not exit, sending a SIGTERM",9000,"warn","-","B12","S0","B_4"
1108889496,"child process 6176 still did not exit, sending a SIGTERM",9000,"warn","-","B12","S0","B_4"
1108889496,"child process 6177 still did not exit, sending a SIGTERM",9000,"warn","-","B12","S0","B_4"
1108889496,"child process 6178 still did not exit, sending a SIGTERM",9000,"warn","-","B12","S0","B_4"
1108889496,"child process 21988 still did not exit, sending a SIGTERM",9000,"warn","-","B12","S0","B_4"
1108889496,"child process 21989 still did not exit, sending a SIGTERM",9000,"warn","-","B12","S0","B_4"
1108889496,"child process 11870 still did not exit, sending a SIGTERM",9000,"warn","-","B12","S0","B_4"
1108889496,"child process 13684 still did not exit, sending a SIGTERM",9000,"warn","-","B12","S0","B_4"
1108889496,"child process 13685 still did not exit, sending a SIGTERM",9000,"warn","-","B12","S0","B_4"
1108889496,"child process 13686 still did not exit, sending a SIGTERM",9000,"warn","-","B12","S0","B_4"
1108889496,"child process 13687 still did not exit, sending a SIGTERM",9000,"warn","-","B12","S0","B_4"
1108889496,"child process 13688 still did not exit, sending a SIGTERM",9000,"warn","-","B12","S0","B_4"
1108889496,"child process 13689 still did not exit, sending a SIGTERM",9000,"warn","-","B12","S0","B_4"
1108889496,"child process 13690 still did not exit, sending a SIGTERM",9000,"warn","-","B12","S0","B_4"
1108889513,"SIGHUP received. Attempting to restart",9000,"notice","-","B11","S0","B_0"
1108889541,"Digest: generating secret for digest authentication ...",9000,"notice","-","B11","S0","B_0"
1108889541,"Digest: done",9000,"notice","-","B11","S0","B_0"
1108889542,"Apache/2.0.40 (Red Hat Linux) configured -- resuming normal operations",9000,"notice","-","B11","S0","B_0"
1109087500,"/var/www/html/scripts",9211059000040,"error","File does not exist","B01","S155","B_2"
1109087504,"/var/www/html/MSADC",9211059000040,"error","File does not exist","B01","S155","B_2"
1109087509,"/var/www/html/c",9211059000040,"error","File does not exist","B01","S155","B_2"
1109087513,"/var/www/html/d",9211059000040,"error","File does not exist","B01","S155","B_2"
1109087517,"/var/www/html/scripts",9211059000040,"error","File does not exist","B01","S155","B_2"
1109087522,"/var/www/html/_vti_bin",9211059000040,"error","File does not exist","B01","S155","B_2"
1109087526,"/var/www/html/_mem_bin",9211059000040,"error","File does not exist","B01","S155","B_2"
1109087531,"/var/www/html/msadc",9211059000040,"error","File does not exist","B01","S155","B_2"
1109087536,"/var/www/html/scripts",9211059000040,"error","File does not exist","B01","S155","B_2"
1109087545,"/var/www/html/scripts",9211059000040,"error","File does not exist","B01","S155","B_2"
1109087550,"/var/www/html/scripts",9211059000040,"error","File does not exist","B01","S155","B_2"
1109087564,"/var/www/html/scripts",9211059000040,"error","File does not exist","B01","S155","B_2"
1109087569,"/var/www/html/scripts",9211059000040,"error","File does not exist","B01","S155","B_2"
1109097707,"/var/www/html/",9069139247161,"error","Directory index forbidden by rule","B02","S536","B_1"
1109104648,"/var/www/html/",9018241006024,"error","Directory index forbidden by rule","B02","S42","B_1"
