#------------------------------------------------------------------------------------------------------------
#  ~ DateTime: 2021-02-09 00:10:18
#  ~ Dataframe name: "http_access_log"
#  ~ Number of events in the dataframe: 3554
#  ~ Number of unique labels ('label_event_type') in the dataframe: 12
#  ~ Selected features set for the clustering: ['HTTP_method', 'ClientRequestLine@', 'StatusCode', 'ObjectSize~', 'Referrer~', 'Agent@']
#  ~ The dataframe was scaled using the scaler: MinMaxScaler
#  ~ Parameters:  EPS=0.10286568826994683  MinPts=2 (The EPS parameter was calculated in 0.011141 seconds)
#  ~ The DBSCAN clustering process was performed in 0.162435 seconds
#  ~ Results summary: (20 Clus. | 5 Outl. | Homg.: 99.93% | Comp.: 93.22% | V-measure: 96.46% | AR: 97.24% | AMI: 96.41%)
#
#  ~ Details of clusters:
#       Cluster [0] contains 484 items. MV:["A050"]. Details:{'A05': 484}
#       Cluster [1] contains 979 items. MV:["A011"]. Details:{'A01': 979}
#       Cluster [2] contains 109 items. MV:["A022"]. Details:{'A02': 109}
#       Cluster [3] contains 86 items. MV:["A053"]. Details:{'A05': 86}
#       Cluster [4] contains 587 items. MV:["A034"]. Details:{'A03': 587}
#       Cluster [5] contains 23 items. MV:["A045"]. Details:{'A04': 23}
#       Cluster [6] contains 14 items. MV:["A046"]. Details:{'A04': 14}
#       Cluster [7] contains 3 items. MV:["A037"]. Details:{'A03': 3}
#       Cluster [8] contains 46 items. MV:["A098"]. Details:{'A09': 46}
#       Cluster [9] contains 100 items. MV:["A089"]. Details:{'A08': 100}
#       Cluster [10] contains 125 items. MV:["A0610"]. Details:{'A06': 125}
#       Cluster [11] contains 16 items. MV:["A0411"]. Details:{'A04': 16}
#       Cluster [12] contains 32 items. MV:["A0812"]. Details:{'A08': 32}
#       Cluster [13] contains 769 items. MV:["A1013"]. Details:{'A10': 769}
#       Cluster [14] contains 14 items. MV:["A1114"]. Details:{'A11': 14}
#       Cluster [15] contains 54 items. MV:["A1115"]. Details:{'A05': 1, 'A11': 53}
#       Cluster [16] contains 5 items. MV:["A0416"]. Details:{'A04': 5}
#       Cluster [17] contains 57 items. MV:["A1217"]. Details:{'A12': 57}
#       Cluster [18] contains 23 items. MV:["A0718"]. Details:{'A07': 23}
#       Cluster [19] contains 23 items. MV:["A1119"]. Details:{'A11': 23}
#
#  ~ Details of outliers: {'A03': 1, 'A04': 1, 'A05': 3}
#
#  ~ Confusion matrix:
#     +--------+-----------------------------------------------------------------------------------+
#     | Actual +                                    Predicted                                      |
#     +--------+------+------+------+------+------+------+------+------+------+------+------+------+
#     |        | A01  | A02  | A03  | A04  | A05  | A06  | A07  | A08  | A09  | A10  | A11  | A12  |
#     +--------+------+------+------+------+------+------+------+------+------+------+------+------+
#     |  A01   | 979  |      |      |      |      |      |      |      |      |      |      |      |
#     |  A02   |      | 109  |      |      |      |      |      |      |      |      |      |      |
#     |  A03   |      |      | 590  |      |      |      |      |      |      |      |      |      |
#     |  A04   |      |      |      |  58  |      |      |      |      |      |      |      |      |
#     |  A05   |      |      |      |      | 570  |      |      |      |      |      |  1   |      |
#     |  A06   |      |      |      |      |      | 125  |      |      |      |      |      |      |
#     |  A07   |      |      |      |      |      |      |  23  |      |      |      |      |      |
#     |  A08   |      |      |      |      |      |      |      | 132  |      |      |      |      |
#     |  A09   |      |      |      |      |      |      |      |      |  46  |      |      |      |
#     |  A10   |      |      |      |      |      |      |      |      |      | 769  |      |      |
#     |  A11   |      |      |      |      |      |      |      |      |      |      |  90  |      |
#     |  A12   |      |      |      |      |      |      |      |      |      |      |      |  57  |
#     +--------+------+------+------+------+------+------+------+------+------+------+------+------+
#
#  ~ Note: to import this file into Python, use: "DF = pandas.read_csv(file_name, sep=',', comment='#')"
#
#------------------------------------------------------------------------------------------------------------
DateTime~,Referrer~,ClientRequestLine@,Agent@,ObjectSize~,Http_protocol@,HTTP_method,ClientIP$,StatusCode,label_event_type~,label_IPpair_ID~,phase1_predicted_label~
1108226220,"-","/NULL.printer","-",1061,"-","GET",9068073139166,"'404'","A01","S528","A_1"
1108251092,"-","/","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)",2898,"HTTP/1.1","GET",9218059144132,"'403'","A05","S211","A_0"
1108264684,"-","/","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)",2898,"HTTP/1.1","GET",9068114252174,"'403'","A05","S513","A_0"
1108271963,"-","/scripts/..%255c%255c../winnt/system32/cmd.exe?/c+ver","-",1061,"HTTP/1.0","GET",9068255020187,"'404'","A01","S525","A_1"
1108292078,"-","/","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)",2898,"HTTP/1.1","GET",9065167236003,"'403'","A05","S458","A_0"
1108309254,"-","/","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)",2898,"HTTP/1.1","GET",9220180105189,"'403'","A05","S269","A_0"
1108319355,"-","/","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)",2898,"HTTP/1.1","GET",9210139018172,"'403'","A05","S127","A_0"
1108337548,"-","/","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)",2898,"HTTP/1.1","GET",9218075106250,"'403'","A05","S221","A_0"
1108344041,"-","/","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)",2898,"HTTP/1.1","GET",9068082195189,"'403'","A05","S529","A_0"
1108354777,"-","/scripts/root.exe?/c+dir","-",1041,"HTTP/1.0","GET",9069210209141,"'404'","A01","S542","A_1"
1108354777,"-","/MSADC/root.exe?/c+dir","-",1041,"HTTP/1.0","GET",9069210209141,"'404'","A01","S542","A_1"
1108354777,"-","/c/winnt/system32/cmd.exe?/c+dir","-",1041,"HTTP/1.0","GET",9069210209141,"'404'","A01","S542","A_1"
1108354778,"-","/d/winnt/system32/cmd.exe?/c+dir","-",1041,"HTTP/1.0","GET",9069210209141,"'404'","A01","S542","A_1"
1108354778,"-","/scripts/..%255c../winnt/system32/cmd.exe?/c+dir","-",1041,"HTTP/1.0","GET",9069210209141,"'404'","A01","S542","A_1"
1108354778,"-","/_vti_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+dir","-",1041,"HTTP/1.0","GET",9069210209141,"'404'","A01","S542","A_1"
1108354778,"-","/_mem_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+dir","-",1041,"HTTP/1.0","GET",9069210209141,"'404'","A01","S542","A_1"
1108354778,"-","/msadc/..%255c../..%255c../..%255c/..%c1%1c../..%c1%1c../..%c1%1c../winnt/system32/cmd.exe?/c+dir","-",1041,"HTTP/1.0","GET",9069210209141,"'404'","A01","S542","A_1"
1108354778,"-","/scripts/..%c1%1c../winnt/system32/cmd.exe?/c+dir","-",1041,"HTTP/1.0","GET",9069210209141,"'404'","A01","S542","A_1"
1108354779,"-","/scripts/..%c0%2f../winnt/system32/cmd.exe?/c+dir","-",1041,"HTTP/1.0","GET",9069210209141,"'404'","A01","S542","A_1"
1108354779,"-","/scripts/..%c0%af../winnt/system32/cmd.exe?/c+dir","-",1041,"HTTP/1.0","GET",9069210209141,"'404'","A01","S542","A_1"
1108354779,"-","/scripts/..%c1%9c../winnt/system32/cmd.exe?/c+dir","-",1041,"HTTP/1.0","GET",9069210209141,"'404'","A01","S542","A_1"
1108354779,"-","/scripts/..%%35%63../winnt/system32/cmd.exe?/c+dir","-",974,"HTTP/1.0","GET",9069210209141,"'400'","A02","S542","A_2"
1108354779,"-","/scripts/..%%35c../winnt/system32/cmd.exe?/c+dir","-",974,"HTTP/1.0","GET",9069210209141,"'400'","A02","S542","A_2"
1108354780,"-","/scripts/..%25%35%63../winnt/system32/cmd.exe?/c+dir","-",1041,"HTTP/1.0","GET",9069210209141,"'404'","A01","S542","A_1"
1108354780,"-","/scripts/..%252f../winnt/system32/cmd.exe?/c+dir","-",1041,"HTTP/1.0","GET",9069210209141,"'404'","A01","S542","A_1"
1108357153,"-","/","-",2898,"HTTP/1.0","GET",9061166155162,"'403'","A05","S394","A_3"
1108357153,"-","/","-",2898,"HTTP/1.0","GET",9061166155162,"'403'","A05","S394","A_3"
1108357153,"-","/","-",2898,"HTTP/1.0","GET",9061166155162,"'403'","A05","S394","A_3"
1108357153,"-","/","-",2898,"HTTP/1.0","GET",9061166155162,"'403'","A05","S394","A_3"
1108357153,"-","/","-",2898,"HTTP/1.0","GET",9061166155162,"'403'","A05","S394","A_3"
1108357153,"-","/","-",2898,"HTTP/1.0","GET",9061166155162,"'403'","A05","S394","A_3"
1108357153,"-","/","-",2898,"HTTP/1.0","GET",9061166155162,"'403'","A05","S394","A_3"
1108357153,"-","/","-",2898,"HTTP/1.0","GET",9061166155162,"'403'","A05","S394","A_3"
1108357154,"-","/","-",2898,"HTTP/1.0","GET",9061166155162,"'403'","A05","S394","A_3"
1108357156,"-","/","-",2898,"HTTP/1.0","GET",9061166155162,"'403'","A05","S394","A_3"
1108357156,"-","/","-",2898,"HTTP/1.0","GET",9061166155162,"'403'","A05","S394","A_3"
1108357156,"-","/","-",2898,"HTTP/1.0","GET",9061166155162,"'403'","A05","S394","A_3"
1108357156,"-","/","-",2898,"HTTP/1.0","GET",9061166155162,"'403'","A05","S394","A_3"
1108357156,"-","/","-",2898,"HTTP/1.0","GET",9061166155162,"'403'","A05","S394","A_3"
1108357156,"-","/","-",2898,"HTTP/1.0","GET",9061166155162,"'403'","A05","S394","A_3"
1108357174,"-","/","-",2898,"HTTP/1.0","GET",9061166155162,"'403'","A05","S394","A_3"
1108357198,"-","/","-",2898,"HTTP/1.0","GET",9061166155162,"'403'","A05","S394","A_3"
1108360972,"-","/","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)",2898,"HTTP/1.1","GET",9067133116245,"'403'","A05","S494","A_0"
1108362120,"-","/default.ida?XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX%u9090%u6858%ucbd3%u7801%u9090%u6858%ucbd3%u7801%u9090%u6858%ucbd3%u7801%u9090%u9090%u8190%u00c3%u0003%u8b00%u531b%u53ff%u0078%u0000%u00=a","-",1061,"HTTP/1.0","GET",9063226106228,"'404'","A01","S433","A_1"
1108366284,"-","/default.ida?XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX%u9090%u6858%ucbd3%u7801%u9090%u6858%ucbd3%u7801%u9090%u6858%ucbd3%u7801%u9090%u9090%u8190%u00c3%u0003%u8b00%u531b%u53ff%u0078%u0000%u00=a","-",1061,"HTTP/1.0","GET",9063226106228,"'404'","A01","S433","A_1"
1108366350,"-","/","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)",2898,"HTTP/1.1","GET",9151204224089,"'403'","A05","S22","A_0"
1108372901,"-","/default.ida?XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX%u9090%u6858%ucbd3%u7801%u9090%u6858%ucbd3%u7801%u9090%u6858%ucbd3%u7801%u9090%u9090%u8190%u00c3%u0003%u8b00%u531b%u53ff%u0078%u0000%u00=a","-",1061,"HTTP/1.0","GET",9063226106228,"'404'","A01","S433","A_1"
1108375922,"-","/scripts/root.exe?/c+dir","-",1041,"HTTP/1.0","GET",9024005169095,"'404'","A01","S339","A_1"
1108375923,"-","/MSADC/root.exe?/c+dir","-",1041,"HTTP/1.0","GET",9024005169095,"'404'","A01","S339","A_1"
1108375925,"-","/c/winnt/system32/cmd.exe?/c+dir","-",1041,"HTTP/1.0","GET",9024005169095,"'404'","A01","S339","A_1"
1108375926,"-","/d/winnt/system32/cmd.exe?/c+dir","-",1041,"HTTP/1.0","GET",9024005169095,"'404'","A01","S339","A_1"
1108375928,"-","/scripts/..%255c../winnt/system32/cmd.exe?/c+dir","-",1041,"HTTP/1.0","GET",9024005169095,"'404'","A01","S339","A_1"
1108375929,"-","/_vti_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+dir","-",1041,"HTTP/1.0","GET",9024005169095,"'404'","A01","S339","A_1"
1108375931,"-","/_mem_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+dir","-",1041,"HTTP/1.0","GET",9024005169095,"'404'","A01","S339","A_1"
1108375932,"-","/msadc/..%255c../..%255c../..%255c/..%c1%1c../..%c1%1c../..%c1%1c../winnt/system32/cmd.exe?/c+dir","-",1041,"HTTP/1.0","GET",9024005169095,"'404'","A01","S339","A_1"
1108375934,"-","/scripts/..%c1%1c../winnt/system32/cmd.exe?/c+dir","-",1041,"HTTP/1.0","GET",9024005169095,"'404'","A01","S339","A_1"
1108375935,"-","/scripts/..%c0%2f../winnt/system32/cmd.exe?/c+dir","-",1041,"HTTP/1.0","GET",9024005169095,"'404'","A01","S339","A_1"
1108375937,"-","/scripts/..%c0%af../winnt/system32/cmd.exe?/c+dir","-",1041,"HTTP/1.0","GET",9024005169095,"'404'","A01","S339","A_1"
1108375938,"-","/scripts/..%c1%9c../winnt/system32/cmd.exe?/c+dir","-",1041,"HTTP/1.0","GET",9024005169095,"'404'","A01","S339","A_1"
1108375940,"-","/scripts/..%%35%63../winnt/system32/cmd.exe?/c+dir","-",974,"HTTP/1.0","GET",9024005169095,"'400'","A02","S339","A_2"
1108375941,"-","/scripts/..%%35c../winnt/system32/cmd.exe?/c+dir","-",974,"HTTP/1.0","GET",9024005169095,"'400'","A02","S339","A_2"
1108375943,"-","/scripts/..%25%35%63../winnt/system32/cmd.exe?/c+dir","-",1041,"HTTP/1.0","GET",9024005169095,"'404'","A01","S339","A_1"
1108375944,"-","/scripts/..%252f../winnt/system32/cmd.exe?/c+dir","-",1041,"HTTP/1.0","GET",9024005169095,"'404'","A01","S339","A_1"
1108377147,"-","/","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)",2898,"HTTP/1.1","GET",9222166160136,"'403'","A05","S292","A_0"
1108391883,"-","/","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)",2898,"HTTP/1.1","GET",9067033135075,"'403'","A05","S508","A_0"
1108394568,"-","/scripts/root.exe?/c+dir","-",1041,"HTTP/1.0","GET",9172155203099,"'404'","A01","S37","A_1"
1108394568,"-","/MSADC/root.exe?/c+dir","-",1041,"HTTP/1.0","GET",9172155203099,"'404'","A01","S37","A_1"
1108394569,"-","/c/winnt/system32/cmd.exe?/c+dir","-",1041,"HTTP/1.0","GET",9172155203099,"'404'","A01","S37","A_1"
1108394570,"-","/d/winnt/system32/cmd.exe?/c+dir","-",1041,"HTTP/1.0","GET",9172155203099,"'404'","A01","S37","A_1"
1108394570,"-","/scripts/..%255c../winnt/system32/cmd.exe?/c+dir","-",1041,"HTTP/1.0","GET",9172155203099,"'404'","A01","S37","A_1"
1108394571,"-","/_vti_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+dir","-",1041,"HTTP/1.0","GET",9172155203099,"'404'","A01","S37","A_1"
1108394572,"-","/_mem_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+dir","-",1041,"HTTP/1.0","GET",9172155203099,"'404'","A01","S37","A_1"
1108394572,"-","/msadc/..%255c../..%255c../..%255c/..%c1%1c../..%c1%1c../..%c1%1c../winnt/system32/cmd.exe?/c+dir","-",1041,"HTTP/1.0","GET",9172155203099,"'404'","A01","S37","A_1"
1108394573,"-","/scripts/..%c1%1c../winnt/system32/cmd.exe?/c+dir","-",1041,"HTTP/1.0","GET",9172155203099,"'404'","A01","S37","A_1"
1108394574,"-","/scripts/..%c0%2f../winnt/system32/cmd.exe?/c+dir","-",1041,"HTTP/1.0","GET",9172155203099,"'404'","A01","S37","A_1"
1108394574,"-","/scripts/..%c0%af../winnt/system32/cmd.exe?/c+dir","-",1041,"HTTP/1.0","GET",9172155203099,"'404'","A01","S37","A_1"
1108394575,"-","/scripts/..%c1%9c../winnt/system32/cmd.exe?/c+dir","-",1041,"HTTP/1.0","GET",9172155203099,"'404'","A01","S37","A_1"
1108394575,"-","/scripts/..%%35%63../winnt/system32/cmd.exe?/c+dir","-",974,"HTTP/1.0","GET",9172155203099,"'400'","A02","S37","A_2"
1108394576,"-","/scripts/..%%35c../winnt/system32/cmd.exe?/c+dir","-",974,"HTTP/1.0","GET",9172155203099,"'400'","A02","S37","A_2"
1108394577,"-","/scripts/..%25%35%63../winnt/system32/cmd.exe?/c+dir","-",1041,"HTTP/1.0","GET",9172155203099,"'404'","A01","S37","A_1"
1108394577,"-","/scripts/..%252f../winnt/system32/cmd.exe?/c+dir","-",1041,"HTTP/1.0","GET",9172155203099,"'404'","A01","S37","A_1"
1108416689,"-","/","-",2898,"HTTP/1.0","GET",9061166155162,"'403'","A05","S394","A_3"
1108416689,"-","/","-",2898,"HTTP/1.0","GET",9061166155162,"'403'","A05","S394","A_3"
1108416690,"-","/","-",2898,"HTTP/1.0","GET",9061166155162,"'403'","A05","S394","A_3"
1108416690,"-","/","-",2898,"HTTP/1.0","GET",9061166155162,"'403'","A05","S394","A_3"
1108416690,"-","/","-",2898,"HTTP/1.0","GET",9061166155162,"'403'","A05","S394","A_3"
1108416690,"-","/","-",2898,"HTTP/1.0","GET",9061166155162,"'403'","A05","S394","A_3"
1108416690,"-","/","-",2898,"HTTP/1.0","GET",9061166155162,"'403'","A05","S394","A_3"
1108416690,"-","/","-",2898,"HTTP/1.0","GET",9061166155162,"'403'","A05","S394","A_3"
1108416690,"-","/","-",2898,"HTTP/1.0","GET",9061166155162,"'403'","A05","S394","A_3"
1108416690,"-","/","-",2898,"HTTP/1.0","GET",9061166155162,"'403'","A05","S394","A_3"
1108416690,"-","/","-",2898,"HTTP/1.0","GET",9061166155162,"'403'","A05","S394","A_3"
1108416690,"-","/","-",2898,"HTTP/1.0","GET",9061166155162,"'403'","A05","S394","A_3"
1108416690,"-","/","-",2898,"HTTP/1.0","GET",9061166155162,"'403'","A05","S394","A_3"
1108416690,"-","/","-",2898,"HTTP/1.0","GET",9061166155162,"'403'","A05","S394","A_3"
1108416690,"-","/","-",2898,"HTTP/1.0","GET",9061166155162,"'403'","A05","S394","A_3"
1108416690,"-","/","-",2898,"HTTP/1.0","GET",9061166155162,"'403'","A05","S394","A_3"
1108416690,"-","/","-",2898,"HTTP/1.0","GET",9061166155162,"'403'","A05","S394","A_3"
1108416690,"-","/","-",2898,"HTTP/1.0","GET",9061166155162,"'403'","A05","S394","A_3"
1108416690,"-","/","-",2898,"HTTP/1.0","GET",9061166155162,"'403'","A05","S394","A_3"
1108416692,"-","/","-",2898,"HTTP/1.0","GET",9061166155162,"'403'","A05","S394","A_3"
1108416693,"-","/","-",2898,"HTTP/1.0","GET",9061166155162,"'403'","A05","S394","A_3"
1108418141,"-","/","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)",2898,"HTTP/1.1","GET",9069088097162,"'403'","A05","S554","A_0"
1108427062,"-","http://www.ebay.com/","Mozilla/4.0 (compatible; MSIE 4.01; Windows 95)",2898,"HTTP/1.1","GET",9061158118013,"'403'","A06","S392","A_10"
1108433695,"-","/","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)",2898,"HTTP/1.1","GET",9218088113080,"'403'","A05","S229","A_0"
1108435501,"-","/","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)",2898,"HTTP/1.1","GET",9221233071039,"'403'","A05","S283","A_0"
1108439358,"-","/","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)",2898,"HTTP/1.1","GET",9222166160222,"'403'","A05","S302","A_0"
1108444973,"-","/","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)",2898,"HTTP/1.1","GET",9218027197144,"'403'","A05","S206","A_0"
1108447243,"-","/","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)",2898,"HTTP/1.1","GET",9218180098017,"'403'","A05","S190","A_0"
1108460887,"-","/sumthin","-",1061,"HTTP/1.0","GET",9220095231003,"'404'","A01","S271","A_1"
1108460888,"-","/sumthin","-",1061,"HTTP/1.0","GET",9220095231003,"'404'","A01","S271","A_1"
1108460888,"-","/sumthin","-",1061,"HTTP/1.0","GET",9220095231003,"'404'","A01","S271","A_1"
1108460887,"-","/sumthin","-",1061,"HTTP/1.0","GET",9220095231003,"'404'","A01","S271","A_1"
1108460887,"-","/sumthin","-",1061,"HTTP/1.0","GET",9220095231003,"'404'","A01","S271","A_1"
1108460887,"-","/sumthin","-",1061,"HTTP/1.0","GET",9220095231003,"'404'","A01","S271","A_1"
1108460886,"-","/sumthin","-",1061,"HTTP/1.0","GET",9220095231003,"'404'","A01","S271","A_1"
1108460889,"-","/sumthin","-",1061,"HTTP/1.0","GET",9220095231003,"'404'","A01","S271","A_1"
1108460889,"-","/sumthin","-",1061,"HTTP/1.0","GET",9220095231003,"'404'","A01","S271","A_1"
1108460889,"-","/sumthin","-",1061,"HTTP/1.0","GET",9220095231003,"'404'","A01","S271","A_1"
1108460886,"-","/sumthin","-",1061,"HTTP/1.0","GET",9220095231003,"'404'","A01","S271","A_1"
1108460887,"-","/sumthin","-",1061,"HTTP/1.0","GET",9220095231003,"'404'","A01","S271","A_1"
1108460887,"-","/sumthin","-",1061,"HTTP/1.0","GET",9220095231003,"'404'","A01","S271","A_1"
1108460887,"-","/sumthin","-",1061,"HTTP/1.0","GET",9220095231003,"'404'","A01","S271","A_1"
1108460887,"-","/sumthin","-",1061,"HTTP/1.0","GET",9220095231003,"'404'","A01","S271","A_1"
1108460886,"-","/sumthin","-",1061,"HTTP/1.0","GET",9220095231003,"'404'","A01","S271","A_1"
1108460886,"-","/sumthin","-",1061,"HTTP/1.0","GET",9220095231003,"'404'","A01","S271","A_1"
1108460889,"-","/sumthin","-",1061,"HTTP/1.0","GET",9220095231003,"'404'","A01","S271","A_1"
1108460889,"-","/sumthin","-",1061,"HTTP/1.0","GET",9220095231003,"'404'","A01","S271","A_1"
1108460889,"-","/sumthin","-",1061,"HTTP/1.0","GET",9220095231003,"'404'","A01","S271","A_1"
1108460889,"-","/sumthin","-",1061,"HTTP/1.0","GET",9220095231003,"'404'","A01","S271","A_1"
1108460889,"-","/sumthin","-",1061,"HTTP/1.0","GET",9220095231003,"'404'","A01","S271","A_1"
1108460889,"-","/sumthin","-",1061,"HTTP/1.0","GET",9220095231003,"'404'","A01","S271","A_1"
1108474448,"-","/","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)",2898,"HTTP/1.1","GET",9062173118194,"'403'","A05","S419","A_0"
1108486123,"-","/","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)",2898,"HTTP/1.1","GET",9218024232055,"'403'","A05","S202","A_0"
1108493680,"-","/NULL.printer","-",1061,"-","GET",9067104084066,"'404'","A01","S491","A_1"
1108501452,"-","http://www.google.com/intl/zh-CN/","HTTPClient",1052,"HTTP/1.0","GET",9061158118013,"'404'","A08","S392","A_12"
1108520444,"-","http://www.google.com/intl/zh-CN/","HTTPClient",1052,"HTTP/1.0","GET",9061158118013,"'404'","A08","S392","A_12"
1108521034,"-","/","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)",2898,"HTTP/1.1","GET",9138089019186,"'403'","A05","S14","A_0"
1108522222,"-","/","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)",2898,"HTTP/1.1","GET",9219138063210,"'403'","A05","S242","A_0"
1108527220,"-","/sumthin","-",1061,"HTTP/1.0","GET",9194225176004,"'404'","A01","S52","A_1"
1108527220,"-","/sumthin","-",1061,"HTTP/1.0","GET",9194225176004,"'404'","A01","S52","A_1"
1108527220,"-","/sumthin","-",1061,"HTTP/1.0","GET",9194225176004,"'404'","A01","S52","A_1"
1108527220,"-","/sumthin","-",1061,"HTTP/1.0","GET",9194225176004,"'404'","A01","S52","A_1"
1108527220,"-","/sumthin","-",1061,"HTTP/1.0","GET",9194225176004,"'404'","A01","S52","A_1"
1108527220,"-","/sumthin","-",1061,"HTTP/1.0","GET",9194225176004,"'404'","A01","S52","A_1"
1108527220,"-","/sumthin","-",1061,"HTTP/1.0","GET",9194225176004,"'404'","A01","S52","A_1"
1108527223,"-","/sumthin","-",1061,"HTTP/1.0","GET",9194225176004,"'404'","A01","S52","A_1"
1108527223,"-","/sumthin","-",1061,"HTTP/1.0","GET",9194225176004,"'404'","A01","S52","A_1"
1108527228,"-","/sumthin","-",1061,"HTTP/1.0","GET",9194225176004,"'404'","A01","S52","A_1"
1108527229,"-","/sumthin","-",1061,"HTTP/1.0","GET",9194225176004,"'404'","A01","S52","A_1"
1108527229,"-","/sumthin","-",1061,"HTTP/1.0","GET",9194225176004,"'404'","A01","S52","A_1"
1108531679,"-","/","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)",2898,"HTTP/1.1","GET",9211158046225,"'403'","A05","S141","A_0"
1108546022,"-","/","Microsoft-WebDAV-MiniRedir/5.1.2600",0,"HTTP/1.1","OPTIONS",9004249111162,"'200'","A09","S350","A_8"
1108546022,"-","/","Microsoft-WebDAV-MiniRedir/5.1.2600",0,"HTTP/1.1","OPTIONS",9004249111162,"'200'","A09","S350","A_8"
1108546023,"-","/","Microsoft-WebDAV-MiniRedir/5.1.2600",0,"HTTP/1.1","OPTIONS",9004249111162,"'200'","A09","S350","A_8"
1108546024,"-","/","Microsoft-WebDAV-MiniRedir/5.1.2600",0,"HTTP/1.1","OPTIONS",9004249111162,"'200'","A09","S350","A_8"
1108546027,"-","/","Microsoft-WebDAV-MiniRedir/5.1.2600",0,"HTTP/1.1","OPTIONS",9004249111162,"'200'","A09","S350","A_8"
1108546027,"-","/","Microsoft-WebDAV-MiniRedir/5.1.2600",0,"HTTP/1.1","OPTIONS",9004249111162,"'200'","A09","S350","A_8"
1108546027,"-","/","Microsoft-WebDAV-MiniRedir/5.1.2600",0,"HTTP/1.1","OPTIONS",9004249111162,"'200'","A09","S350","A_8"
1108546045,"-","/","Microsoft-WebDAV-MiniRedir/5.1.2600",0,"HTTP/1.1","OPTIONS",9004249111162,"'200'","A09","S350","A_8"
1108546052,"-","/","Microsoft-WebDAV-MiniRedir/5.1.2600",0,"HTTP/1.1","OPTIONS",9004249111162,"'200'","A09","S350","A_8"
1108546053,"-","/","Microsoft-WebDAV-MiniRedir/5.1.2600",0,"HTTP/1.1","OPTIONS",9004249111162,"'200'","A09","S350","A_8"
1108546053,"-","/","Microsoft-WebDAV-MiniRedir/5.1.2600",0,"HTTP/1.1","OPTIONS",9004249111162,"'200'","A09","S350","A_8"
1108546054,"-","/","Microsoft-WebDAV-MiniRedir/5.1.2600",0,"HTTP/1.1","OPTIONS",9004249111162,"'200'","A09","S350","A_8"
1108546055,"-","/","Microsoft-WebDAV-MiniRedir/5.1.2600",0,"HTTP/1.1","OPTIONS",9004249111162,"'200'","A09","S350","A_8"
1108546056,"-","/","Microsoft-WebDAV-MiniRedir/5.1.2600",0,"HTTP/1.1","OPTIONS",9004249111162,"'200'","A09","S350","A_8"
