#------------------------------------------------------------------------------------------------------------
#  ~ DateTime: 2021-02-09 00:10:18
#  ~ Dataframe name: "syslog_secure"
#  ~ Number of events in the dataframe: 1587
#  ~ Number of unique labels ('label_event_type') in the dataframe: 6
#  ~ Selected features set for the clustering: ['Logging_Daemon', 'Operation']
#  ~ The dataframe was scaled using the scaler: MinMaxScaler
#  ~ Parameters:  EPS=0.7071067811865476  MinPts=2 (The EPS parameter was calculated in 0.006625 seconds)
#  ~ The DBSCAN clustering process was performed in 0.033909 seconds
#  ~ Results summary: (6 Clus. | 12 Outl. | Homg.: 100.00% | Comp.: 100.00% | V-measure: 100.00% | AR: 100.00% | AMI: 100.00%)
#
#  ~ Details of clusters:
#       Cluster [0] contains 145 items. MV:["E010"]. Details:{'E01': 145}
#       Cluster [1] contains 366 items. MV:["E041"]. Details:{'E04': 366}
#       Cluster [2] contains 352 items. MV:["E022"]. Details:{'E02': 352}
#       Cluster [3] contains 702 items. MV:["E033"]. Details:{'E03': 702}
#       Cluster [4] contains 8 items. MV:["E054"]. Details:{'E05': 8}
#       Cluster [5] contains 2 items. MV:["E065"]. Details:{'E06': 2}
#
#  ~ Details of outliers: {'E04': 2, 'E06': 10}
#
#  ~ Confusion matrix:
#     +--------+-----------------------------------------+
#     | Actual +               Predicted                 |
#     +--------+------+------+------+------+------+------+
#     |        | E01  | E02  | E03  | E04  | E05  | E06  |
#     +--------+------+------+------+------+------+------+
#     |  E01   | 145  |      |      |      |      |      |
#     |  E02   |      | 352  |      |      |      |      |
#     |  E03   |      |      | 702  |      |      |      |
#     |  E04   |      |      |      | 366  |      |      |
#     |  E05   |      |      |      |      |  8   |      |
#     |  E06   |      |      |      |      |      |  2   |
#     +--------+------+------+------+------+------+------+
#
#  ~ Note: to import this file into Python, use: "DF = pandas.read_csv(file_name, sep=',', comment='#')"
#
#------------------------------------------------------------------------------------------------------------
DateTime~,Logging_device~,User,Port~,Logging_Daemon,Source$,PID~,Operation,label_event_type~,label_IPpair_ID~,phase1_predicted_label~
1107275861,"combo","nobody",58932,"sshd",9208029180003,32614,"Failed password","E03","S109","E_3"
1107275862,"combo","nobody",59050,"sshd",9208029180003,32619,"Failed password","E03","S109","E_3"
1107323825,"combo","root",60046,"sshd",9222237079237,1247,"Failed password","E03","S313","E_3"
1107323826,"combo","root",60075,"sshd",9222237079237,1249,"Failed password","E03","S313","E_3"
1107323827,"combo","root",60117,"sshd",9222237079237,1251,"Failed password","E03","S313","E_3"
1107323827,"combo","root",60153,"sshd",9222237079237,1253,"Failed password","E03","S313","E_3"
1107323828,"combo","root",60179,"sshd",9222237079237,1256,"Failed password","E03","S313","E_3"
1107323828,"combo","root",60178,"sshd",9222237079237,1255,"Failed password","E03","S313","E_3"
1107323829,"combo","root",60219,"sshd",9222237079237,1259,"Failed password","E03","S313","E_3"
1107323829,"combo","root",60238,"sshd",9222237079237,1261,"Failed password","E03","S313","E_3"
1107323829,"combo","root",60239,"sshd",9222237079237,1262,"Failed password","E03","S313","E_3"
1107323830,"combo","root",60249,"sshd",9222237079237,1263,"Failed password","E03","S313","E_3"
1107323838,"combo","root",60623,"sshd",9222237079237,1274,"Failed password","E03","S313","E_3"
1107323838,"combo","root",60632,"sshd",9222237079237,1275,"Failed password","E03","S313","E_3"
1107323839,"combo","root",60687,"sshd",9222237079237,1278,"Failed password","E03","S313","E_3"
1107323840,"combo","root",60761,"sshd",9222237079237,1281,"Failed password","E03","S313","E_3"
1107323840,"combo","root",60767,"sshd",9222237079237,1283,"Failed password","E03","S313","E_3"
1107323841,"combo","root",60734,"sshd",9222237079237,1280,"Failed password","E03","S313","E_3"
1107323841,"combo","root",60821,"sshd",9222237079237,1286,"Failed password","E03","S313","E_3"
1107323842,"combo","root",60841,"sshd",9222237079237,1288,"Failed password","E03","S313","E_3"
1107323842,"combo","root",60849,"sshd",9222237079237,1290,"Failed password","E03","S313","E_3"
1107323842,"combo","root",60855,"sshd",9222237079237,1291,"Failed password","E03","S313","E_3"
1107323850,"combo","root",33057,"sshd",9222237079237,1295,"Failed password","E03","S313","E_3"
1107323851,"combo","root",33078,"sshd",9222237079237,1297,"Failed password","E03","S313","E_3"
1107323851,"combo","root",33139,"sshd",9222237079237,1299,"Failed password","E03","S313","E_3"
1107323853,"combo","root",33209,"sshd",9222237079237,1301,"Failed password","E03","S313","E_3"
1107323853,"combo","root",33226,"sshd",9222237079237,1302,"Failed password","E03","S313","E_3"
1107323854,"combo","root",33268,"sshd",9222237079237,1306,"Failed password","E03","S313","E_3"
1107323854,"combo","root",33234,"sshd",9222237079237,1305,"Failed password","E03","S313","E_3"
1107323854,"combo","root",33299,"sshd",9222237079237,1309,"Failed password","E03","S313","E_3"
1107323854,"combo","root",33310,"sshd",9222237079237,1310,"Failed password","E03","S313","E_3"
1107323854,"combo","root",33309,"sshd",9222237079237,1311,"Failed password","E03","S313","E_3"
1107323863,"combo","root",33709,"sshd",9222237079237,1315,"Failed password","E03","S313","E_3"
1107323863,"combo","root",33729,"sshd",9222237079237,1317,"Failed password","E03","S313","E_3"
1107323864,"combo","root",33753,"sshd",9222237079237,1319,"Failed password","E03","S313","E_3"
1107323865,"combo","root",33793,"sshd",9222237079237,1321,"Failed password","E03","S313","E_3"
1107323865,"combo","root",33801,"sshd",9222237079237,1323,"Failed password","E03","S313","E_3"
1107323866,"combo","root",33846,"sshd",9222237079237,1325,"Failed password","E03","S313","E_3"
1107323866,"combo","root",33861,"sshd",9222237079237,1327,"Failed password","E03","S313","E_3"
1107323867,"combo","root",33876,"sshd",9222237079237,1329,"Failed password","E03","S313","E_3"
1107323867,"combo","root",33890,"sshd",9222237079237,1330,"Failed password","E03","S313","E_3"
1107323867,"combo","root",33897,"sshd",9222237079237,1331,"Failed password","E03","S313","E_3"
1107323875,"combo","root",34230,"sshd",9222237079237,1335,"Failed password","E03","S313","E_3"
1107323876,"combo","root",34245,"sshd",9222237079237,1337,"Failed password","E03","S313","E_3"
1107323876,"combo","root",34277,"sshd",9222237079237,1339,"Failed password","E03","S313","E_3"
1107323877,"combo","root",34310,"sshd",9222237079237,1341,"Failed password","E03","S313","E_3"
1107323878,"combo","root",34325,"sshd",9222237079237,1343,"Failed password","E03","S313","E_3"
1107323878,"combo","root",34373,"sshd",9222237079237,1345,"Failed password","E03","S313","E_3"
1107323879,"combo","root",34383,"sshd",9222237079237,1347,"Failed password","E03","S313","E_3"
1107323879,"combo","root",34388,"sshd",9222237079237,1348,"Failed password","E03","S313","E_3"
1107323879,"combo","root",34396,"sshd",9222237079237,1350,"Failed password","E03","S313","E_3"
1107323879,"combo","root",34403,"sshd",9222237079237,1352,"Failed password","E03","S313","E_3"
1107323888,"combo","root",34784,"sshd",9222237079237,1355,"Failed password","E03","S313","E_3"
1107323888,"combo","root",34799,"sshd",9222237079237,1357,"Failed password","E03","S313","E_3"
1107323889,"combo","root",34831,"sshd",9222237079237,1359,"Failed password","E03","S313","E_3"
1107323890,"combo","root",34859,"sshd",9222237079237,1361,"Failed password","E03","S313","E_3"
1107323890,"combo","root",34880,"sshd",9222237079237,1363,"Failed password","E03","S313","E_3"
1107323891,"combo","root",34916,"sshd",9222237079237,1365,"Failed password","E03","S313","E_3"
1107323891,"combo","root",34942,"sshd",9222237079237,1368,"Failed password","E03","S313","E_3"
1107323891,"combo","root",34939,"sshd",9222237079237,1367,"Failed password","E03","S313","E_3"
1107323892,"combo","root",34952,"sshd",9222237079237,1371,"Failed password","E03","S313","E_3"
1107323892,"combo","root",34963,"sshd",9222237079237,1373,"Failed password","E03","S313","E_3"
1107323900,"combo","root",35374,"sshd",9222237079237,1375,"Failed password","E03","S313","E_3"
1107323901,"combo","root",35404,"sshd",9222237079237,1377,"Failed password","E03","S313","E_3"
1107323901,"combo","root",35438,"sshd",9222237079237,1379,"Failed password","E03","S313","E_3"
1107323902,"combo","root",35461,"sshd",9222237079237,1381,"Failed password","E03","S313","E_3"
1107323903,"combo","root",35491,"sshd",9222237079237,1383,"Failed password","E03","S313","E_3"
1107323903,"combo","root",35527,"sshd",9222237079237,1385,"Failed password","E03","S313","E_3"
1107323904,"combo","root",35542,"sshd",9222237079237,1387,"Failed password","E03","S313","E_3"
1107323904,"combo","root",35543,"sshd",9222237079237,1388,"Failed password","E03","S313","E_3"
1107323904,"combo","root",35555,"sshd",9222237079237,1390,"Failed password","E03","S313","E_3"
1107323904,"combo","root",35570,"sshd",9222237079237,1393,"Failed password","E03","S313","E_3"
1107323913,"combo","root",35989,"sshd",9222237079237,1395,"Failed password","E03","S313","E_3"
1107323913,"combo","root",36004,"sshd",9222237079237,1397,"Failed password","E03","S313","E_3"
1107323914,"combo","root",36057,"sshd",9222237079237,1399,"Failed password","E03","S313","E_3"
1107323914,"combo","root",36091,"sshd",9222237079237,1401,"Failed password","E03","S313","E_3"
1107323915,"combo","root",36120,"sshd",9222237079237,1403,"Failed password","E03","S313","E_3"
1107323916,"combo","root",36152,"sshd",9222237079237,1405,"Failed password","E03","S313","E_3"
1107323916,"combo","root",36168,"sshd",9222237079237,1407,"Failed password","E03","S313","E_3"
1107323916,"combo","root",36192,"sshd",9222237079237,1409,"Failed password","E03","S313","E_3"
1107323917,"combo","root",36207,"sshd",9222237079237,1413,"Failed password","E03","S313","E_3"
1107323917,"combo","root",36176,"sshd",9222237079237,1410,"Failed password","E03","S313","E_3"
1107444967,"combo","test",37996,"sshd",9134075155181,5117,"Accepted password","E01","S11","E_0"
1107444967,"combo","test",37994,"sshd",9134075155181,5118,"Accepted password","E01","S11","E_0"
1107444967,"combo","test",38014,"sshd",9134075155181,5127,"Accepted password","E01","S11","E_0"
1107444967,"combo","test",38012,"sshd",9134075155181,5126,"Accepted password","E01","S11","E_0"
1107444967,"combo","test",38010,"sshd",9134075155181,5125,"Accepted password","E01","S11","E_0"
1107444967,"combo","test",38015,"sshd",9134075155181,5128,"Accepted password","E01","S11","E_0"
1107444967,"combo","test",37992,"sshd",9134075155181,5116,"Accepted password","E01","S11","E_0"
1107444968,"combo","test",37990,"sshd",9134075155181,5115,"Accepted password","E01","S11","E_0"
1107444968,"combo","test",37995,"sshd",9134075155181,5119,"Accepted password","E01","S11","E_0"
1107444971,"combo","test",38009,"sshd",9134075155181,5133,"Accepted password","E01","S11","E_0"
1107518632,"combo","test",33083,"sshd",9061078036182,7286,"Accepted password","E01","S415","E_0"
1107518632,"combo","test",33086,"sshd",9061078036182,7289,"Accepted password","E01","S415","E_0"
1107518632,"combo","test",33091,"sshd",9061078036182,7291,"Accepted password","E01","S415","E_0"
1107518632,"combo","test",33079,"sshd",9061078036182,7285,"Accepted password","E01","S415","E_0"
1107518632,"combo","test",33072,"sshd",9061078036182,7284,"Accepted password","E01","S415","E_0"
1107518632,"combo","test",33088,"sshd",9061078036182,7290,"Accepted password","E01","S415","E_0"
1107518632,"combo","test",33096,"sshd",9061078036182,7297,"Accepted password","E01","S415","E_0"
1107518632,"combo","test",33105,"sshd",9061078036182,7300,"Accepted password","E01","S415","E_0"
1107518633,"combo","test",33092,"sshd",9061078036182,7294,"Accepted password","E01","S415","E_0"
1107518633,"combo","test",33104,"sshd",9061078036182,7299,"Accepted password","E01","S415","E_0"
1107536359,"combo","test",4805,"sshd",9210224161172,7730,"Accepted password","E01","S129","E_0"
1107536359,"combo","test",4797,"sshd",9210224161172,7727,"Accepted password","E01","S129","E_0"
1107536359,"combo","test",4798,"sshd",9210224161172,7728,"Accepted password","E01","S129","E_0"
1107536359,"combo","test",4800,"sshd",9210224161172,7729,"Accepted password","E01","S129","E_0"
1107536359,"combo","test",4810,"sshd",9210224161172,7735,"Accepted password","E01","S129","E_0"
1107536360,"combo","test",4816,"sshd",9210224161172,7737,"Accepted password","E01","S129","E_0"
1107536360,"combo","test",4822,"sshd",9210224161172,7739,"Accepted password","E01","S129","E_0"
1107536360,"combo","test",4827,"sshd",9210224161172,7740,"Accepted password","E01","S129","E_0"
1107536360,"combo","test",4833,"sshd",9210224161172,7743,"Accepted password","E01","S129","E_0"
1107536360,"combo","test",4835,"sshd",9210224161172,7744,"Accepted password","E01","S129","E_0"
1107549013,"combo","-",0,"sshd",9066154114114,8033,"Did not receive identification string","E04","S471","E_1"
1107549013,"combo","-",0,"sshd",9066154114114,8035,"Did not receive identification string","E04","S471","E_1"
1107549013,"combo","-",0,"sshd",9066154114114,8036,"Did not receive identification string","E04","S471","E_1"
1107549013,"combo","-",0,"sshd",9066154114114,8037,"Did not receive identification string","E04","S471","E_1"
1107549013,"combo","-",0,"sshd",9066154114114,8038,"Did not receive identification string","E04","S471","E_1"
1107549013,"combo","-",0,"sshd",9066154114114,8039,"Did not receive identification string","E04","S471","E_1"
1107549013,"combo","-",0,"sshd",9066154114114,8040,"Did not receive identification string","E04","S471","E_1"
1107549013,"combo","-",0,"sshd",9066154114114,8041,"Did not receive identification string","E04","S471","E_1"
1107549013,"combo","-",0,"sshd",9066154114114,8042,"Did not receive identification string","E04","S471","E_1"
1107549013,"combo","-",0,"sshd",9066154114114,8034,"Did not receive identification string","E04","S471","E_1"
1107549013,"combo","-",0,"sshd",9066154114114,8043,"Did not receive identification string","E04","S471","E_1"
1107549013,"combo","-",0,"sshd",9066154114114,8046,"Did not receive identification string","E04","S471","E_1"
1107549013,"combo","-",0,"sshd",9066154114114,8048,"Did not receive identification string","E04","S471","E_1"
1107549013,"combo","-",0,"sshd",9066154114114,8049,"Did not receive identification string","E04","S471","E_1"
1107549013,"combo","-",0,"sshd",9066154114114,8047,"Did not receive identification string","E04","S471","E_1"
1107549013,"combo","-",0,"sshd",9066154114114,8044,"Did not receive identification string","E04","S471","E_1"
1107549013,"combo","-",0,"sshd",9066154114114,8045,"Did not receive identification string","E04","S471","E_1"
1107549013,"combo","-",0,"sshd",9066154114114,8051,"Did not receive identification string","E04","S471","E_1"
1107549013,"combo","-",0,"sshd",9066154114114,8050,"Did not receive identification string","E04","S471","E_1"
1107549013,"combo","-",0,"sshd",9066154114114,8052,"Did not receive identification string","E04","S471","E_1"
1107549013,"combo","-",0,"sshd",9066154114114,8053,"Did not receive identification string","E04","S471","E_1"
1107549685,"combo","nobody",44472,"sshd",9066154114114,8065,"Failed password","E03","S471","E_3"
1107549695,"combo","nobody",44929,"sshd",9066154114114,8069,"Failed password","E03","S471","E_3"
1107549700,"combo","nobody",45147,"sshd",9066154114114,8071,"Failed password","E03","S471","E_3"
1107549704,"combo","nobody",45344,"sshd",9066154114114,8073,"Failed password","E03","S471","E_3"
1107549705,"combo","nobody",45405,"sshd",9066154114114,8075,"Failed password","E03","S471","E_3"
1107549710,"combo","nobody",45611,"sshd",9066154114114,8077,"Failed password","E03","S471","E_3"
1107549714,"combo","nobody",45814,"sshd",9066154114114,8079,"Failed password","E03","S471","E_3"
1107549715,"combo","nobody",45879,"sshd",9066154114114,8081,"Failed password","E03","S471","E_3"
1107549720,"combo","nobody",46068,"sshd",9066154114114,8083,"Failed password","E03","S471","E_3"
1107549724,"combo","nobody",46267,"sshd",9066154114114,8085,"Failed password","E03","S471","E_3"
1107549725,"combo","nobody",46324,"sshd",9066154114114,8087,"Failed password","E03","S471","E_3"
1107549730,"combo","nobody",46522,"sshd",9066154114114,8089,"Failed password","E03","S471","E_3"
1107549734,"combo","nobody",46707,"sshd",9066154114114,8095,"Failed password","E03","S471","E_3"
1107549735,"combo","nobody",46768,"sshd",9066154114114,8097,"Failed password","E03","S471","E_3"
1107549740,"combo","nobody",46940,"sshd",9066154114114,8099,"Failed password","E03","S471","E_3"
1107549741,"combo","nobody",46999,"sshd",9066154114114,8101,"Failed password","E03","S471","E_3"
1107549744,"combo","nobody",47126,"sshd",9066154114114,8103,"Failed password","E03","S471","E_3"
1107549745,"combo","nobody",47176,"sshd",9066154114114,8105,"Failed password","E03","S471","E_3"
1107549750,"combo","nobody",47346,"sshd",9066154114114,8107,"Failed password","E03","S471","E_3"
1107549751,"combo","nobody",47399,"sshd",9066154114114,8109,"Failed password","E03","S471","E_3"
1107549754,"combo","nobody",47524,"sshd",9066154114114,8111,"Failed password","E03","S471","E_3"
1107549755,"combo","nobody",47582,"sshd",9066154114114,8113,"Failed password","E03","S471","E_3"
1107549757,"combo","nobody",47631,"sshd",9066154114114,8115,"Failed password","E03","S471","E_3"
1107576842,"combo","-",0,"sshd",9067028017226,8754,"Did not receive identification string","E04","S507","E_1"
1107576842,"combo","-",0,"sshd",9067028017226,8755,"Did not receive identification string","E04","S507","E_1"
1107576842,"combo","-",0,"sshd",9067028017226,8756,"Did not receive identification string","E04","S507","E_1"
1107576842,"combo","-",0,"sshd",9067028017226,8757,"Did not receive identification string","E04","S507","E_1"
1107576842,"combo","-",0,"sshd",9067028017226,8758,"Did not receive identification string","E04","S507","E_1"
1107576842,"combo","-",0,"sshd",9067028017226,8759,"Did not receive identification string","E04","S507","E_1"
1107576842,"combo","-",0,"sshd",9067028017226,8760,"Did not receive identification string","E04","S507","E_1"
1107576842,"combo","-",0,"sshd",9067028017226,8761,"Did not receive identification string","E04","S507","E_1"
1107576842,"combo","-",0,"sshd",9067028017226,8762,"Did not receive identification string","E04","S507","E_1"
1107576842,"combo","-",0,"sshd",9067028017226,8763,"Did not receive identification string","E04","S507","E_1"
1107576842,"combo","-",0,"sshd",9067028017226,8753,"Did not receive identification string","E04","S507","E_1"
1107576845,"combo","-",0,"sshd",9067028017226,8764,"Did not receive identification string","E04","S507","E_1"
1107576845,"combo","-",0,"sshd",9067028017226,8765,"Did not receive identification string","E04","S507","E_1"
1107576845,"combo","-",0,"sshd",9067028017226,8766,"Did not receive identification string","E04","S507","E_1"
1107576845,"combo","-",0,"sshd",9067028017226,8767,"Did not receive identification string","E04","S507","E_1"
1107576845,"combo","-",0,"sshd",9067028017226,8768,"Did not receive identification string","E04","S507","E_1"
1107576845,"combo","-",0,"sshd",9067028017226,8769,"Did not receive identification string","E04","S507","E_1"
1107576845,"combo","-",0,"sshd",9067028017226,8770,"Did not receive identification string","E04","S507","E_1"
1107576845,"combo","-",0,"sshd",9067028017226,8771,"Did not receive identification string","E04","S507","E_1"
1107577539,"combo","jordan",0,"sshd",9067028017226,8783,"Illegal user","E02","S507","E_2"
1107577539,"combo","jordan",0,"sshd",9067028017226,8785,"Illegal user","E02","S507","E_2"
1107577539,"combo","jordan",0,"sshd",9067028017226,8786,"Illegal user","E02","S507","E_2"
1107577540,"combo","jordan",0,"sshd",9067028017226,8789,"Illegal user","E02","S507","E_2"
1107577540,"combo","jordan",0,"sshd",9067028017226,8790,"Illegal user","E02","S507","E_2"
1107577540,"combo","michael",0,"sshd",9067028017226,8792,"Illegal user","E02","S507","E_2"
1107577541,"combo","michael",0,"sshd",9067028017226,8795,"Illegal user","E02","S507","E_2"
1107577541,"combo","michael",0,"sshd",9067028017226,8796,"Illegal user","E02","S507","E_2"
1107577541,"combo","jordan",0,"sshd",9067028017226,8799,"Illegal user","E02","S507","E_2"
1107577541,"combo","michael",0,"sshd",9067028017226,8800,"Illegal user","E02","S507","E_2"
1107594477,"combo","-",0,"sshd",9210003002008,9641,"Did not receive identification string","E04","S130","E_1"
1107594477,"combo","-",0,"sshd",9210003002008,9642,"Did not receive identification string","E04","S130","E_1"
1107594477,"combo","-",0,"sshd",9210003002008,9637,"Did not receive identification string","E04","S130","E_1"
1107594477,"combo","-",0,"sshd",9210003002008,9638,"Did not receive identification string","E04","S130","E_1"
1107594477,"combo","-",0,"sshd",9210003002008,9633,"Did not receive identification string","E04","S130","E_1"
1107594477,"combo","-",0,"sshd",9210003002008,9634,"Did not receive identification string","E04","S130","E_1"
1107594477,"combo","-",0,"sshd",9210003002008,9635,"Did not receive identification string","E04","S130","E_1"
1107594477,"combo","-",0,"sshd",9210003002008,9636,"Did not receive identification string","E04","S130","E_1"
1107594477,"combo","-",0,"sshd",9210003002008,9639,"Did not receive identification string","E04","S130","E_1"
1107594477,"combo","-",0,"sshd",9210003002008,9640,"Did not receive identification string","E04","S130","E_1"
1107595111,"combo","nobody",52230,"sshd",9210003002008,9659,"Failed password","E03","S130","E_3"
1107595115,"combo","nobody",52300,"sshd",9210003002008,9661,"Failed password","E03","S130","E_3"
1107595121,"combo","nobody",52384,"sshd",9210003002008,9663,"Failed password","E03","S130","E_3"
1107595125,"combo","nobody",52446,"sshd",9210003002008,9665,"Failed password","E03","S130","E_3"
1107595129,"combo","nobody",52499,"sshd",9210003002008,9667,"Failed password","E03","S130","E_3"
1107595131,"combo","nobody",52529,"sshd",9210003002008,9669,"Failed password","E03","S130","E_3"
1107595133,"combo","nobody",52571,"sshd",9210003002008,9671,"Failed password","E03","S130","E_3"
1107595135,"combo","nobody",52596,"sshd",9210003002008,9673,"Failed password","E03","S130","E_3"
1107595138,"combo","nobody",52651,"sshd",9210003002008,9675,"Failed password","E03","S130","E_3"
1107595141,"combo","nobody",52681,"sshd",9210003002008,9677,"Failed password","E03","S130","E_3"
1107595143,"combo","nobody",52721,"sshd",9210003002008,9679,"Failed password","E03","S130","E_3"
1107595143,"combo","nobody",52723,"sshd",9210003002008,9680,"Failed password","E03","S130","E_3"
1107595145,"combo","nobody",52743,"sshd",9210003002008,9683,"Failed password","E03","S130","E_3"
1107595149,"combo","nobody",52804,"sshd",9210003002008,9685,"Failed password","E03","S130","E_3"
1107595152,"combo","nobody",52839,"sshd",9210003002008,9687,"Failed password","E03","S130","E_3"
1107595153,"combo","nobody",52876,"sshd",9210003002008,9689,"Failed password","E03","S130","E_3"
1107595155,"combo","nobody",52896,"sshd",9210003002008,9691,"Failed password","E03","S130","E_3"
1107595156,"combo","nobody",52877,"sshd",9210003002008,9693,"Failed password","E03","S130","E_3"
1107595158,"combo","nobody",52950,"sshd",9210003002008,9695,"Failed password","E03","S130","E_3"
1107595161,"combo","nobody",52980,"sshd",9210003002008,9697,"Failed password","E03","S130","E_3"
1107595163,"combo","nobody",53020,"sshd",9210003002008,9700,"Failed password","E03","S130","E_3"
1107595163,"combo","nobody",53019,"sshd",9210003002008,9699,"Failed password","E03","S130","E_3"
1107595165,"combo","nobody",53044,"sshd",9210003002008,9703,"Failed password","E03","S130","E_3"
1107620905,"combo","test",51102,"sshd",9211021250195,10333,"Accepted password","E01","S148","E_0"
1107662775,"combo","test",46991,"sshd",9211021250195,11281,"Accepted password","E01","S148","E_0"
1107944248,"combo","test",52233,"sshd",9129219015011,1626,"Accepted password","E01","S10","E_0"
1107944251,"combo","test",52222,"sshd",9129219015011,1631,"Accepted password","E01","S10","E_0"
1107944251,"combo","test",52223,"sshd",9129219015011,1632,"Accepted password","E01","S10","E_0"
1107944251,"combo","test",52221,"sshd",9129219015011,1630,"Accepted password","E01","S10","E_0"
1107944251,"combo","test",52219,"sshd",9129219015011,1628,"Accepted password","E01","S10","E_0"
1107944251,"combo","test",52220,"sshd",9129219015011,1629,"Accepted password","E01","S10","E_0"
1107944256,"combo","test",53102,"sshd",9129219015011,1639,"Accepted password","E01","S10","E_0"
1107944256,"combo","test",53101,"sshd",9129219015011,1641,"Accepted password","E01","S10","E_0"
1107944256,"combo","test",53103,"sshd",9129219015011,1638,"Accepted password","E01","S10","E_0"
1107944256,"combo","test",53100,"sshd",9129219015011,1640,"Accepted password","E01","S10","E_0"
1108010637,"combo","test",3004,"sshd",9063207248005,3192,"Accepted password","E01","S432","E_0"
1108010637,"combo","test",2992,"sshd",9063207248005,3184,"Accepted password","E01","S432","E_0"
1108010637,"combo","test",2997,"sshd",9063207248005,3186,"Accepted password","E01","S432","E_0"
1108010637,"combo","test",2990,"sshd",9063207248005,3183,"Accepted password","E01","S432","E_0"
1108010637,"combo","test",3005,"sshd",9063207248005,3193,"Accepted password","E01","S432","E_0"
1108010637,"combo","test",3003,"sshd",9063207248005,3191,"Accepted password","E01","S432","E_0"
1108010637,"combo","test",2996,"sshd",9063207248005,3185,"Accepted password","E01","S432","E_0"
1108010637,"combo","test",3007,"sshd",9063207248005,3195,"Accepted password","E01","S432","E_0"
1108010638,"combo","test",3006,"sshd",9063207248005,3194,"Accepted password","E01","S432","E_0"
1108010638,"combo","test",3008,"sshd",9063207248005,3196,"Accepted password","E01","S432","E_0"
1108062718,"combo","test",46591,"sshd",9128121239061,4944,"Accepted password","E01","S7","E_0"
1108132430,"combo","-",0,"sshd",9148228020076,6969,"Did not receive identification string","E04","S19","E_1"
1108132430,"combo","-",0,"sshd",9148228020076,6970,"Did not receive identification string","E04","S19","E_1"
1108133008,"combo","jordan",0,"sshd",9148228020076,6984,"Illegal user","E02","S19","E_2"
1108133008,"combo","jordan",0,"sshd",9148228020076,6985,"Illegal user","E02","S19","E_2"
1108133010,"combo","michael",0,"sshd",9148228020076,6988,"Illegal user","E02","S19","E_2"
1108133011,"combo","michael",0,"sshd",9148228020076,6989,"Illegal user","E02","S19","E_2"
1108133014,"combo","nicole",0,"sshd",9148228020076,6992,"Illegal user","E02","S19","E_2"
1108133014,"combo","nicole",0,"sshd",9148228020076,6993,"Illegal user","E02","S19","E_2"
1108133020,"combo","daniel",0,"sshd",9148228020076,6996,"Illegal user","E02","S19","E_2"
1108133021,"combo","daniel",0,"sshd",9148228020076,6998,"Illegal user","E02","S19","E_2"
1108133023,"combo","andrew",0,"sshd",9148228020076,7000,"Illegal user","E02","S19","E_2"
1108133023,"combo","andrew",0,"sshd",9148228020076,7002,"Illegal user","E02","S19","E_2"
1108133025,"combo","magic",0,"sshd",9148228020076,7004,"Illegal user","E02","S19","E_2"
1108133029,"combo","magic",0,"sshd",9148228020076,7006,"Illegal user","E02","S19","E_2"
1108133029,"combo","lion",0,"sshd",9148228020076,7007,"Illegal user","E02","S19","E_2"
1108133032,"combo","lion",0,"sshd",9148228020076,7010,"Illegal user","E02","S19","E_2"
1108133032,"combo","david",0,"sshd",9148228020076,7011,"Illegal user","E02","S19","E_2"
1108133035,"combo","david",0,"sshd",9148228020076,7014,"Illegal user","E02","S19","E_2"
1108133035,"combo","jason",0,"sshd",9148228020076,7015,"Illegal user","E02","S19","E_2"
1108133037,"combo","carmen",0,"sshd",9148228020076,7018,"Illegal user","E02","S19","E_2"
1108133039,"combo","jason",0,"sshd",9148228020076,7019,"Illegal user","E02","S19","E_2"
1108133040,"combo","justin",0,"sshd",9148228020076,7022,"Illegal user","E02","S19","E_2"
1108133042,"combo","carmen",0,"sshd",9148228020076,7024,"Illegal user","E02","S19","E_2"
1108133043,"combo","charlie",0,"sshd",9148228020076,7026,"Illegal user","E02","S19","E_2"
1108133044,"combo","justin",0,"sshd",9148228020076,7028,"Illegal user","E02","S19","E_2"
1108133045,"combo","steven",0,"sshd",9148228020076,7030,"Illegal user","E02","S19","E_2"
1108133047,"combo","charlie",0,"sshd",9148228020076,7032,"Illegal user","E02","S19","E_2"
1108133048,"combo","brandon",0,"sshd",9148228020076,7034,"Illegal user","E02","S19","E_2"
1108133051,"combo","steven",0,"sshd",9148228020076,7036,"Illegal user","E02","S19","E_2"
1108133051,"combo","brian",0,"sshd",9148228020076,7038,"Illegal user","E02","S19","E_2"
1108133053,"combo","brandon",0,"sshd",9148228020076,7040,"Illegal user","E02","S19","E_2"
1108133054,"combo","stephen",0,"sshd",9148228020076,7042,"Illegal user","E02","S19","E_2"
1108133056,"combo","brian",0,"sshd",9148228020076,7044,"Illegal user","E02","S19","E_2"
1108133056,"combo","william",0,"sshd",9148228020076,7046,"Illegal user","E02","S19","E_2"
1108133059,"combo","stephen",0,"sshd",9148228020076,7048,"Illegal user","E02","S19","E_2"
1108133061,"combo","william",0,"sshd",9148228020076,7050,"Illegal user","E02","S19","E_2"
1108133065,"combo","angel",0,"sshd",9148228020076,7052,"Illegal user","E02","S19","E_2"
1108133068,"combo","emily",0,"sshd",9148228020076,7054,"Illegal user","E02","S19","E_2"
1108133070,"combo","eric",0,"sshd",9148228020076,7056,"Illegal user","E02","S19","E_2"
