#------------------------------------------------------------------------------------------------------------
#  ~ DateTime: 2020-05-29 16:54:53
#  ~ Dataframe name: "syslog_messages"
#  ~ Number of events in the dataframe: 1166
#  ~ Number of unique labels ('label_event_type') in the dataframe: 11
#  ~ Selected features set for the clustering: ['Logging_Daemon', 'Operation@', 'Tty', 'System_message@', 'EUID']
#  ~ The dataframe was scaled using the scaler: MinMaxScaler
#  ~ Parameters:  EPS=0.2480812289451326  MinPts=2 (The EPS parameter was calculated in 0.011529 seconds)
#  ~ The DBSCAN clustering process was performed in 0.048941 seconds
#  ~ Results summary: (24 Clus. | 28 Outl. | Homg.: 100.00% | Comp.: 85.64% | V-measure: 92.26% | AR: 97.01% | AMI: 85.07%)
#
#  ~ Details of clusters:
#       Cluster [0] contains 8 items. MV:["DD0"]. Details:{'DD': 8}
#       Cluster [1] contains 94 items. MV:["DI1"]. Details:{'DI': 94}
#       Cluster [2] contains 702 items. MV:["DB2"]. Details:{'DB': 702}
#       Cluster [3] contains 80 items. MV:["DJ3"]. Details:{'DJ': 80}
#       Cluster [4] contains 12 items. MV:["DF4"]. Details:{'DF': 12}
#       Cluster [5] contains 13 items. MV:["DC5"]. Details:{'DC': 13}
#       Cluster [6] contains 7 items. MV:["DG6"]. Details:{'DG': 7}
#       Cluster [7] contains 8 items. MV:["DA7"]. Details:{'DA': 8}
#       Cluster [8] contains 140 items. MV:["DG8"]. Details:{'DG': 140}
#       Cluster [9] contains 2 items. MV:["DG9"]. Details:{'DG': 2}
#       Cluster [10] contains 2 items. MV:["DG10"]. Details:{'DG': 2}
#       Cluster [11] contains 2 items. MV:["DG11"]. Details:{'DG': 2}
#       Cluster [12] contains 2 items. MV:["DG12"]. Details:{'DG': 2}
#       Cluster [13] contains 2 items. MV:["DG13"]. Details:{'DG': 2}
#       Cluster [14] contains 6 items. MV:["DH14"]. Details:{'DH': 6}
#       Cluster [15] contains 5 items. MV:["DH15"]. Details:{'DH': 5}
#       Cluster [16] contains 3 items. MV:["DH16"]. Details:{'DH': 3}
#       Cluster [17] contains 2 items. MV:["DG17"]. Details:{'DG': 2}
#       Cluster [18] contains 3 items. MV:["DE18"]. Details:{'DE': 3}
#       Cluster [19] contains 30 items. MV:["DG19"]. Details:{'DG': 30}
#       Cluster [20] contains 3 items. MV:["DG20"]. Details:{'DG': 3}
#       Cluster [21] contains 6 items. MV:["DG21"]. Details:{'DG': 6}
#       Cluster [22] contains 3 items. MV:["DK22"]. Details:{'DK': 3}
#       Cluster [23] contains 3 items. MV:["DH23"]. Details:{'DH': 3}
#
#  ~ Details of outliers: {'DD': 2, 'DF': 2, 'DG': 22, 'DK': 2}
#
#  ~ Confusion matrix:
#     +--------+----------------------------------------------------------------------------+
#     | Actual +                                 Predicted                                  |
#     +--------+------+------+------+------+------+------+------+------+------+------+------+
#     |        |  DA  |  DB  |  DC  |  DD  |  DE  |  DF  |  DG  |  DH  |  DI  |  DJ  |  DK  |
#     +--------+------+------+------+------+------+------+------+------+------+------+------+
#     |   DA   |  8   |      |      |      |      |      |      |      |      |      |      |
#     |   DB   |      | 702  |      |      |      |      |      |      |      |      |      |
#     |   DC   |      |      |  13  |      |      |      |      |      |      |      |      |
#     |   DD   |      |      |      |  8   |      |      |      |      |      |      |      |
#     |   DE   |      |      |      |      |  3   |      |      |      |      |      |      |
#     |   DF   |      |      |      |      |      |  12  |      |      |      |      |      |
#     |   DG   |      |      |      |      |      |      | 198  |      |      |      |      |
#     |   DH   |      |      |      |      |      |      |      |  17  |      |      |      |
#     |   DI   |      |      |      |      |      |      |      |      |  94  |      |      |
#     |   DJ   |      |      |      |      |      |      |      |      |      |  80  |      |
#     |   DK   |      |      |      |      |      |      |      |      |      |      |  3   |
#     +--------+------+------+------+------+------+------+------+------+------+------+------+
#
#  ~ Note: to import this file into Python, use: "DF = pandas.read_csv(file_name, sep=',', comment='#')"
#
#------------------------------------------------------------------------------------------------------------
DateTime~,Logging_device~,EUID,Operation@,Tty,System_message@,User,Remotehost@,PID~,UID,Logging_Daemon,label_event_type~,label_IPpair_ID~,phase1_predicted_label~
1107549752,"combo","0","authentication failure","NODEVssh","-","nobody","66-154-114-114.assertivenetworks.net",8111,"0","sshd(pam_unix)","DB","S471","D_2"
1107549753,"combo","0","authentication failure","NODEVssh","-","nobody","66-154-114-114.assertivenetworks.net",8113,"0","sshd(pam_unix)","DB","S471","D_2"
1107549754,"combo","0","authentication failure","NODEVssh","-","nobody","66-154-114-114.assertivenetworks.net",8115,"0","sshd(pam_unix)","DB","S471","D_2"
1107550644,"combo","-","gethostbyname","-","error for ^X\F7\FF\BF^X\F7\FF\BF^Z\F7\FF\BF^Z\F7\FF\BF%8x%8x%8x%8x%8x%8x%8x%8x%8x%62716x%hn%51859x%hn\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220","-","-",1601,"-","rpc.statd","DF","@","D_4"
1107550646,"combo","-","gethostbyname","-","error for ^X\F7\FF\BF^X\F7\FF\BF^Z\F7\FF\BF^Z\F7\FF\BF%8x%8x%8x%8x%8x%8x%8x%8x%8x%62716x%hn%51859x%hn\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220","-","-",1601,"-","rpc.statd","DF","@","D_4"
1107594203,"combo","-","session opened","-","-","news","-",9579,"0","su(pam_unix)","DI","@","D_1"
1107594203,"combo","-","session closed","-","-","news","-",9579,"-","su(pam_unix)","DI","@","D_1"
1107595109,"combo","0","authentication failure","NODEVssh","-","nobody","210.3.2.8",9659,"0","sshd(pam_unix)","DB","S130","D_2"
1107595112,"combo","0","authentication failure","NODEVssh","-","nobody","210.3.2.8",9661,"0","sshd(pam_unix)","DB","S130","D_2"
1107595118,"combo","0","authentication failure","NODEVssh","-","nobody","210.3.2.8",9663,"0","sshd(pam_unix)","DB","S130","D_2"
1107595123,"combo","0","authentication failure","NODEVssh","-","nobody","210.3.2.8",9665,"0","sshd(pam_unix)","DB","S130","D_2"
1107595127,"combo","0","authentication failure","NODEVssh","-","nobody","210.3.2.8",9667,"0","sshd(pam_unix)","DB","S130","D_2"
1107595128,"combo","0","authentication failure","NODEVssh","-","nobody","210.3.2.8",9669,"0","sshd(pam_unix)","DB","S130","D_2"
1107595131,"combo","0","authentication failure","NODEVssh","-","nobody","210.3.2.8",9671,"0","sshd(pam_unix)","DB","S130","D_2"
1107595132,"combo","0","authentication failure","NODEVssh","-","nobody","210.3.2.8",9673,"0","sshd(pam_unix)","DB","S130","D_2"
1107595136,"combo","0","authentication failure","NODEVssh","-","nobody","210.3.2.8",9675,"0","sshd(pam_unix)","DB","S130","D_2"
1107595138,"combo","0","authentication failure","NODEVssh","-","nobody","210.3.2.8",9677,"0","sshd(pam_unix)","DB","S130","D_2"
1107595141,"combo","0","authentication failure","NODEVssh","-","nobody","210.3.2.8",9679,"0","sshd(pam_unix)","DB","S130","D_2"
1107595141,"combo","0","authentication failure","NODEVssh","-","nobody","210.3.2.8",9680,"0","sshd(pam_unix)","DB","S130","D_2"
1107595142,"combo","0","authentication failure","NODEVssh","-","nobody","210.3.2.8",9683,"0","sshd(pam_unix)","DB","S130","D_2"
1107595146,"combo","0","authentication failure","NODEVssh","-","nobody","210.3.2.8",9685,"0","sshd(pam_unix)","DB","S130","D_2"
1107595149,"combo","0","authentication failure","NODEVssh","-","nobody","210.3.2.8",9687,"0","sshd(pam_unix)","DB","S130","D_2"
1107595151,"combo","0","authentication failure","NODEVssh","-","nobody","210.3.2.8",9689,"0","sshd(pam_unix)","DB","S130","D_2"
1107595152,"combo","0","authentication failure","NODEVssh","-","nobody","210.3.2.8",9691,"0","sshd(pam_unix)","DB","S130","D_2"
1107595154,"combo","0","authentication failure","NODEVssh","-","nobody","210.3.2.8",9693,"0","sshd(pam_unix)","DB","S130","D_2"
1107595156,"combo","0","authentication failure","NODEVssh","-","nobody","210.3.2.8",9695,"0","sshd(pam_unix)","DB","S130","D_2"
1107595158,"combo","0","authentication failure","NODEVssh","-","nobody","210.3.2.8",9697,"0","sshd(pam_unix)","DB","S130","D_2"
1107595161,"combo","0","authentication failure","NODEVssh","-","nobody","210.3.2.8",9700,"0","sshd(pam_unix)","DB","S130","D_2"
1107595161,"combo","0","authentication failure","NODEVssh","-","nobody","210.3.2.8",9699,"0","sshd(pam_unix)","DB","S130","D_2"
1107595163,"combo","0","authentication failure","NODEVssh","-","nobody","210.3.2.8",9703,"0","sshd(pam_unix)","DB","S130","D_2"
1107679949,"combo","-","cupsd shutdown succeeded","-","-","-","-",0,"-","cups","DC","@","D_5"
1107679951,"combo","-","-","-","modprobe: Can't locate module char-major-188","-","-",0,"-","modprobe","DG","@","D_6"
1107679952,"combo","-","-","-","last message repeated 15 times","-","-",0,"-","-","DA","@","D_7"
1107679952,"combo","-","cupsd startup succeeded","-","-","-","-",0,"-","cups","DC","@","D_5"
1107679954,"combo","-","restart.","-","-","-","-",0,"-","syslogd 1.4.1","DD","@","D_0"
1107680238,"combo","-","session opened","-","-","news","-",12149,"0","su(pam_unix)","DI","@","D_1"
1107680239,"combo","-","session closed","-","-","news","-",12149,"-","su(pam_unix)","DI","@","D_1"
1107766466,"combo","-","session opened","-","-","news","-",29055,"0","su(pam_unix)","DI","@","D_1"
1107766470,"combo","-","session closed","-","-","news","-",29055,"-","su(pam_unix)","DI","@","D_1"
1107852863,"combo","-","session opened","-","-","news","-",31436,"0","su(pam_unix)","DI","@","D_1"
1107852864,"combo","-","session closed","-","-","news","-",31436,"-","su(pam_unix)","DI","@","D_1"
1107939271,"combo","-","session opened","-","-","news","-",1460,"0","su(pam_unix)","DI","@","D_1"
1107939275,"combo","-","session closed","-","-","news","-",1460,"-","su(pam_unix)","DI","@","D_1"
1108010637,"combo","-","session opened","-","-","test","-",3204,"508","sshd(pam_unix)","DJ","@","D_3"
1108010637,"combo","-","session opened","-","-","test","-",3205,"508","sshd(pam_unix)","DJ","@","D_3"
1108010637,"combo","-","session opened","-","-","test","-",3206,"508","sshd(pam_unix)","DJ","@","D_3"
1108010637,"combo","-","session opened","-","-","test","-",3203,"508","sshd(pam_unix)","DJ","@","D_3"
1108010637,"combo","-","session closed","-","-","test","-",3206,"-","sshd(pam_unix)","DJ","@","D_3"
1108010637,"combo","-","session closed","-","-","test","-",3204,"-","sshd(pam_unix)","DJ","@","D_3"
1108010637,"combo","-","session closed","-","-","test","-",3205,"-","sshd(pam_unix)","DJ","@","D_3"
1108010637,"combo","-","session opened","-","-","test","-",3207,"508","sshd(pam_unix)","DJ","@","D_3"
1108010638,"combo","-","session closed","-","-","test","-",3203,"-","sshd(pam_unix)","DJ","@","D_3"
1108010638,"combo","-","session closed","-","-","test","-",3207,"-","sshd(pam_unix)","DJ","@","D_3"
1108025848,"combo","-","session opened","-","-","news","-",3967,"0","su(pam_unix)","DI","@","D_1"
1108025848,"combo","-","session closed","-","-","news","-",3967,"-","su(pam_unix)","DI","@","D_1"
1108062719,"combo","-","session opened","-","-","test","-",4946,"508","sshd(pam_unix)","DJ","@","D_3"
1108062719,"combo","-","session closed","-","-","test","-",4946,"-","sshd(pam_unix)","DJ","@","D_3"
1108112108,"combo","-","session opened","-","-","news","-",6464,"0","su(pam_unix)","DI","@","D_1"
1108112109,"combo","-","session closed","-","-","news","-",6464,"-","su(pam_unix)","DI","@","D_1"
1108133129,"combo","0","authentication failure","NODEVssh","-","mail","www.econtinuafcc.cs.buap.mx",7086,"0","sshd(pam_unix)","DB","S19","D_2"
1108145432,"combo","-","restart.","-","-","-","-",0,"-","syslogd 1.4.1","DD","@","D_0"
1108145432,"combo","-","syslogd startup succeeded","-","-","-","-",0,"-","syslog","DD","@","D_OUTLIER"
1108145432,"combo","-","-","-","klogd 1.4.1, log source = /proc/kmsg started.","-","-",0,"-","kernel","DG","@","D_8"
1108145432,"combo","-","-","-","Linux version 2.4.20-8 (bhcompile@porky.devel.redhat.com) (gcc version 3.2.2 20030222 (Red Hat Linux 3.2.2-5)) #1 Thu Mar 13 17:54:28 EST 2003","-","-",0,"-","kernel","DG","@","D_8"
1108145432,"combo","-","-","-","BIOS-provided physical RAM map:","-","-",0,"-","kernel","DG","@","D_8"
1108145432,"combo","-","-","-","BIOS-e820: 0000000000000000 - 00000000000a0000 (usable)","-","-",0,"-","kernel","DG","@","D_8"
1108145432,"combo","-","-","-","BIOS-e820: 00000000000f0000 - 0000000000100000 (reserved)","-","-",0,"-","kernel","DG","@","D_8"
1108145432,"combo","-","-","-","BIOS-e820: 0000000000100000 - 0000000007eae000 (usable)","-","-",0,"-","kernel","DG","@","D_8"
1108145432,"combo","-","-","-","BIOS-e820: 0000000007eae000 - 0000000008000000 (reserved)","-","-",0,"-","kernel","DG","@","D_8"
1108145432,"combo","-","-","-","BIOS-e820: 00000000ffb00000 - 0000000100000000 (reserved)","-","-",0,"-","kernel","DG","@","D_8"
1108145432,"combo","-","-","-","0MB HIGHMEM available.","-","-",0,"-","kernel","DG","@","D_8"
1108145432,"combo","-","-","-","126MB LOWMEM available.","-","-",0,"-","kernel","DG","@","D_8"
1108145432,"combo","-","-","-","On node 0 totalpages: 32430","-","-",0,"-","kernel","DG","@","D_8"
1108145432,"combo","-","-","-","zone(0): 4096 pages.","-","-",0,"-","kernel","DG","@","D_8"
1108145432,"combo","-","-","-","klogd startup succeeded","-","-",0,"-","syslog","DD","@","D_OUTLIER"
1108145432,"combo","-","-","-","zone(1): 28334 pages.","-","-",0,"-","kernel","DG","@","D_8"
1108145432,"combo","-","-","-","zone(2): 0 pages.","-","-",0,"-","kernel","DG","@","D_8"
1108145432,"combo","-","-","-","Kernel command line: ro root=LABEL=/","-","-",0,"-","kernel","DG","@","D_8"
1108145432,"combo","-","irqbalance startup succeeded","-","-","-","-",0,"-","irqbalance","DG","@","D_OUTLIER"
1108145432,"combo","-","-","-","Initializing CPU#0","-","-",0,"-","kernel","DG","@","D_8"
1108145433,"combo","-","-","-","Detected 730.970 MHz processor.","-","-",0,"-","kernel","DG","@","D_8"
1108145433,"combo","-","-","-","Console: colour VGA+ 80x25","-","-",0,"-","kernel","DG","@","D_8"
1108145433,"combo","-","portmap startup succeeded","-","-","-","-",0,"-","portmap","DG","@","D_OUTLIER"
1108145433,"combo","-","-","-","Calibrating delay loop... 1458.17 BogoMIPS","-","-",0,"-","kernel","DG","@","D_8"
1108145433,"combo","-","-","-","Memory: 123436k/129720k available (1347k kernel code, 4888k reserved, 999k data, 132k init, 0k highmem)","-","-",0,"-","kernel","DG","@","D_8"
1108145433,"combo","-","-","-","Dentry cache hash table entries: 16384 (order: 5, 131072 bytes)","-","-",0,"-","kernel","DG","@","D_8"
1108145433,"combo","-","-","-","Version 1.0.1 Starting","-","-",1601,"-","rpc.statd","DF","@","D_OUTLIER"
1108145433,"combo","-","rpc.statd startup succeeded","-","-","-","-",0,"-","nfslock","DF","@","D_OUTLIER"
1108145433,"combo","-","-","-","Inode cache hash table entries: 8192 (order: 4, 65536 bytes)","-","-",0,"-","kernel","DG","@","D_8"
1108145433,"combo","-","Loading keymap: ","-","-","-","-",0,"-","keytable","DG","@","D_OUTLIER"
1108145433,"combo","-","-","-","Mount cache hash table entries: 512 (order: 0, 4096 bytes)","-","-",0,"-","kernel","DG","@","D_8"
1108145433,"combo","-","-","-","Buffer-cache hash table entries: 4096 (order: 2, 16384 bytes)","-","-",0,"-","kernel","DG","@","D_8"
1108145433,"combo","-","-","-","Page-cache hash table entries: 32768 (order: 5, 131072 bytes)","-","-",0,"-","kernel","DG","@","D_8"
1108145433,"combo","-","-","-","CPU: L1 I cache: 16K, L1 D cache: 16K","-","-",0,"-","kernel","DG","@","D_8"
1108145433,"combo","-","-","-","CPU: L2 cache: 256K","-","-",0,"-","kernel","DG","@","D_8"
1108145433,"combo","-","-","-","Intel machine check architecture supported.","-","-",0,"-","kernel","DG","@","D_8"
1108145433,"combo","-","-","-","-","-","-",0,"-","keytable","DG","@","D_9"
1108145433,"combo","-","-","-","Intel machine check reporting enabled on CPU#0.","-","-",0,"-","kernel","DG","@","D_8"
1108145433,"combo","-","-","-","-","-","-",0,"-","keytable","DG","@","D_9"
1108145433,"combo","-","Starting keytable:  succeeded","-","-","-","-",0,"-","rc","DG","@","D_10"
1108145433,"combo","-","-","-","CPU: Intel Pentium III (Coppermine) stepping 06","-","-",0,"-","kernel","DG","@","D_8"
1108145433,"combo","-","-","-","Enabling fast FPU save and restore... done.","-","-",0,"-","kernel","DG","@","D_8"
1108145433,"combo","-","-","-","Enabling unmasked SIMD FPU exception support... done.","-","-",0,"-","kernel","DG","@","D_8"
1108145433,"combo","-","-","-","Checking 'hlt' instruction... OK.","-","-",0,"-","kernel","DG","@","D_8"
1108145433,"combo","-","Initializing random number generator:  succeeded","-","-","-","-",0,"-","random","DG","@","D_OUTLIER"
1108145433,"combo","-","-","-","POSIX conformance testing by UNIFIX","-","-",0,"-","kernel","DG","@","D_8"
1108145434,"combo","-","-","-","mtrr: v1.40 (20010327) Richard Gooch (rgooch@atnf.csiro.au)","-","-",0,"-","kernel","DG","@","D_8"
1108145434,"combo","-","-","-","mtrr: detected mtrr type: Intel","-","-",0,"-","kernel","DG","@","D_8"
1108145434,"combo","-","-","-","PCI: PCI BIOS revision 2.10 entry at 0xfc0ce, last bus=1","-","-",0,"-","kernel","DG","@","D_8"
1108145434,"combo","-","Starting pcmcia:  succeeded","-","-","-","-",0,"-","rc","DG","@","D_10"
1108145434,"combo","-","-","-","PCI: Using configuration type 1","-","-",0,"-","kernel","DG","@","D_8"
1108145429,"combo","-","-","-","kernel.sysrq = 0 ","-","-",0,"-","sysctl","DG","@","D_11"
1108145434,"combo","-","Mounting other filesystems:  succeeded","-","-","-","-",0,"-","netfs","DG","@","D_OUTLIER"
1108145434,"combo","-","-","-","PCI: Probing PCI hardware","-","-",0,"-","kernel","DG","@","D_8"
1108145429,"combo","-","-","-","kernel.core_uses_pid = 1 ","-","-",0,"-","sysctl","DG","@","D_11"
1108145434,"combo","-","-","-","Version 3.0.2 (APM BIOS 1.2, Linux driver 1.16)","-","-",1669,"-","apmd","DG","@","D_12"
1108145434,"combo","-","-","-","apmd startup succeeded","-","-",0,"-","apmd","DG","@","D_12"
1108145434,"combo","-","-","-","Transparent bridge - Intel Corp. 82801AA PCI Bridge","-","-",0,"-","kernel","DG","@","D_8"
1108145429,"combo","-","Setting network parameters:  succeeded ","-","-","-","-",0,"-","network","DG","@","D_13"
1108145434,"combo","-","-","-","PCI: Using IRQ router PIIX [8086/2410] at 00:1f.0","-","-",0,"-","kernel","DG","@","D_8"
1108145429,"combo","-","Bringing up loopback interface:  succeeded ","-","-","-","-",0,"-","network","DG","@","D_13"
1108145434,"combo","-","automount startup succeeded","-","-","-","-",0,"-","autofs","DG","@","D_OUTLIER"
1108145434,"combo","-","-","-","isapnp: Scanning for PnP cards...","-","-",0,"-","kernel","DG","@","D_8"
1108145435,"combo","-","-","-","isapnp: No Plug & Play device found","-","-",0,"-","kernel","DG","@","D_8"
1108145435,"combo","-","-","-","Linux NET4.0 for Linux 2.4","-","-",0,"-","kernel","DG","@","D_8"
1108145435,"combo","-","-","-","Based upon Swansea University Computer Society NET3.039","-","-",0,"-","kernel","DG","@","D_8"
1108145435,"combo","-","-","-","Initializing RT netlink socket","-","-",0,"-","kernel","DG","@","D_8"
1108145435,"combo","-","-","-","Charge: * * * (-1% unknown)","-","-",1669,"-","apmd","DG","@","D_OUTLIER"
1108145435,"combo","-","-","-","apm: BIOS version 1.2 Flags 0x03 (Driver version 1.16)","-","-",0,"-","kernel","DG","@","D_8"
1108145436,"combo","-","-","-","Starting kswapd","-","-",0,"-","kernel","DG","@","D_8"
1108145436,"combo","-","-","-","VFS: Disk quotas vdquot_6.5.1","-","-",0,"-","kernel","DG","@","D_8"
1108145436,"combo","-","-","-","pty: 2048 Unix98 ptys configured","-","-",0,"-","kernel","DG","@","D_8"
1108145436,"combo","-","-","-","Serial driver version 5.05c (2001-07-08) with MANY_PORTS MULTIPORT SHARE_IRQ SERIAL_PCI ISAPNP enabled","-","-",0,"-","kernel","DG","@","D_8"
1108145437,"combo","-","-","-","ttyS0 at 0x03f8 (irq = 4) is a 16550A","-","-",0,"-","kernel","DG","@","D_8"
1108145437,"combo","-","-","-"," succeeded","-","-",0,"-","sshd","DG","@","D_OUTLIER"
1108145437,"combo","-","-","-","ttyS1 at 0x02f8 (irq = 3) is a 16550A","-","-",0,"-","kernel","DG","@","D_8"
1108145437,"combo","-","-","-","Real Time Clock Driver v1.10e","-","-",0,"-","kernel","DG","@","D_8"
1108145437,"combo","-","-","-","Floppy drive(s): fd0 is 1.44M","-","-",0,"-","kernel","DG","@","D_8"
1108145438,"combo","-","-","-","FDC 0 is a National Semiconductor PC87306","-","-",0,"-","kernel","DG","@","D_8"
1108145438,"combo","-","-","-","NET4: Frame Diverter 0.46","-","-",0,"-","kernel","DG","@","D_8"
1108145438,"combo","-","-","-","RAMDISK driver initialized: 16 RAM disks of 4096K size 1024 blocksize","-","-",0,"-","kernel","DG","@","D_8"
1108145438,"combo","-","-","-","Uniform Multi-Platform E-IDE driver Revision: 7.00beta-2.4","-","-",0,"-","kernel","DG","@","D_8"
1108145438,"combo","-","-","-","ide: Assuming 33MHz system bus speed for PIO modes; override with idebus=xx","-","-",0,"-","kernel","DG","@","D_8"
1108145438,"combo","-","-","-","ICH: IDE controller at PCI slot 00:1f.1","-","-",0,"-","kernel","DG","@","D_8"
1108145438,"combo","-","-","-","ICH: chipset revision 2","-","-",0,"-","kernel","DG","@","D_8"
1108145438,"combo","-","-","-","ICH: not 100%% native mode: will probe irqs later","-","-",0,"-","kernel","DG","@","D_8"
1108145438,"combo","-","-","-","    ide0: BM-DMA at 0xffa0-0xffa7, BIOS settings: hda:DMA, hdb:pio","-","-",0,"-","kernel","DG","@","D_8"
1108145438,"combo","-","-","-","    ide1: BM-DMA at 0xffa8-0xffaf, BIOS settings: hdc:DMA, hdd:pio","-","-",0,"-","kernel","DG","@","D_8"
1108145438,"combo","-","-","-","hda: IBM-DTLA-307015, ATA DISK drive","-","-",0,"-","kernel","DG","@","D_8"
1108145438,"combo","-","-","-","blk: queue c03c9f40, I/O limit 4095Mb (mask 0xffffffff)","-","-",0,"-","kernel","DG","@","D_8"
1108145438,"combo","-","-","-","hdc: SAMSUNG CD-ROM SN-124, ATAPI CD/DVD-ROM drive","-","-",0,"-","kernel","DG","@","D_8"
1108145438,"combo","-","-","-","hdc: Disabling (U)DMA for SAMSUNG CD-ROM SN-124","-","-",0,"-","kernel","DG","@","D_8"
1108145438,"combo","-","-","-","ide0 at 0x1f0-0x1f7,0x3f6 on irq 14","-","-",0,"-","kernel","DG","@","D_8"
1108145438,"combo","-","-","-","ide1 at 0x170-0x177,0x376 on irq 15","-","-",0,"-","kernel","DG","@","D_8"
1108145439,"combo","-","-","-","hda: host protected area => 1","-","-",0,"-","kernel","DG","@","D_8"
1108145439,"combo","-","-","-","hda: 29336832 sectors (15020 MB) w/1916KiB Cache, CHS=1826/255/63, UDMA(66)","-","-",0,"-","kernel","DG","@","D_8"
1108145439,"combo","-","-","-","ide-floppy driver 0.99.newide","-","-",0,"-","kernel","DG","@","D_8"
1108145439,"combo","-","-","-","Partition check:","-","-",0,"-","kernel","DG","@","D_8"
1108145439,"combo","-","-","-"," hda: hda1 hda2 hda3","-","-",0,"-","kernel","DG","@","D_8"
1108145439,"combo","-","-","-","ide-floppy driver 0.99.newide","-","-",0,"-","kernel","DG","@","D_8"
1108145439,"combo","-","-","-","md: md driver 0.90.0 MAX_MD_DEVS=256, MD_SB_DISKS=27","-","-",0,"-","kernel","DG","@","D_8"
1108145439,"combo","-","-","-","md: Autodetecting RAID arrays.","-","-",0,"-","kernel","DG","@","D_8"
1108145439,"combo","-","-","-","md: autorun ...","-","-",0,"-","kernel","DG","@","D_8"
1108145439,"combo","-","-","-","md: ... autorun DONE.","-","-",0,"-","kernel","DG","@","D_8"
1108145439,"combo","-","-","-","NET4: Linux TCP/IP 1.0 for NET4.0","-","-",0,"-","kernel","DG","@","D_8"
1108145439,"combo","-","-","-","IP Protocols: ICMP, UDP, TCP, IGMP","-","-",0,"-","kernel","DG","@","D_8"
1108145439,"combo","-","-","-","IP: routing cache hash table of 512 buckets, 4Kbytes","-","-",0,"-","kernel","DG","@","D_8"
1108145439,"combo","-","-","-","TCP: Hash tables configured (established 8192 bind 16384)","-","-",0,"-","kernel","DG","@","D_8"
1108145439,"combo","-","-","-","Linux IP multicast router 0.06 plus PIM-SM","-","-",0,"-","kernel","DG","@","D_8"
1108145439,"combo","-","-","-","NET4: Unix domain sockets 1.0/SMP for Linux NET4.0.","-","-",0,"-","kernel","DG","@","D_8"
1108145439,"combo","-","-","-","RAMDISK: Compressed image found at block 0","-","-",0,"-","kernel","DG","@","D_8"
1108145439,"combo","-","-","-","Freeing initrd memory: 145k freed","-","-",0,"-","kernel","DG","@","D_8"
1108145439,"combo","-","-","-","VFS: Mounted root (ext2 filesystem).","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","Journalled Block Device driver loaded","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","EXT3-fs: INFO: recovery required on readonly filesystem.","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","EXT3-fs: write access will be enabled during recovery.","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","kjournald starting.  Commit interval 5 seconds","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","EXT3-fs: recovery complete.","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","EXT3-fs: mounted filesystem with ordered data mode.","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","Freeing unused kernel memory: 132k freed","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","usb.c: registered new driver usbdevfs","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","usb.c: registered new driver hub","-","-",0,"-","kernel","DG","@","D_8"
