#------------------------------------------------------------------------------------------------------------
#  ~ DateTime: 2020-05-29 16:54:53
#  ~ Dataframe name: "http_ssl_error"
#  ~ Number of events in the dataframe: 374
#  ~ Number of unique labels ('label_event_type') in the dataframe: 4
#  ~ Selected features set for the clustering: ['Type', 'Message@']
#  ~ The dataframe was scaled using the scaler: MinMaxScaler
#  ~ Parameters:  EPS=0.12346400723600937  MinPts=2 (The EPS parameter was calculated in 0.003659 seconds)
#  ~ The DBSCAN clustering process was performed in 0.004078 seconds
#  ~ Results summary: (4 Clus. | 0 Outl. | Homg.: 100.00% | Comp.: 100.00% | V-measure: 100.00% | AR: 100.00% | AMI: 100.00%)
#
#  ~ Details of clusters:
#       Cluster [0] contains 22 items. MV:["CD0"]. Details:{'CD': 22}
#       Cluster [1] contains 183 items. MV:["CB1"]. Details:{'CB': 183}
#       Cluster [2] contains 142 items. MV:["CA2"]. Details:{'CA': 142}
#       Cluster [3] contains 27 items. MV:["CC3"]. Details:{'CC': 27}
#
#  ~ Confusion matrix:
#     +--------+---------------------------+
#     | Actual +        Predicted          |
#     +--------+------+------+------+------+
#     |        |  CA  |  CB  |  CC  |  CD  |
#     +--------+------+------+------+------+
#     |   CA   | 142  |      |      |      |
#     |   CB   |      | 183  |      |      |
#     |   CC   |      |      |  27  |      |
#     |   CD   |      |      |      |  22  |
#     +--------+------+------+------+------+
#
#  ~ Note: to import this file into Python, use: "DF = pandas.read_csv(file_name, sep=',', comment='#')"
#
#------------------------------------------------------------------------------------------------------------
DateTime~,Type,Message@,label_event_type~,label_IPpair_ID~,phase1_predicted_label~
1109269815,"error","SSL Library Error: 336027900 error:140760FC:SSL routines:func(118):reason(252)","CC","@","C_3"
1109269815,"error","SSL handshake failed (server new.host.name:443, client 163.195.132.14)","CA","@","C_2"
1109269815,"error","SSL Library Error: 336027900 error:140760FC:SSL routines:func(118):reason(252)","CC","@","C_3"
1109494261,"warn","RSA server certificate is a CA certificate (BasicConstraints: CA == TRUE !?)","CD","@","C_0"
1109494261,"warn","RSA server certificate CommonName (CN) `localhost.localdomain' does NOT match server name!?","CD","@","C_0"
1109588596,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","@","C_2"
1109588596,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","@","C_2"
1109588596,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","@","C_2"
1109588596,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","@","C_2"
1109588596,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","@","C_2"
1109588596,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","@","C_2"
1109588596,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","@","C_2"
1109588596,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","@","C_2"
1109588596,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","@","C_2"
1109588596,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","@","C_2"
1109588596,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","@","C_2"
1109588596,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","@","C_2"
1109588596,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","@","C_2"
1109588596,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","@","C_2"
1109588596,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","@","C_2"
1109588596,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","@","C_2"
1109588596,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","@","C_1"
1109588596,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","@","C_1"
1109588596,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","@","C_1"
1109588596,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","@","C_1"
1109588596,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","@","C_1"
1109588596,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","@","C_1"
1109588596,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","@","C_1"
1109984595,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S359","C_1"
1109984595,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S359","C_1"
1109984595,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S359","C_1"
1109984595,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S359","C_1"
1109984598,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S359","C_1"
1109984598,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S359","C_1"
1109984598,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S359","C_1"
1109984598,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S359","C_1"
1109984598,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S359","C_1"
1109984598,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S359","C_1"
1109984598,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S359","C_1"
1109984599,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S359","C_1"
1109984599,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","S359","C_2"
1109984599,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","S359","C_2"
1109984599,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S359","C_1"
1109984599,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S359","C_1"
1110025716,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","S416","C_2"
1110025719,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","S416","C_2"
1110025720,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","S416","C_2"
1110025720,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","S416","C_2"
1110025721,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","S416","C_2"
1110025721,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","S416","C_2"
1110025722,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","S416","C_2"
1110025722,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","S416","C_2"
1110025723,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","S416","C_2"
1110025725,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","S416","C_2"
1110025726,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","S416","C_2"
1110025726,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","S416","C_2"
1110025727,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","S416","C_2"
1110025727,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","S416","C_2"
1110025728,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","S416","C_2"
1110025729,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","S416","C_2"
1110025729,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","S416","C_2"
1110025731,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","S416","C_2"
1110025731,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","S416","C_2"
1110025732,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","S416","C_2"
1110025733,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","S416","C_2"
1110025734,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","S416","C_2"
1110025735,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","S416","C_2"
1110099173,"warn","RSA server certificate is a CA certificate (BasicConstraints: CA == TRUE !?)","CD","@","C_0"
1110099173,"warn","RSA server certificate CommonName (CN) `localhost.localdomain' does NOT match server name!?","CD","@","C_0"
1110171241,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S125","C_1"
1110171241,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S125","C_1"
1110171241,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S125","C_1"
1110171241,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S125","C_1"
1110171241,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S125","C_1"
1110171241,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S125","C_1"
1110171241,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S125","C_1"
1110171241,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","S125","C_2"
1110171241,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","S125","C_2"
1110171241,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","S125","C_2"
1110171241,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","S125","C_2"
1110171241,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","S125","C_2"
1110171242,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","S125","C_2"
1110171242,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","S125","C_2"
1110171242,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","S125","C_2"
1110171242,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","S125","C_2"
1110171242,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","S125","C_2"
1110171242,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","S125","C_2"
1110171242,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","S125","C_2"
1110171242,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","S125","C_2"
1110171242,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","S125","C_2"
1110171242,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","S125","C_2"
1110171242,"error","SSL handshake interrupted by system [Hint: Stop button pressed in browser?!]","CA","S125","C_2"
1110497035,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S65","C_1"
1110497036,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S65","C_1"
1110497036,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S65","C_1"
1110497038,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S65","C_1"
1110703965,"warn","RSA server certificate is a CA certificate (BasicConstraints: CA == TRUE !?)","CD","@","C_0"
1110703965,"warn","RSA server certificate CommonName (CN) `localhost.localdomain' does NOT match server name!?","CD","@","C_0"
1110768700,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","@","C_1"
1110768700,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","@","C_1"
1110768700,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","@","C_1"
1110768700,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","@","C_1"
1110768700,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","@","C_1"
1110768700,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","@","C_1"
1110768700,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","@","C_1"
1110768700,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","@","C_1"
1110768700,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","@","C_1"
1110768700,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","@","C_1"
1110768700,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","@","C_1"
1110768700,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","@","C_1"
1110768700,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","@","C_1"
1110768700,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","@","C_1"
1110768700,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","@","C_1"
1110768700,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","@","C_1"
1110768700,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","@","C_1"
1110768700,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","@","C_1"
1110768700,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","@","C_1"
1110768700,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","@","C_1"
1110768700,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","@","C_1"
1110768700,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","@","C_1"
1110768700,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","@","C_1"
1110952122,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S102","C_1"
1110952122,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S102","C_1"
1110952122,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S102","C_1"
1110952123,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S102","C_1"
1110952123,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S102","C_1"
1110952123,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S102","C_1"
1110952123,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S102","C_1"
1110952123,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S102","C_1"
1110952123,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S102","C_1"
1110952123,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S102","C_1"
1110952123,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S102","C_1"
1110952123,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S102","C_1"
1110952123,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S102","C_1"
1110952123,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S102","C_1"
1110952123,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S102","C_1"
1110952123,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S102","C_1"
1110952123,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S102","C_1"
1110952123,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S102","C_1"
1110952123,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S102","C_1"
1110952123,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S102","C_1"
1110952123,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S102","C_1"
1110952123,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S102","C_1"
1110952123,"error","Spurious SSL handshake interrupt [Hint: Usually just one of those OpenSSL confusions!?]","CB","S102","C_1"
