#------------------------------------------------------------------------------------------------------------
#  ~ DateTime: 2020-05-29 16:54:53
#  ~ Dataframe name: "syslog_secure"
#  ~ Number of events in the dataframe: 1587
#  ~ Number of unique labels ('label_event_type') in the dataframe: 6
#  ~ Selected features set for the clustering: ['Logging_Daemon', 'Operation']
#  ~ The dataframe was scaled using the scaler: MinMaxScaler
#  ~ Parameters:  EPS=0.7071067811865476  MinPts=2 (The EPS parameter was calculated in 0.006733 seconds)
#  ~ The DBSCAN clustering process was performed in 0.055101 seconds
#  ~ Results summary: (6 Clus. | 12 Outl. | Homg.: 100.00% | Comp.: 100.00% | V-measure: 100.00% | AR: 100.00% | AMI: 100.00%)
#
#  ~ Details of clusters:
#       Cluster [0] contains 145 items. MV:["EA0"]. Details:{'EA': 145}
#       Cluster [1] contains 366 items. MV:["ED1"]. Details:{'ED': 366}
#       Cluster [2] contains 352 items. MV:["EB2"]. Details:{'EB': 352}
#       Cluster [3] contains 702 items. MV:["EC3"]. Details:{'EC': 702}
#       Cluster [4] contains 8 items. MV:["EE4"]. Details:{'EE': 8}
#       Cluster [5] contains 2 items. MV:["EF5"]. Details:{'EF': 2}
#
#  ~ Details of outliers: {'ED': 2, 'EF': 10}
#
#  ~ Confusion matrix:
#     +--------+-----------------------------------------+
#     | Actual +               Predicted                 |
#     +--------+------+------+------+------+------+------+
#     |        |  EA  |  EB  |  EC  |  ED  |  EE  |  EF  |
#     +--------+------+------+------+------+------+------+
#     |   EA   | 145  |      |      |      |      |      |
#     |   EB   |      | 352  |      |      |      |      |
#     |   EC   |      |      | 702  |      |      |      |
#     |   ED   |      |      |      | 366  |      |      |
#     |   EE   |      |      |      |      |  8   |      |
#     |   EF   |      |      |      |      |      |  2   |
#     +--------+------+------+------+------+------+------+
#
#  ~ Note: to import this file into Python, use: "DF = pandas.read_csv(file_name, sep=',', comment='#')"
#
#------------------------------------------------------------------------------------------------------------
DateTime~,Logging_device~,Source$,User,PID~,Operation,Logging_Daemon,Port~,label_event_type~,label_IPpair_ID~,phase1_predicted_label~
1107275858,"combo",9208029180003,"nobody",32605,"Failed password","sshd",58741,"EC","S109","E_3"
1107275860,"combo",9208029180003,"nobody",32607,"Failed password","sshd",58809,"EC","S109","E_3"
1107275860,"combo",9208029180003,"nobody",32609,"Failed password","sshd",58815,"EC","S109","E_3"
1107275861,"combo",9208029180003,"nobody",32612,"Failed password","sshd",58930,"EC","S109","E_3"
1107275861,"combo",9208029180003,"nobody",32611,"Failed password","sshd",58929,"EC","S109","E_3"
1107275861,"combo",9208029180003,"nobody",32613,"Failed password","sshd",58931,"EC","S109","E_3"
1107275861,"combo",9208029180003,"nobody",32614,"Failed password","sshd",58932,"EC","S109","E_3"
1107275862,"combo",9208029180003,"nobody",32619,"Failed password","sshd",59050,"EC","S109","E_3"
1107323825,"combo",9222237079237,"root",1247,"Failed password","sshd",60046,"EC","S313","E_3"
1107323826,"combo",9222237079237,"root",1249,"Failed password","sshd",60075,"EC","S313","E_3"
1107323827,"combo",9222237079237,"root",1251,"Failed password","sshd",60117,"EC","S313","E_3"
1107323827,"combo",9222237079237,"root",1253,"Failed password","sshd",60153,"EC","S313","E_3"
1107323828,"combo",9222237079237,"root",1256,"Failed password","sshd",60179,"EC","S313","E_3"
1107323828,"combo",9222237079237,"root",1255,"Failed password","sshd",60178,"EC","S313","E_3"
1107323829,"combo",9222237079237,"root",1259,"Failed password","sshd",60219,"EC","S313","E_3"
1107323829,"combo",9222237079237,"root",1261,"Failed password","sshd",60238,"EC","S313","E_3"
1107323829,"combo",9222237079237,"root",1262,"Failed password","sshd",60239,"EC","S313","E_3"
1107323830,"combo",9222237079237,"root",1263,"Failed password","sshd",60249,"EC","S313","E_3"
1107323838,"combo",9222237079237,"root",1274,"Failed password","sshd",60623,"EC","S313","E_3"
1107323838,"combo",9222237079237,"root",1275,"Failed password","sshd",60632,"EC","S313","E_3"
1107323839,"combo",9222237079237,"root",1278,"Failed password","sshd",60687,"EC","S313","E_3"
1107323840,"combo",9222237079237,"root",1281,"Failed password","sshd",60761,"EC","S313","E_3"
1107323840,"combo",9222237079237,"root",1283,"Failed password","sshd",60767,"EC","S313","E_3"
1107323841,"combo",9222237079237,"root",1280,"Failed password","sshd",60734,"EC","S313","E_3"
1107323841,"combo",9222237079237,"root",1286,"Failed password","sshd",60821,"EC","S313","E_3"
1107323842,"combo",9222237079237,"root",1288,"Failed password","sshd",60841,"EC","S313","E_3"
1107323842,"combo",9222237079237,"root",1290,"Failed password","sshd",60849,"EC","S313","E_3"
1107323842,"combo",9222237079237,"root",1291,"Failed password","sshd",60855,"EC","S313","E_3"
1107323850,"combo",9222237079237,"root",1295,"Failed password","sshd",33057,"EC","S313","E_3"
1107323851,"combo",9222237079237,"root",1297,"Failed password","sshd",33078,"EC","S313","E_3"
1107323851,"combo",9222237079237,"root",1299,"Failed password","sshd",33139,"EC","S313","E_3"
1107323853,"combo",9222237079237,"root",1301,"Failed password","sshd",33209,"EC","S313","E_3"
1107323853,"combo",9222237079237,"root",1302,"Failed password","sshd",33226,"EC","S313","E_3"
1107323854,"combo",9222237079237,"root",1306,"Failed password","sshd",33268,"EC","S313","E_3"
1107323854,"combo",9222237079237,"root",1305,"Failed password","sshd",33234,"EC","S313","E_3"
1107323854,"combo",9222237079237,"root",1309,"Failed password","sshd",33299,"EC","S313","E_3"
1107323854,"combo",9222237079237,"root",1310,"Failed password","sshd",33310,"EC","S313","E_3"
1107323854,"combo",9222237079237,"root",1311,"Failed password","sshd",33309,"EC","S313","E_3"
1107323863,"combo",9222237079237,"root",1315,"Failed password","sshd",33709,"EC","S313","E_3"
1107323863,"combo",9222237079237,"root",1317,"Failed password","sshd",33729,"EC","S313","E_3"
1107323864,"combo",9222237079237,"root",1319,"Failed password","sshd",33753,"EC","S313","E_3"
1107323865,"combo",9222237079237,"root",1321,"Failed password","sshd",33793,"EC","S313","E_3"
1107323865,"combo",9222237079237,"root",1323,"Failed password","sshd",33801,"EC","S313","E_3"
1107323866,"combo",9222237079237,"root",1325,"Failed password","sshd",33846,"EC","S313","E_3"
1107323866,"combo",9222237079237,"root",1327,"Failed password","sshd",33861,"EC","S313","E_3"
1107323867,"combo",9222237079237,"root",1329,"Failed password","sshd",33876,"EC","S313","E_3"
1107323867,"combo",9222237079237,"root",1330,"Failed password","sshd",33890,"EC","S313","E_3"
1107323867,"combo",9222237079237,"root",1331,"Failed password","sshd",33897,"EC","S313","E_3"
1107323875,"combo",9222237079237,"root",1335,"Failed password","sshd",34230,"EC","S313","E_3"
1107323876,"combo",9222237079237,"root",1337,"Failed password","sshd",34245,"EC","S313","E_3"
1107323876,"combo",9222237079237,"root",1339,"Failed password","sshd",34277,"EC","S313","E_3"
1107323877,"combo",9222237079237,"root",1341,"Failed password","sshd",34310,"EC","S313","E_3"
1107323878,"combo",9222237079237,"root",1343,"Failed password","sshd",34325,"EC","S313","E_3"
1107323878,"combo",9222237079237,"root",1345,"Failed password","sshd",34373,"EC","S313","E_3"
1107323879,"combo",9222237079237,"root",1347,"Failed password","sshd",34383,"EC","S313","E_3"
1107323879,"combo",9222237079237,"root",1348,"Failed password","sshd",34388,"EC","S313","E_3"
1107323879,"combo",9222237079237,"root",1350,"Failed password","sshd",34396,"EC","S313","E_3"
1107323879,"combo",9222237079237,"root",1352,"Failed password","sshd",34403,"EC","S313","E_3"
1107323888,"combo",9222237079237,"root",1355,"Failed password","sshd",34784,"EC","S313","E_3"
1107323888,"combo",9222237079237,"root",1357,"Failed password","sshd",34799,"EC","S313","E_3"
1107323889,"combo",9222237079237,"root",1359,"Failed password","sshd",34831,"EC","S313","E_3"
1107323890,"combo",9222237079237,"root",1361,"Failed password","sshd",34859,"EC","S313","E_3"
1107323890,"combo",9222237079237,"root",1363,"Failed password","sshd",34880,"EC","S313","E_3"
1107323891,"combo",9222237079237,"root",1365,"Failed password","sshd",34916,"EC","S313","E_3"
1107323891,"combo",9222237079237,"root",1368,"Failed password","sshd",34942,"EC","S313","E_3"
1107323891,"combo",9222237079237,"root",1367,"Failed password","sshd",34939,"EC","S313","E_3"
1107323892,"combo",9222237079237,"root",1371,"Failed password","sshd",34952,"EC","S313","E_3"
1107323892,"combo",9222237079237,"root",1373,"Failed password","sshd",34963,"EC","S313","E_3"
1107323900,"combo",9222237079237,"root",1375,"Failed password","sshd",35374,"EC","S313","E_3"
1107323901,"combo",9222237079237,"root",1377,"Failed password","sshd",35404,"EC","S313","E_3"
1107323901,"combo",9222237079237,"root",1379,"Failed password","sshd",35438,"EC","S313","E_3"
1107323902,"combo",9222237079237,"root",1381,"Failed password","sshd",35461,"EC","S313","E_3"
1107323903,"combo",9222237079237,"root",1383,"Failed password","sshd",35491,"EC","S313","E_3"
1107323903,"combo",9222237079237,"root",1385,"Failed password","sshd",35527,"EC","S313","E_3"
1107323904,"combo",9222237079237,"root",1387,"Failed password","sshd",35542,"EC","S313","E_3"
1107323904,"combo",9222237079237,"root",1388,"Failed password","sshd",35543,"EC","S313","E_3"
1107323904,"combo",9222237079237,"root",1390,"Failed password","sshd",35555,"EC","S313","E_3"
1107323904,"combo",9222237079237,"root",1393,"Failed password","sshd",35570,"EC","S313","E_3"
1107323913,"combo",9222237079237,"root",1395,"Failed password","sshd",35989,"EC","S313","E_3"
1107323913,"combo",9222237079237,"root",1397,"Failed password","sshd",36004,"EC","S313","E_3"
1107323914,"combo",9222237079237,"root",1399,"Failed password","sshd",36057,"EC","S313","E_3"
1107323914,"combo",9222237079237,"root",1401,"Failed password","sshd",36091,"EC","S313","E_3"
1107323915,"combo",9222237079237,"root",1403,"Failed password","sshd",36120,"EC","S313","E_3"
1107323916,"combo",9222237079237,"root",1405,"Failed password","sshd",36152,"EC","S313","E_3"
1107323916,"combo",9222237079237,"root",1407,"Failed password","sshd",36168,"EC","S313","E_3"
1107323916,"combo",9222237079237,"root",1409,"Failed password","sshd",36192,"EC","S313","E_3"
1107323917,"combo",9222237079237,"root",1413,"Failed password","sshd",36207,"EC","S313","E_3"
1107323917,"combo",9222237079237,"root",1410,"Failed password","sshd",36176,"EC","S313","E_3"
1107444967,"combo",9134075155181,"test",5117,"Accepted password","sshd",37996,"EA","S11","E_0"
1107444967,"combo",9134075155181,"test",5118,"Accepted password","sshd",37994,"EA","S11","E_0"
1107444967,"combo",9134075155181,"test",5127,"Accepted password","sshd",38014,"EA","S11","E_0"
1107444967,"combo",9134075155181,"test",5126,"Accepted password","sshd",38012,"EA","S11","E_0"
1107444967,"combo",9134075155181,"test",5125,"Accepted password","sshd",38010,"EA","S11","E_0"
1107444967,"combo",9134075155181,"test",5128,"Accepted password","sshd",38015,"EA","S11","E_0"
1107444967,"combo",9134075155181,"test",5116,"Accepted password","sshd",37992,"EA","S11","E_0"
1107444968,"combo",9134075155181,"test",5115,"Accepted password","sshd",37990,"EA","S11","E_0"
1107444968,"combo",9134075155181,"test",5119,"Accepted password","sshd",37995,"EA","S11","E_0"
1107444971,"combo",9134075155181,"test",5133,"Accepted password","sshd",38009,"EA","S11","E_0"
1107518632,"combo",9061078036182,"test",7286,"Accepted password","sshd",33083,"EA","S415","E_0"
1107518632,"combo",9061078036182,"test",7289,"Accepted password","sshd",33086,"EA","S415","E_0"
1107518632,"combo",9061078036182,"test",7291,"Accepted password","sshd",33091,"EA","S415","E_0"
1107518632,"combo",9061078036182,"test",7285,"Accepted password","sshd",33079,"EA","S415","E_0"
1107518632,"combo",9061078036182,"test",7284,"Accepted password","sshd",33072,"EA","S415","E_0"
1107518632,"combo",9061078036182,"test",7290,"Accepted password","sshd",33088,"EA","S415","E_0"
1107518632,"combo",9061078036182,"test",7297,"Accepted password","sshd",33096,"EA","S415","E_0"
1107518632,"combo",9061078036182,"test",7300,"Accepted password","sshd",33105,"EA","S415","E_0"
1107518633,"combo",9061078036182,"test",7294,"Accepted password","sshd",33092,"EA","S415","E_0"
1107518633,"combo",9061078036182,"test",7299,"Accepted password","sshd",33104,"EA","S415","E_0"
1107536359,"combo",9210224161172,"test",7730,"Accepted password","sshd",4805,"EA","S129","E_0"
1107536359,"combo",9210224161172,"test",7727,"Accepted password","sshd",4797,"EA","S129","E_0"
1107536359,"combo",9210224161172,"test",7728,"Accepted password","sshd",4798,"EA","S129","E_0"
1107536359,"combo",9210224161172,"test",7729,"Accepted password","sshd",4800,"EA","S129","E_0"
1107536359,"combo",9210224161172,"test",7735,"Accepted password","sshd",4810,"EA","S129","E_0"
1107536360,"combo",9210224161172,"test",7737,"Accepted password","sshd",4816,"EA","S129","E_0"
1107536360,"combo",9210224161172,"test",7739,"Accepted password","sshd",4822,"EA","S129","E_0"
1107536360,"combo",9210224161172,"test",7740,"Accepted password","sshd",4827,"EA","S129","E_0"
1107536360,"combo",9210224161172,"test",7743,"Accepted password","sshd",4833,"EA","S129","E_0"
1107536360,"combo",9210224161172,"test",7744,"Accepted password","sshd",4835,"EA","S129","E_0"
1107549013,"combo",9066154114114,"-",8033,"Did not receive identification string","sshd",0,"ED","S471","E_1"
1107549013,"combo",9066154114114,"-",8035,"Did not receive identification string","sshd",0,"ED","S471","E_1"
1107549013,"combo",9066154114114,"-",8036,"Did not receive identification string","sshd",0,"ED","S471","E_1"
1107549013,"combo",9066154114114,"-",8037,"Did not receive identification string","sshd",0,"ED","S471","E_1"
1107549013,"combo",9066154114114,"-",8038,"Did not receive identification string","sshd",0,"ED","S471","E_1"
1107549013,"combo",9066154114114,"-",8039,"Did not receive identification string","sshd",0,"ED","S471","E_1"
1107549013,"combo",9066154114114,"-",8040,"Did not receive identification string","sshd",0,"ED","S471","E_1"
1107549013,"combo",9066154114114,"-",8041,"Did not receive identification string","sshd",0,"ED","S471","E_1"
1107549013,"combo",9066154114114,"-",8042,"Did not receive identification string","sshd",0,"ED","S471","E_1"
1107549013,"combo",9066154114114,"-",8034,"Did not receive identification string","sshd",0,"ED","S471","E_1"
1107549013,"combo",9066154114114,"-",8043,"Did not receive identification string","sshd",0,"ED","S471","E_1"
1107549013,"combo",9066154114114,"-",8046,"Did not receive identification string","sshd",0,"ED","S471","E_1"
1107549013,"combo",9066154114114,"-",8048,"Did not receive identification string","sshd",0,"ED","S471","E_1"
1107549013,"combo",9066154114114,"-",8049,"Did not receive identification string","sshd",0,"ED","S471","E_1"
1107549013,"combo",9066154114114,"-",8047,"Did not receive identification string","sshd",0,"ED","S471","E_1"
1107549013,"combo",9066154114114,"-",8044,"Did not receive identification string","sshd",0,"ED","S471","E_1"
1107549013,"combo",9066154114114,"-",8045,"Did not receive identification string","sshd",0,"ED","S471","E_1"
1107549013,"combo",9066154114114,"-",8051,"Did not receive identification string","sshd",0,"ED","S471","E_1"
1107549013,"combo",9066154114114,"-",8050,"Did not receive identification string","sshd",0,"ED","S471","E_1"
1107549013,"combo",9066154114114,"-",8052,"Did not receive identification string","sshd",0,"ED","S471","E_1"
1107549013,"combo",9066154114114,"-",8053,"Did not receive identification string","sshd",0,"ED","S471","E_1"
1107549685,"combo",9066154114114,"nobody",8065,"Failed password","sshd",44472,"EC","S471","E_3"
1107549695,"combo",9066154114114,"nobody",8069,"Failed password","sshd",44929,"EC","S471","E_3"
1107549700,"combo",9066154114114,"nobody",8071,"Failed password","sshd",45147,"EC","S471","E_3"
1107549704,"combo",9066154114114,"nobody",8073,"Failed password","sshd",45344,"EC","S471","E_3"
1107549705,"combo",9066154114114,"nobody",8075,"Failed password","sshd",45405,"EC","S471","E_3"
1107549710,"combo",9066154114114,"nobody",8077,"Failed password","sshd",45611,"EC","S471","E_3"
1107549714,"combo",9066154114114,"nobody",8079,"Failed password","sshd",45814,"EC","S471","E_3"
1107549715,"combo",9066154114114,"nobody",8081,"Failed password","sshd",45879,"EC","S471","E_3"
1107549720,"combo",9066154114114,"nobody",8083,"Failed password","sshd",46068,"EC","S471","E_3"
1107549724,"combo",9066154114114,"nobody",8085,"Failed password","sshd",46267,"EC","S471","E_3"
1107549725,"combo",9066154114114,"nobody",8087,"Failed password","sshd",46324,"EC","S471","E_3"
1107549730,"combo",9066154114114,"nobody",8089,"Failed password","sshd",46522,"EC","S471","E_3"
1107549734,"combo",9066154114114,"nobody",8095,"Failed password","sshd",46707,"EC","S471","E_3"
1107549735,"combo",9066154114114,"nobody",8097,"Failed password","sshd",46768,"EC","S471","E_3"
1107549740,"combo",9066154114114,"nobody",8099,"Failed password","sshd",46940,"EC","S471","E_3"
1107549741,"combo",9066154114114,"nobody",8101,"Failed password","sshd",46999,"EC","S471","E_3"
1107549744,"combo",9066154114114,"nobody",8103,"Failed password","sshd",47126,"EC","S471","E_3"
1107549745,"combo",9066154114114,"nobody",8105,"Failed password","sshd",47176,"EC","S471","E_3"
1107549750,"combo",9066154114114,"nobody",8107,"Failed password","sshd",47346,"EC","S471","E_3"
1107549751,"combo",9066154114114,"nobody",8109,"Failed password","sshd",47399,"EC","S471","E_3"
1107549754,"combo",9066154114114,"nobody",8111,"Failed password","sshd",47524,"EC","S471","E_3"
1107549755,"combo",9066154114114,"nobody",8113,"Failed password","sshd",47582,"EC","S471","E_3"
1107549757,"combo",9066154114114,"nobody",8115,"Failed password","sshd",47631,"EC","S471","E_3"
1107576842,"combo",9067028017226,"-",8754,"Did not receive identification string","sshd",0,"ED","S507","E_1"
1107576842,"combo",9067028017226,"-",8755,"Did not receive identification string","sshd",0,"ED","S507","E_1"
1107576842,"combo",9067028017226,"-",8756,"Did not receive identification string","sshd",0,"ED","S507","E_1"
1107576842,"combo",9067028017226,"-",8757,"Did not receive identification string","sshd",0,"ED","S507","E_1"
1107576842,"combo",9067028017226,"-",8758,"Did not receive identification string","sshd",0,"ED","S507","E_1"
1107576842,"combo",9067028017226,"-",8759,"Did not receive identification string","sshd",0,"ED","S507","E_1"
1107576842,"combo",9067028017226,"-",8760,"Did not receive identification string","sshd",0,"ED","S507","E_1"
1107576842,"combo",9067028017226,"-",8761,"Did not receive identification string","sshd",0,"ED","S507","E_1"
1107576842,"combo",9067028017226,"-",8762,"Did not receive identification string","sshd",0,"ED","S507","E_1"
1107576842,"combo",9067028017226,"-",8763,"Did not receive identification string","sshd",0,"ED","S507","E_1"
1107576842,"combo",9067028017226,"-",8753,"Did not receive identification string","sshd",0,"ED","S507","E_1"
1107576845,"combo",9067028017226,"-",8764,"Did not receive identification string","sshd",0,"ED","S507","E_1"
1107576845,"combo",9067028017226,"-",8765,"Did not receive identification string","sshd",0,"ED","S507","E_1"
1107576845,"combo",9067028017226,"-",8766,"Did not receive identification string","sshd",0,"ED","S507","E_1"
1107576845,"combo",9067028017226,"-",8767,"Did not receive identification string","sshd",0,"ED","S507","E_1"
1107576845,"combo",9067028017226,"-",8768,"Did not receive identification string","sshd",0,"ED","S507","E_1"
1107576845,"combo",9067028017226,"-",8769,"Did not receive identification string","sshd",0,"ED","S507","E_1"
1107576845,"combo",9067028017226,"-",8770,"Did not receive identification string","sshd",0,"ED","S507","E_1"
1107576845,"combo",9067028017226,"-",8771,"Did not receive identification string","sshd",0,"ED","S507","E_1"
1107577539,"combo",9067028017226,"jordan",8783,"Illegal user","sshd",0,"EB","S507","E_2"
1107577539,"combo",9067028017226,"jordan",8785,"Illegal user","sshd",0,"EB","S507","E_2"
1107577539,"combo",9067028017226,"jordan",8786,"Illegal user","sshd",0,"EB","S507","E_2"
1107577540,"combo",9067028017226,"jordan",8789,"Illegal user","sshd",0,"EB","S507","E_2"
1107577540,"combo",9067028017226,"jordan",8790,"Illegal user","sshd",0,"EB","S507","E_2"
1107577540,"combo",9067028017226,"michael",8792,"Illegal user","sshd",0,"EB","S507","E_2"
1107577541,"combo",9067028017226,"michael",8795,"Illegal user","sshd",0,"EB","S507","E_2"
1107577541,"combo",9067028017226,"michael",8796,"Illegal user","sshd",0,"EB","S507","E_2"
1107577541,"combo",9067028017226,"jordan",8799,"Illegal user","sshd",0,"EB","S507","E_2"
1107577541,"combo",9067028017226,"michael",8800,"Illegal user","sshd",0,"EB","S507","E_2"
1107594477,"combo",9210003002008,"-",9641,"Did not receive identification string","sshd",0,"ED","S130","E_1"
1107594477,"combo",9210003002008,"-",9642,"Did not receive identification string","sshd",0,"ED","S130","E_1"
1107594477,"combo",9210003002008,"-",9637,"Did not receive identification string","sshd",0,"ED","S130","E_1"
1107594477,"combo",9210003002008,"-",9638,"Did not receive identification string","sshd",0,"ED","S130","E_1"
1107594477,"combo",9210003002008,"-",9633,"Did not receive identification string","sshd",0,"ED","S130","E_1"
1107594477,"combo",9210003002008,"-",9634,"Did not receive identification string","sshd",0,"ED","S130","E_1"
1107594477,"combo",9210003002008,"-",9635,"Did not receive identification string","sshd",0,"ED","S130","E_1"
1107594477,"combo",9210003002008,"-",9636,"Did not receive identification string","sshd",0,"ED","S130","E_1"
1107594477,"combo",9210003002008,"-",9639,"Did not receive identification string","sshd",0,"ED","S130","E_1"
1107594477,"combo",9210003002008,"-",9640,"Did not receive identification string","sshd",0,"ED","S130","E_1"
1107595111,"combo",9210003002008,"nobody",9659,"Failed password","sshd",52230,"EC","S130","E_3"
1107595115,"combo",9210003002008,"nobody",9661,"Failed password","sshd",52300,"EC","S130","E_3"
1107595121,"combo",9210003002008,"nobody",9663,"Failed password","sshd",52384,"EC","S130","E_3"
1107595125,"combo",9210003002008,"nobody",9665,"Failed password","sshd",52446,"EC","S130","E_3"
1107595129,"combo",9210003002008,"nobody",9667,"Failed password","sshd",52499,"EC","S130","E_3"
1107595131,"combo",9210003002008,"nobody",9669,"Failed password","sshd",52529,"EC","S130","E_3"
1107595133,"combo",9210003002008,"nobody",9671,"Failed password","sshd",52571,"EC","S130","E_3"
1107595135,"combo",9210003002008,"nobody",9673,"Failed password","sshd",52596,"EC","S130","E_3"
1107595138,"combo",9210003002008,"nobody",9675,"Failed password","sshd",52651,"EC","S130","E_3"
1107595141,"combo",9210003002008,"nobody",9677,"Failed password","sshd",52681,"EC","S130","E_3"
1107595143,"combo",9210003002008,"nobody",9679,"Failed password","sshd",52721,"EC","S130","E_3"
1107595143,"combo",9210003002008,"nobody",9680,"Failed password","sshd",52723,"EC","S130","E_3"
1107595145,"combo",9210003002008,"nobody",9683,"Failed password","sshd",52743,"EC","S130","E_3"
1107595149,"combo",9210003002008,"nobody",9685,"Failed password","sshd",52804,"EC","S130","E_3"
1107595152,"combo",9210003002008,"nobody",9687,"Failed password","sshd",52839,"EC","S130","E_3"
1107595153,"combo",9210003002008,"nobody",9689,"Failed password","sshd",52876,"EC","S130","E_3"
1107595155,"combo",9210003002008,"nobody",9691,"Failed password","sshd",52896,"EC","S130","E_3"
1107595156,"combo",9210003002008,"nobody",9693,"Failed password","sshd",52877,"EC","S130","E_3"
1107595158,"combo",9210003002008,"nobody",9695,"Failed password","sshd",52950,"EC","S130","E_3"
1107595161,"combo",9210003002008,"nobody",9697,"Failed password","sshd",52980,"EC","S130","E_3"
1107595163,"combo",9210003002008,"nobody",9700,"Failed password","sshd",53020,"EC","S130","E_3"
1107595163,"combo",9210003002008,"nobody",9699,"Failed password","sshd",53019,"EC","S130","E_3"
1107595165,"combo",9210003002008,"nobody",9703,"Failed password","sshd",53044,"EC","S130","E_3"
1107620905,"combo",9211021250195,"test",10333,"Accepted password","sshd",51102,"EA","S148","E_0"
1107662775,"combo",9211021250195,"test",11281,"Accepted password","sshd",46991,"EA","S148","E_0"
1107944248,"combo",9129219015011,"test",1626,"Accepted password","sshd",52233,"EA","S10","E_0"
1107944251,"combo",9129219015011,"test",1631,"Accepted password","sshd",52222,"EA","S10","E_0"
1107944251,"combo",9129219015011,"test",1632,"Accepted password","sshd",52223,"EA","S10","E_0"
1107944251,"combo",9129219015011,"test",1630,"Accepted password","sshd",52221,"EA","S10","E_0"
1107944251,"combo",9129219015011,"test",1628,"Accepted password","sshd",52219,"EA","S10","E_0"
1107944251,"combo",9129219015011,"test",1629,"Accepted password","sshd",52220,"EA","S10","E_0"
1107944256,"combo",9129219015011,"test",1639,"Accepted password","sshd",53102,"EA","S10","E_0"
1107944256,"combo",9129219015011,"test",1641,"Accepted password","sshd",53101,"EA","S10","E_0"
1107944256,"combo",9129219015011,"test",1638,"Accepted password","sshd",53103,"EA","S10","E_0"
1107944256,"combo",9129219015011,"test",1640,"Accepted password","sshd",53100,"EA","S10","E_0"
1108010637,"combo",9063207248005,"test",3192,"Accepted password","sshd",3004,"EA","S432","E_0"
1108010637,"combo",9063207248005,"test",3184,"Accepted password","sshd",2992,"EA","S432","E_0"
1108010637,"combo",9063207248005,"test",3186,"Accepted password","sshd",2997,"EA","S432","E_0"
1108010637,"combo",9063207248005,"test",3183,"Accepted password","sshd",2990,"EA","S432","E_0"
1108010637,"combo",9063207248005,"test",3193,"Accepted password","sshd",3005,"EA","S432","E_0"
1108010637,"combo",9063207248005,"test",3191,"Accepted password","sshd",3003,"EA","S432","E_0"
1108010637,"combo",9063207248005,"test",3185,"Accepted password","sshd",2996,"EA","S432","E_0"
1108010637,"combo",9063207248005,"test",3195,"Accepted password","sshd",3007,"EA","S432","E_0"
1108010638,"combo",9063207248005,"test",3194,"Accepted password","sshd",3006,"EA","S432","E_0"
1108010638,"combo",9063207248005,"test",3196,"Accepted password","sshd",3008,"EA","S432","E_0"
1108062718,"combo",9128121239061,"test",4944,"Accepted password","sshd",46591,"EA","S7","E_0"
1108132430,"combo",9148228020076,"-",6969,"Did not receive identification string","sshd",0,"ED","S19","E_1"
1108132430,"combo",9148228020076,"-",6970,"Did not receive identification string","sshd",0,"ED","S19","E_1"
1108133008,"combo",9148228020076,"jordan",6984,"Illegal user","sshd",0,"EB","S19","E_2"
1108133008,"combo",9148228020076,"jordan",6985,"Illegal user","sshd",0,"EB","S19","E_2"
1108133010,"combo",9148228020076,"michael",6988,"Illegal user","sshd",0,"EB","S19","E_2"
1108133011,"combo",9148228020076,"michael",6989,"Illegal user","sshd",0,"EB","S19","E_2"
1108133014,"combo",9148228020076,"nicole",6992,"Illegal user","sshd",0,"EB","S19","E_2"
1108133014,"combo",9148228020076,"nicole",6993,"Illegal user","sshd",0,"EB","S19","E_2"
1108133020,"combo",9148228020076,"daniel",6996,"Illegal user","sshd",0,"EB","S19","E_2"
1108133021,"combo",9148228020076,"daniel",6998,"Illegal user","sshd",0,"EB","S19","E_2"
1108133023,"combo",9148228020076,"andrew",7000,"Illegal user","sshd",0,"EB","S19","E_2"
1108133023,"combo",9148228020076,"andrew",7002,"Illegal user","sshd",0,"EB","S19","E_2"
1108133025,"combo",9148228020076,"magic",7004,"Illegal user","sshd",0,"EB","S19","E_2"
1108133029,"combo",9148228020076,"magic",7006,"Illegal user","sshd",0,"EB","S19","E_2"
1108133029,"combo",9148228020076,"lion",7007,"Illegal user","sshd",0,"EB","S19","E_2"
1108133032,"combo",9148228020076,"lion",7010,"Illegal user","sshd",0,"EB","S19","E_2"
1108133032,"combo",9148228020076,"david",7011,"Illegal user","sshd",0,"EB","S19","E_2"
1108133035,"combo",9148228020076,"david",7014,"Illegal user","sshd",0,"EB","S19","E_2"
1108133035,"combo",9148228020076,"jason",7015,"Illegal user","sshd",0,"EB","S19","E_2"
1108133037,"combo",9148228020076,"carmen",7018,"Illegal user","sshd",0,"EB","S19","E_2"
1108133039,"combo",9148228020076,"jason",7019,"Illegal user","sshd",0,"EB","S19","E_2"
1108133040,"combo",9148228020076,"justin",7022,"Illegal user","sshd",0,"EB","S19","E_2"
1108133042,"combo",9148228020076,"carmen",7024,"Illegal user","sshd",0,"EB","S19","E_2"
1108133043,"combo",9148228020076,"charlie",7026,"Illegal user","sshd",0,"EB","S19","E_2"
1108133044,"combo",9148228020076,"justin",7028,"Illegal user","sshd",0,"EB","S19","E_2"
1108133045,"combo",9148228020076,"steven",7030,"Illegal user","sshd",0,"EB","S19","E_2"
